"titles","texts","time.stamp","month","date"
"[問卦] 工具人有什麼特點？ ","
安安大家豪我城武喇

女生都很喜歡說男生要當暖男

可是事實上他們是想找工具人吧

工具人通常有什麼特徵ㄋ？

不外乎 1.會修電腦 2.會接送 3.會送消夜 4.隨摳隨到

還有什麼呢

有沒有工具人的八卦


--
 ","Sat Jul  6 00:05:37 2019 ","Jul","6"
"Re: [爆卦] 柯文哲認錯咯 ","
天啊，今天最大的八卦
原來柯師父也是會必恭必敬的道歉
而不是一副，我道歉是因為我說話太實在，被逼道歉的
特別是歧視女性

中國對只會在台灣酸東酸西說話，對中國就龜的柯學家真有一套

原來這就是科學談政治

--
 ","Sat Jul  6 00:05:56 2019 ","Jul","6"
"[問卦] 18-65歲才可以參加簽名會的掛？ ","
本肥原本打算早早洗洗睡，
明天起個大早去排某畫展簽名會的隊伍啦，

但是呢，
剛剛仔細check了一下規則，
居然有一項寫：
「18歲以上～65歲以下方可參加」

那個畫師喔，出道超過三十年了吧，
肥宅我國小開始接觸他參與的作品，
國高中的時候意識到了這位staff，

看到這個規則頓時覺得微妙，

學生，老人就不能當粉絲嗎？


有沒有簽名會限年齡的八卦呢？


--
還要拿身分證驗證捏
 ","Sat Jul  6 00:06:02 2019 ","Jul","6"
"[問卦] 羅大佑要不要出來啦 ","
這一期夏番好像都很爛

我還在等羅大佑

這一期夏番到底要看哪個

到底

--






--
 ","Sat Jul  6 00:06:47 2019 ","Jul","6"
"[新聞] 冷回「中共代理人」修法 柯P：總會有合理 ","
1.媒體來源: 自由

2.記者署名 蔡亞樺

3.完整新聞標題: 冷回「中共代理人」修法 柯P：總會有合理規範

4.完整新聞內文:

記者蔡亞樺／台北報導〕蔡英文總統今天透過臉書，表達對國安五法修法的看法，她除了感謝立委的努力，也強調，香港「反送中」給台灣一個訊息，如果我們自己不守護國家的主權、不保護國家的安全，我們葬送的將會是我們所珍視的自由與民主。她也進一步指出，未來，立法院下一個會期，還會繼續努力，完成「中共代理人」的修法。


被問到是否擔心「中共代理人」修法會影響明年雙城論壇舉辦？柯文哲說，「我覺得還好」，兩邊城市的層面互相交流、互相學習，但法令出來總是會有合理的規範。（記者簡榮豐攝）

出訪中國上海的台北市長柯文哲今晚返抵國門，接受媒體聯訪時，被問到是否擔心此修法會影響明年雙城論壇舉辦？柯文哲說，「我覺得還好」，兩邊城市的層面互相交流、互相學習，但法令出來總是會有合理的規範。

5.完整新聞連結 (或短網址):


6.備註:
納粹有個實驗,就是在犯人手上滴冷水,告訴犯人你流血過多快死了,結果犯人就真的死了
英糞為了勝選整天刷芒果乾就是一樣道理
媽的沒亡國都被講成亡國

--
 ","Sat Jul  6 00:07:33 2019 ","Jul","6"
"Re: [新聞] 要打去擂台打！林志成2點聲明嗆館長：這才是武者精神 ","

  這個

  我也曾經是街頭格鬥高手 連勝8人

  也曾經參加2000年格鬥天王競技大賽獲得小賣店冠軍

  還有幽靈快打4連勝

  真人快打不簽密技破關

  VR快打用醉拳老頭打通關


   如果館長是男子漢

   請接受我挑戰 --- 用5元全破吞食天地2


    最近才看高分少女 豪豪看








--
 ","Sat Jul  6 00:08:25 2019 ","Jul","6"
"[問卦] 教授回英文信 每個字都是大寫是什麼意思 ","
我寫問老師，安安，在忙嗎？

下個星期還在台灣嗎？出來見個面怎麼樣呢？


結果他回信說沒空，而且每個英文字都是大寫，是什麼意思？

鍵盤LOCK燈壞掉了嗎 = =

--
 ","Sat Jul  6 00:08:27 2019 ","Jul","6"
"[問卦] 館長打的贏紫禁之巔嗎？ ","


是誰在挑動我的神經　種種屈辱有如五雷轟頂
四目交接我怒吼沖天　忍耐總得有個極限
機會從來不給弱者同情　骨氣傲氣霸氣背後孤寂
擋不住你我左閃右閃　攻擊多凌厲

＊在電光石火中我看不清你的身影
　該做些甚麼才能打贏好這場戰役
更多更詳盡歌詞 在 ※ Mojim.com　魔鏡歌詞網

＃勇氣下的夠不夠重　決心殺個片甲不留　是敵人還是朋友　風雲變色
　陰陽兩極就要融合　天地鬼神都在看我　站在紫禁的最頂尖　找一個出口


住手！你們不要再打了！要打去練舞室打


他舞蹈中的變化，根本不是在跳舞，好像是被神靈上身，整個人都融在舞蹈裡面，那股力量幾乎令人窒息！


館長打的贏紫禁之巔嗎？







-----
Sent from JPTT on my iPhone

--


--
 ","Sat Jul  6 00:09:20 2019 ","Jul","6"
"[問卦] 精神病患為什麼殺人都沒問題? ","
殺警案 除了讓台灣人意識到警察已經很nice之外

精神病患是不是又能因為精神病減刑 或是脫罪 又是可以爭論的問題

通常法官的理由時 精神病患並無完全行為和認知能力 不知道自己做啥 所以減刑

可是 從報導和許多的自述中 我們可以清楚知道 這些人他們自己知道 就是要殺人

意識上知道自己就是要殺人 為啥精神病患還可以減刑?

有八卦嗎?

--
但事實就是 許多已知的案例 文組法官判定減刑
 ","Sat Jul  6 00:10:14 2019 ","Jul","6"
"Re: [新聞] 確定單挑館長！練喻軒嗆「互罵後來打」： ","
台灣不是中國不可分割的一部分嗎

為啥子來台灣要辦簽證？==

國內旅遊刷個身分證不就好了唄

煉獄軒辦簽證來台灣484搞台獨？
-----
Sent from JPTT on my iPhone

--
我廣州到上海玩
要辦入滬證嗎？
刷個身分證買車票不就好了唄
為啥來台灣要辦入台證？
搞台獨？
 ","Sat Jul  6 00:10:20 2019 ","Jul","6"
"[問卦] 為何滑板上不了奧運? ","
外國人很愛玩滑板
把滑板當作極限運動來玩
非常厲害 花式轉了好幾圈才落地
連跳水 滑雪 溜冰都能 進去 奧運
滑板 技術含量不低於上面 而且是類似運動
為何滑板上不了奧運
有沒有八卦

--


 ","Sat Jul  6 00:10:46 2019 ","Jul","6"
"Re: [新聞] 可錄影搞錯成直播 柯文哲:我們小朋友弄錯 ","
     這事情很簡單拉

     一定是柯有打算直播   當然派底下的幕僚去喬

     但是事出突然   也只能找  上海台辦問  但是這事根本沒人能做主

     結果就是  姍姍來遲的國台辦  不知道這件事

     所以對柯文哲來說  是底下的人沒弄好

     對小牛來說   這事情怎麼可能是他可以決定的

     簡單的來說  事實上是  柯p的突發奇想  造成這場混亂  責任應該最大

      但是目前顯然是小牛扛了

      如果 事情真的被我猜中的話   小牛可以站內信給我嗎   讓我跟你說聲  你辛苦了！！！






 引述《s90011 (只要有爭議，大聲就搞定)》之銘言：


-----
Sent from JPTT on my HTC_U-3u.

--
 ","Sat Jul  6 00:11:03 2019 ","Jul","6"
"[問卦] 文山區有什麼好吃的啊 ","
小弟現在在文山區

世新附近 ( 嘻嘻

問一下有什麼好吃的啊

不急 明天來去吃

卦？

0.0

--


真假 有卦？
嘔嘔嘔嘔歐嘔嘔嘔嘔

感謝推薦 qq
 ","Sat Jul  6 00:11:52 2019 ","Jul","6"
"[問卦] 既生c恰 何生八卦？ ","
是這樣子

最近板規

嚴格執行禁政治文

那不就是讓八卦充斥肥宅 變得更臭嗎

都已經有了c恰版這臭到不行的版

那幹嘛還要八卦版？

難道是因為肥宅體積太大

需要更多收容所？

有卦否？

<U+263A>

--
 ","Sat Jul  6 00:12:14 2019 ","Jul","6"
"[問卦] 早上準備搭訕國中妹該注意什麼 ","
哥目前23歲
淨資產200多萬
明早準備搭訕
穿著真理褲或是
牛仔鬚鬚短褲的騷包國中妹們
該注意什麼

----
Sent from 

--
 ","Sat Jul  6 00:12:18 2019 ","Jul","6"
"[問卦] 全盛期武藤敬司打得贏館長嗎？ ","
武藤敬司

號稱日本摔角的至寶、天才、超越天才的魔術師

當年閃光魔術攻擊後腦的華麗招式歷歷在目

月面水爆猛烈的威力還深深烙印在腦海裡面

如果是全盛時期的武藤

能不能打贏館長呢？

有沒有八卦？

--
 ","Sat Jul  6 00:13:00 2019 ","Jul","6"
"Re: [新聞] 可錄影搞錯成直播 柯文哲:我們小朋友弄錯 ","
畢竟兩個不同語系的國家在溝通上產生誤差情有可原啦

就像我們常常把停車場翻譯成stop car area之類的

我覺得溝通上產生誤差合情合理

在此我就不再多苛責小朋友們了

--
 ","Sat Jul  6 00:13:49 2019 ","Jul","6"
"[問卦] TW AI lab有沒有過譽了? ","

欸斯胎頭

小弟我最近看到Z9的一篇文

好像有人在抱怨AI lab 裡面管理的一些問題



但有認識幾個學弟去實習過

評價好像都不錯

最近有什麼掛嗎?


不知道內文講得484真的...


--
 ","Sat Jul  6 00:15:57 2019 ","Jul","6"
"Re: [問卦] 日本飲料販賣機要喝什麼才對 ","





我覺得都不錯

鋁罐咖啡不管是易開罐還是有瓶蓋 都很有風味

奶茶也是 覺得熱喝冰的 覺得冷喝溫熱的

茶類就不用說了 伊藤園直接喝爆 也不管是不是比台灣便宜

說了這麼多 到底是不是身在異國想追尋的熟悉作祟 我也不知道

順便問個 為什麼日本的飲料要用那種有瓶蓋的鋁罐呢？這樣成本不是比較高嗎？


-----
Sent from JPTT on my Asus ASUS_Z012DA.

-----





--


讚
為何不用寶特瓶
搶屁
 ","Sat Jul  6 00:16:22 2019 ","Jul","6"
"[問卦] 有中國報導香港支持引渡的新聞嗎 ","

剛剛跟中國朋友聊天 對送中案件有了不同立場

印象很深刻

有個中國新聞報導說那些反送中其實是香港支持引渡條例

想要貼給朋友看但卻找不到 有人有新聞連結嗎

--
 ","Sat Jul  6 00:17:09 2019 ","Jul","6"
"[問卦] 全盛期武藤遊戲打得贏館長嗎？ ","
安安

館長最近不斷被嗆聲

如果明天館長被武藤遊戲挑戰

「又到了決鬥的時間了！」

館長敢應戰嗎？

--
 ","Sat Jul  6 00:17:32 2019 ","Jul","6"
"Re: [問卦] 有沒有模里西斯這國家的八卦？ ","

八卦是這雖然被英國殖民一百年左右，但更早被法國殖民一百五十年
所以這邊法文比英文更為普遍

雖然港邊停著拉法葉級的軍艦，但因出航成本太高，大部分時間都停在港口

當地人平常作事情都慢慢來，但不知道為什麼開車超急超快

食物就是印度、歐式、中式大雜燴，但永遠都會給你甜蒜汁跟青辣醬

海灘是珊瑚礁沙，跟台灣很不一樣X

南非Appletizer跟Graptizer為什麼不進口台灣

--
 ","Sat Jul  6 00:17:40 2019 ","Jul","6"
"Re: [問卦] 我們台灣是資方市場怎麼創業還是那麼難 ","
主要是土地成本

連做農都買不起地

做生意也要房租

等你成功 房東就跟你敲詐升高租金

我就認識一個賣炸雞的

每天只賣三小時就賣完 還顧兩個員工

但是因為房東要漲租金 就關門大吉

你看看台北東區 一堆地主因為持有稅不夠高 寧願擺著也不降價求租

我是種梨子的 梨子在產地價格 跟市場價格 可以差到兩倍以上的價格

那我為什麼不自己賣

因為我沒有錢買市場價格的店面 如果有的話 我的收入至少提高三四倍

--
eachen=易陳

--
 ","Sat Jul  6 00:17:51 2019 ","Jul","6"
"[新聞] 川普貿易戰打好久 諾獎學者點出3大原因 ","
1.媒體來源:
自由時報


2.記者署名
無 (本篇外電報導)

3.完整新聞標題:
川普貿易戰打好久 諾獎學者點出3大原因

4.完整新聞內文:
自G20峰會結束，美中已同意重啟談判。但《紐約時報》專欄作家、諾貝爾經濟學獎得主
克魯曼（Paul Krugman）指出，川普發動貿易戰以來，始終未能如願迫使中國屈服，主要
有3個原因。

克魯曼（Paul Krugman）在《紐約時報》專欄指出，貿易戰不僅沒有實現川普的目標，還
傷害了兩國、甚至全球的經濟。中國身為1個出口大國，在美國的不斷施壓下應該變得更
脆弱，但貿易戰開打至今，川普似乎未能如願，有3個原因可以解釋。

首先，川普聲稱貿易戰能輕鬆勝出，這反映了1種自大心理，許多握有權力的政府官員似
乎沒有意識到，美國不是唯一一個具有獨特文化、歷史及身分的國家，「寧可砸重金來防
範，也不花一毛錢來討好。」這種情懷不是只有美國人有，因此在這種情況下，中方根本
不會同意美國這種「屈辱投降」的協議。

再者，川普自詡為「關稅人」，大談美國第25任總統麥金利（William McKinley）時期下
的關稅政策，這根本是活在過去、與現實脫節。現在是全球化的社會，製造業產品鏈橫跨
全球、環環相扣。對中國加徵關稅，也只會迫使企業將產線移至越南或其他亞洲國家，而
不是美國。

最後，川普貿易戰其實不怎麼受歡迎，民調亦可以說明這點。在關稅下中國可能會減少向
美國的購買，進而影響美國農民的生意，而美農為川普競選總統連任的重要選票，貿易戰
跟美農該怎麼衡量，將成為川普進一步發動貿易戰的顧慮。

克魯曼表示，這將使得川普的「簡單貿易戰」變成「政治消耗戰」，對於政治局面的掌控
，可能比中國領導人還難以維持。


5.完整新聞連結 (或短網址):



6.備註:
每次看到自由時報，前面頭條挺川普，後面財經板反川普，都覺得很有趣 wwww
克魯曼這篇，多少有點氣話成分，但點的經濟問題，也是事實
而且這兩天才再度證實，川普貿易戰，的確損人不利己，或說經濟常識不及格

原本貿易戰最大初始目的：，尤其對中國
甚至講的難聽一點，就算犧牲國安、外交、智慧財產...各種代價
只要能削減貿易赤字，川普這商人也會做

解禁華為，就是最好例子
在美國企業帶頭反對下，川普大概發現，華為是超級大客戶，對美國經濟頗有貢獻的嘛....
那麼，相信以後，美國不會再提，華為多麼不安全、有威脅性

而各位可以google一下，美國貿易赤字，一次比一次嚴重、破紀錄，就這幾天新聞
不過當然，川普不會認錯的，怪中國、怪歐盟、怪匯率、怪東怪西
於是接下來，美國預計要當「匯率操縱國」，過去川普認為邪惡的存在

有的亂了，世界經濟....個人私心希望台股大幅回檔，可以大賺一票 哈哈

--
 ","Sat Jul  6 00:17:54 2019 ","Jul","6"
"[問卦] 要怎摸用台語開黃腔? ","
乳提

洨妹這幾天轉職鍵盤閩南語學家拉
研究惹許多台語的講法

洨妹現在很好奇阿
要怎摸用台語開黃腔?

光""黃色笑話""這四葛字
洨妹就不是很有把握可以正確地翻成台語惹

有沒有鍵盤語言學家可以分享八卦的?

--
 ╭═╮　　                        ╰┼╬
 ├─│    ╯ 山 ├═╯   ├┬╯      ┼／   　 　　
 ├⊙║ 　╭╯—   ╳     ╯╬  ⊙  ─┴╯
 ╰┬╯ 　 │ ㄦ ／ ╯      ╯\      ／⊙
   ╯╰╯  ╰ 　╰　

--
 ","Sat Jul  6 00:17:50 2019 ","Jul","6"
"Re: [新聞] 總統：將完成「中共代理人」修法 ","


  其實退役將領的問題很簡單

  當然我覺得對於這個法很好很支持

  但是要對付退役將領的話很簡單

  只要犯了上面所出現的事情

  一律取消18趴  退休金充公    子女或配偶也不得領

  這樣子我看他們那群垃圾 是要怎麼唱支那布爾什維克的黨歌??????

  直接把退休金充公

  我看還有誰敢!!!!!!!!!!!

--
 ","Sat Jul  6 00:18:00 2019 ","Jul","6"
"[問卦] 累了嗎 吃點東西好嗎 ","
餓死抬頭

累了嗎
吃點東西好嗎

下雨天
能吃什<U+9EBD>宵夜

不要外送
有沒有推薦啊
QQ











--
幹 宵夜 吃三小甜的

 ","Sat Jul  6 00:18:05 2019 ","Jul","6"
"[問卦] 再閉上眼之前 我仍看見最深愛的笑顏 ","
其實我真的不在意

最後世界會變成怎樣

這一切

全只是為了

我所深愛的你

我所深愛的你

even we try try try not to cry

even we try try try to survive

even we try try try to hold on

what can we do when it's time

掛<U+2665>


--
 ","Sat Jul  6 00:18:13 2019 ","Jul","6"
"[問卦] 被扣留證件找黑道去要有用嗎？ ","
事情是這樣的啦

看到有一群人被人扣留證件

拜託，沒事吧！連過時的租漫畫租影片都沒在押證件

竟然還有人在押別人的證件

而且自己的東西為什麼拿回來還要那麼多手續

就一句話拿出來別廢話那麼多不行嗎？

還是這種扣留的暴力行為只能選擇用暴力去要？

有沒有八卦？

--
呵呵，因為我天兵啊
 ","Sat Jul  6 00:18:39 2019 ","Jul","6"
