"titles","texts","time.stamp","month","date"
"[問卦] 要怎麼支援長榮空服員罷工 ","
這次完全純粹民間罷工

且是突襲式罷工

我看到了希望

可是也看到很多人不支持罷工

我是覺得這是罷工威力這麼強

資方反撲也很強


基於我是小小勞工

其實我也心中很想支持空服員

看到這長榮官方要硬拚到底   突然覺得空服員需要幫忙

不然我會感覺罷工火種會被捏息  勞權無法伸張

有什麼方法可以讓罷工聲量大聲呢

版上很多反對長榮罷工發言   讓我覺得不是很單純  感覺在帶風向



--
 ","Sat Jun 22 00:04:55 2019 ","Jun","00:04:55"
"[問卦] 有沒有表藝科女孩的掛 ","


演藝界，又稱為娛樂圈、藝能界、演藝圈、娛樂界等，是泛指從事表演藝術方面職業的群
體及其生態環境，在現代又常做為從事電影、電視、歌唱、舞蹈等流行導向之表演藝術者
的合稱。

--
 ","Sat Jun 22 00:04:56 2019 ","Jun","00:04:56"
"[問卦] PTT流行語冠軍會是發大財嗎 ","
活動開始45秒就有3個人推薦
發大財是不是批踢踢的總目標
會是今年的冠軍嗎？
有卦？

--
 ","Sat Jun 22 00:05:59 2019 ","Jun","00:05:59"
"[公告] 捨解脫求不得，水桶! ","

解除  的禁言限制 (距原期限尚有 4418 天)
  理由: 改判
暫停  發言，期限為 7 天
  理由: 手動置底 來信溝通後 改判警告
暫停 發言，期限為 180 天
  理由: 政治問卦
暫停 發言，期限為 180 天
  理由: 政治問卦
暫停 發言，期限為 90 天
  理由: 字數不足
暫停 發言，期限為 90 天
  理由: 字數不足
暫停 發言，期限為 90 天
  理由: 字數不足
暫停 發言，期限為 90 天
  理由: 字數不足
































--

一性圓通一切性，一法遍含一切法；

一月普現一切水，一切水月一切攝。

--
 ","Sat Jun 22 00:06:51 2019 ","Jun","00:06:51"
"[新聞] Voodoo影像晶片出現供不應求現象 ","
1.媒體來源:ithome

2.記者署名:葉嘉鎮

3.完整新聞標題:Voodoo影像晶片出現供不應求現象

4.完整新聞內文:

由於市場需求量大增，現已出現供不應求的現象，這情形預計到明年第一季方可望疏解。
而Voodoo2預計在明年四月可量產。

由3D fx公司推出的Voodoo巫毒影像卡晶片，以其優異的3D處理功能，在電腦遊戲的市場
中，號稱已獲得最多的3D遊戲支援，在目前的市場中，已出現了供不應求的現象了。

Voodoo可以說在近來的3D圖形影像卡的晶片市場中，其之所以會引起了許多電腦玩家的注
目，除了其強大的3D功能外，最重要的就是大量的重量級遊戲軟體的支援。

由於在3D的運算處理上，一直能未有一直絕對統一的共同規格，因此各種遊戲軟體在3D圖
形的處理上，使用的技術不一。而3D fx公司採用的方法則是公開其技術規格與各軟體公
司共同討論，以獲得各公司的意見及軟體支援，也因為如此，Voodoo晶片就獲得如古墓奇
兵2、SEGA RALLY賽車、毀滅巫師2及電神之鎚2等遊戲的高度支援。

而在大量的遊戲軟體的支援及優越的效能下，Voodoo晶片也開始獲得玩家的青睞，目前使
用Voodoo晶片的產品大致上可分二類，一是只提供3D加速功能的Voodoo Graphic，消費者
必需自行搭配其它的影像卡。另外一種已具備其它2D影像晶片的產品則稱為Voodoo Rush
。

雖然在價格上Voodoo系列的影像卡價格不低，以Voodoo Graphic來說，單價約在4,000元
台幣左右，再自行以其它一般影像卡來組合，也大約要6,000元台幣左右，平均起來比其
它影像卡高，如但是在市場中卻仍舊出現了供不應求的現象。

根據3D fx台灣代理商維迪公司業務經理邵一心表示，由於目前生產的量有限，所以只能
以分配的方式來供貨給各廠商，這種情形預計要到明年第一季時，才可望獲得疏解。目前
在台灣的耕宇、中凌、映泰等有生產Voodoo影像卡各廠均是如此。

而許多玩家所矚目的Voodoo2晶片，則預計要到明年四月才會進入量產，Voodoo2的處理速
度在某些功能上比Voodoo幾乎快上三倍，而且在同一部電腦上也可以插上二張Voodoo2影
像卡，再用排線將二張Voodoo影像卡連接，可以讓處理速度加快一倍，而Voodoo2也將開
始支援AGP介面，並且會定位在更高階的玩家，而非取代目前的Voodoo。

另外，3D fx公司也將推出整合2D及3D處理的單一影像晶片，以價低成本，並且在整合後
無論在價格或使用的便利上，均比較適合與各電腦廠商洽談內建的合作事誼，此款名為
Banshee的晶片預計在明年六月才會推出。

5.完整新聞連結 (或短網址):


6.備註

都賣到缺貨，難怪市場上都看不到
暑假快到了沒辦法玩現在最ㄅㄧㄤˋ的3D遊戲
一定會被同學罵SPP

--
 ","Sat Jun 22 00:07:39 2019 ","Jun","00:07:39"
"Re: [問卦] 罷工發現沒差別會不會被離職？ ","


   其實沒那麼容易

   以前是大家不懂法律, 讓公司玩弄, 搞到公司以為自己是神

   勞基法要調整工作內容, 要調工作地點

   公司都要有合理理由的,...

   然後酸民以為, 要掰理由還不簡單?

   是很簡單嗎? 那是在勞工沒有起訴(吞下去)的前提下


   如果工會幫忙, 不吞下去, 個別去法院起訴,... 幾千個 case,

   法制先仆街吧


   ps: 法官裡面, 覺青也不少(特別是剛考上的),... 他們已經被洗腦到

       ""社會法""(勞基法, 勞保法等等) 是要牽制 資本主義的流弊,

       心證上一開始就偏勞工,... 公司不要以為去法院會贏


       , 每個法律系都會背

       在這個諺語之下, 長榮以為他３４００萬拿的到？真是天真


--
   勞動契約不是一般的買賣契約，。。。酸民以後如果開公司
　　不要想瞎搞
   某肌肉棒子告勞工，　有贏過嗎？
　 比如說之前告員工偷公司制服，被檢察官打臉了（連法院都沒去）
   離職沒有繳回是客觀事實，。。。如果不是偏勞方，早就直接起訴了
   ps: 酸民一直批評的自由心證，在社會法的領域，其實是勞工受益
　　－－－－－－－－－－－－－－－－－－
　　不然一件衣服，讓你跑法院（甚至背前科），老闆爽阿（他講過，
　　他有錢，讓你跑法院，他就爽）
    肌肉棒子好像在偵查庭被檢察官電過
 ","Sat Jun 22 00:07:54 2019 ","Jun","00:07:54"
"Re: [問卦] 台灣勞工只賺22k就滿足了嗎？ ","


說真的 22k會不夠花 根本是自己問題

住家裡0元

雜費2000元

三餐6000元

社交玩樂3000元

每個月至少還可存11000

會不夠90%是自己理財太差

--
 ","Sat Jun 22 00:08:45 2019 ","Jun","00:08:45"
"[問卦] 喝咖啡睡不著怎麼辦 ","
10點喝了小7的拿鐵
現在沒什麼睡意
電視轉台一輪不知要看什麼
睡不著該怎麼辦？

--
 ","Sat Jun 22 00:08:53 2019 ","Jun","00:08:53"
"[問卦] 新竹有多屌？？？ ","
不好意思啦 是這樣齁

小弟明天要去交大看展 看完順便去觀光

請問各位有沒有推薦什麼美食還是觀光景點 讓南部土包子可以見識一下？

感恩o'_'o

--
 ","Sat Jun 22 00:09:08 2019 ","Jun","00:09:08"
"[問卦] 為什麼7000單第一字是abandon? ","
為什麼7000單字第一個字是abandon阿?
為什麼不能把abalone先收錄進去呢?
依照alphabetical order，abalone應該先於
abandon阿。再說，abalone也是很常見、很常
使用的單字阿? 有咪有8掛??

忘了講，abalone是""鮑魚""。
--
就.....風俗店、茶莊那先些地方交關阿
 ","Sat Jun 22 00:09:26 2019 ","Jun","00:09:26"
"Re: [新聞] 「妳給妳自己留點退路」 長榮首席副總官 ","



這我就不懂了

你進私人公司工作 然後說別人專制

其實................................你可以離職阿 這麼委屈做什麼??

你可以去應徵阿酋航空阿 良禽擇木而棲  去日航啊 薪水都超高


影片到後段我有點看不太懂爭點

一個是被電飛 電到不知道要講什麼 只好改扯搭棚子

一個是不卑不亢 據理力爭 引經據典 態度高度兼具 跟你講道理

感覺有種S級妖怪碰到..........新手村的港覺


這個副總絕非泛泛之輩!!!!!!  建議大家看一次  很強的人 即時立論發揮超強



高下立判

這一合根本已經結束了

勝負已分

我是勸那些空姐後悔還來的及 回頭是岸吧  瞎鬧胡鬧一通


--
 ","Sat Jun 22 00:10:50 2019 ","Jun","00:10:50"
"[新聞] UBER女司機載到狼乘客 脫褲強逼她口交 ","
自由時報

記者陳慰慈／新北報導

UBER女司機載到狼乘客 脫褲強逼她口交

〔記者陳慰慈／新北報導〕新北市一名UBER女司機載張姓乘客到五股，未料張男抵達目的
地後，竟下車改坐到副駕駛座，強拉女司機的手撫摸下體、胸部，還強逼女司機幫他口交
，最後再打手槍直至射精，性慾獲得滿足後才下車離去，新北地檢署今依強制猥褻、強制
性交罪嫌起訴張男。

起訴指出，去年12月15日凌晨2時許，張男的戴姓友人透過UBER叫車系統幫張男叫車前往
五股，張男抵達目的地後，下車竟突然跑到副駕駛座，強拉女司機的手撫摸他下體，接著
要女司機開車右轉，停靠於路邊後，再脫掉褲子露出生殖器，強壓女司機幫他口交，並趁
機撫摸女司機胸部，之後張男手淫至射精，再要求女司機送他回原來的下車地點，才下車
離開，女司機連忙報警處理，張男惡行才曝光。



新北

--
 ","Sat Jun 22 00:11:23 2019 ","Jun","00:11:23"
"[問卦] 發財市的基本工資是多少？ ","




各位30cm的鄉民大家好，
北漂一族這次回到故鄉發財市，
突然看到一張徵才廣告，


請問各位，該縣市獨立了嗎？
怎該縣市的勞基法怎跟我認知的不太一樣？

數學高手可以幫我算算該職業時薪是多少？


--
 ","Sat Jun 22 00:11:55 2019 ","Jun","00:11:55"
"[問卦] 空姐是不是都擁有高尚情操？ ","
每年的畢業季後就是各家航空公司招募新血的

時候，而許多面貌姣好的女孩兒們便在這時積

極參加各家公司的招募，不但要通過筆試、面

試，還有許多關卡，錄取僅有1～3%，以前甚

至有空服員的補習班，而這些女孩兒們在通過

了如此艱鉅的考驗後，卻只是為求得現在空姐

口中所謂的血汗、血尿工作，而且目前正在罷

工中的空姐們也說她們不是為了錢，是為了飛

安，這實在太令我震驚了！空姐們費盡千辛萬

苦只為得到血汗工作、不惜罷工也不是為了

錢，難道她們就是真正的只為了做功德？這整

個顛覆了我的世界，空姐們是不是都擁有聖人

的高尚情操阿？

--
 ","Sat Jun 22 00:13:54 2019 ","Jun","00:13:54"
"[問卦] 半夜洗澡 ","
安安各位好
晚上吃飽睡好
小妹我住外面啦
昨天很晚回家很晚洗澡
結果今天房東跟我說隔壁很不爽 什麼加壓馬達很吵
可4也沒有規定不能半夜洗澡rrrrrr
有沒有隔壁毛很多不給半夜洗澡的掛

--
小妹夾的很好 不會亂彈
小妹我沒有不能肛她><
我就愛半夜洗澡 紅幹宗來
哪部？
 ","Sat Jun 22 00:14:18 2019 ","Jun","00:14:18"
"[新聞] 川普傳訊警告戰火將近 促伊朗高層開啟談 ","
1.媒體來源:


2.記者署名


3.完整新聞標題:


4.完整新聞內文:
落美軍無人機，美國的反擊即將來臨，但川普不樂見戰爭，希望能夠促成雙方高層談話。

據《路透》報導，今（21）日稍早《紐約時報》曾指出川普已經核准空軍轟炸伊朗，但在
最後一刻取消行動。現在一名伊朗官員向《路透》透露，伊朗政府已收到由阿曼政府轉交
的川普警告訊息，並指出川普並不樂見戰爭，希望能夠促成雙方高層談話。

該伊朗官員表示：「在訊息中，川普表示他反對任何與伊朗的戰爭，希望和伊朗政府展開
針對多項議題的談話。」他補充道：「川普並沒有給我們太多時間考慮，我們只能回覆他
，一切都取決於我們最高領袖阿里‧哈米尼（Ayatollah Ali Khamenei）的意願。」

對此，另一名伊朗官員表示：「我們已經表明，最高領袖反對與美國進行任何形式的對話
，但我們會將川普的訊息傳達給他。」這名官員表示，伊朗也向轉達訊息的阿曼官員警告
，「任何對伊朗的攻擊都將會有區域性或國際性的後果」。

報導指出，川普先前曾表示，無人機可能是被伊朗軍中「少根筋的笨蛋」誤射下來，但話
鋒一轉，又強硬地說道：「美國不會接受這種對待。」外界對於美伊緊張情勢十分關注，
擔心雙方發生正面軍事衝突或戰爭，國際油價今日上漲1美元，已超過65.5美元（台幣
2033元）/桶


5.完整新聞連結 (或短網址):


6.備註:

--
 ","Sat Jun 22 00:15:35 2019 ","Jun","00:15:35"
"Re: [爆卦] 跟著韓導批鬥巴拉刈的人都沒腦 ","
大家好，小弟鍵盤農藥從業人員，家裡開農藥行的，也有農藥管理人員證書

平常都在潛水，浮上來蹭個話題騙一下P幣好了

這

去年大概只有用量較大地區的農民跟某些農藥商還有一些植物學界、農學界的人在反對。
農地非農用跟其他的重大農業相關議題都沒有這麼多人關注呵呵

台

最近這幾年很多東西一直在禁用或限制使用，可能跟主委是有機派的有關啦，不過大家要
想想，真的都不要用農藥，那麼去菜市場或超市採買食材時看到隨便一顆小不拉機的高麗
菜都要100多、200塊塊而且還有蟲咬過的咬痕大家能夠接受嗎？

我是贊成合理使用農藥的啦，畢竟以台灣的氣候條件，完全不用農藥露天栽種，我看大家
都得啃樹根配土。用藥要如何控制在對病蟲害有效而且無殘留或極低殘留(對健康無害)才
是真正的重點。

子

這應該還有拿來毒狗啦、鳥啦、一堆有的沒的生物，很多鄉民嘴上說的一口動保經，結果
自己的阿公阿媽在鄉下為了一些野生(流浪)動物造成的狗屁倒灶小事找農藥行買去毒動物
，農藥行不賣還會被嗆，我也沒看過那些鄉民說過什麼呵呵。

沒
抱

價錢的部分有些應該不是鍵盤農民的鄉民業有疑慮，這部分我是覺得尊重市場機制啦，有
些人就是喜歡原廠藥，有些人覺得學名藥也行，當然以原廠藥來說巴拉刈確實比固殺草便
宜。有些人會說農藥行賣XX比較賺所以他才會說支持禁用/不支持禁用；巴拉刈這個東西
禁不禁用其實長遠的來看對農藥商(行)根本沒差，從有農藥開始到現在，禁用那麼多種農
藥了，農藥市場還是存在著；生命會自己找到出路，總會有新的產品或替代品會出現。

而且以我自己在工作上(非農藥領域)對台灣人的優秀水準的了解，就算政府禁用巴拉刈，
我敢說這個東西絕對不會絕跡。
有個東西叫三苯醋錫不知道鄉民們有沒有聽過，這東西以前用在水田除軟體動物，尤其是
除福壽螺的效果極佳，但因為很毒、會致癌、致畸胎所以民國88年就禁用了(那個時候我
還在媽媽十塊)，到現在還是能聽到有農民說他從黑市買來用效果超棒der合法農藥都沒用
根本垃圾。
去年甚至還有中部某個以肉圓著稱的地方的候選人家裡(他們家也是在賣農藥的)被搜出偽
農藥，後來有沒有選上我就不是很清楚了，有興趣的鄉民可以自己去搜尋，我也會怕萬一
他有選上我被麥當勞歡樂送QQ
所以你說禁用不禁用有沒有差？有，對奉公守法的農藥商跟農民來說有差，他們少一項產
品能賣、能用；但對於那些根本無視法條的人來說根本沒差，不過如果有人在那邊喊說不
要禁用他也跟著喊的話以後要繼續用是會比較方便啦。


最後來講點我自己本業上的事好了，
我因為工作的關係曾經在第一線接觸過巴拉刈中毒的患者，那位患者大概50歲，務農，就
只是一季的收成不好然後又跟家人吵架，心情覺得鬱悶就喝了大概不到30cc。到達現場患
者自己已經去漱口漱完，坐在三合院的屋簷下一副悶悶不樂的樣子。
問他還自己跑到倉庫拿巴拉刈的罐子給我們看，很多奇奇怪怪的驚恐畫面都看過了，看到
什麼也不會有太大的反應，而且從菜鳥的時候就一直被交代不要在現場亂講話，但我看到
巴拉刈的罐子時，就直接噴出靠北兩個字。
送醫途中，家屬一直問會不會怎樣，我跟學長都沒說話，患者還一直安慰家屬說沒啥大事
啦，醫院能處理。後來過了四、五天，送了一個肝有問題的常客去同一家醫院，急診檢傷
的學姐跟我說，你前幾天送來的那個上去ICU之後昨天晚上走了。


(附個證明不然才不會被韓粉說是1450)


巴拉刈都會加催吐劑還會伴隨著很詭異但又淡淡的杏仁味(有學長說還好，但我自己覺得
在救護車上聞到那個味道會很不舒服)，我們職訓的時候教官們都說巴拉刈很恐怖，如果
接觸到這種患者的話要非常小心自己也有中毒的風險。
巴拉刈中毒的患者基本上上救護車你也不能幹嘛，你給他氧他更快進入下一個病程；你不
給他氧他也會自己慢慢進入下一個病程。這跟OHCA患者不一樣，OHCA你該做的事都做他還
有機會會活，你不做他就掛了；遇到這個你就算是TP也不能幹嘛，他也不會馬上死，但你
知道他很有可能會死。一旦遇到你就只能穿好防護裝備趕快把他弄上車，然後叫學長趕快
開車趕快送醫學中心，然後祈禱他在車上不要吐的滿車。 通常跑自殺的救護，到現場患
者還有意識的話，以後還能遇到這個患者的機率非常的高，但是如果是遇到喝巴拉刈的，
大概你見他的第一次也會是最後一次。

--
拜託母湯，跳樓還要駕氣墊，跳海還要開船出去找，別搞我們


禁用不禁用我個人沒意見，但如果政府不想管的話直接禁用是真的頗方便的呵呵
 ","Sat Jun 22 00:15:36 2019 ","Jun","00:15:36"
"[問卦] 暑假才剛開始，就無聊到想讀書是不是慘了 ","
大家好，在下上將潘鳳
就是那個「西呂布、東潘鳳」的辣葛男人
又號稱公館的透明人間

今天學期正式宣告結束
學校宿舍的室友也打包收拾得差不多了
但是我大概會留在台北暑宿一段期間

大學生的暑假
從六月底到九月中

不過在這段期間
除了以前認識的幾個肥宅朋友可以有空時約個晚餐逛地下街、安麗美特、虎之穴之外
好像也沒任何行程可言了

完全沒認識系上任何人，所以當然也沒有任何安排
但說回來，就算有認識，那些營隊什麼的也完全不適合我


而可撥如我
沒有玩手遊的習慣
唯一在玩的線上遊戲也已經正式宣告退坑
最近追的動畫也越來越少（應該也是這一季沒啥好追）

能做的只有不停滑批踢踢等更新
但是幾個小時下來
也感覺母湯



這樣說起來
就算期末考才結束沒兩天


我能做的，是不是只剩下讀書惹啊？
把下學期的進度一整個掃完


但是這樣好像有點可撥..



有沒有生涯規劃大師
有什麼好建議呢？


--



今天已經三次了，先放過我了吧


也是啦，不過如果真的要課業，先把下學期麻煩的幹掉說不定比較方便不是嗎？


肥肥看本本


加油啦！


可以討厭112
但是不必討厭我：（

 ","Sat Jun 22 00:16:18 2019 ","Jun","00:16:18"
"[問卦] 大家知道每多一座核電,就要多一座燃煤嗎? ","
這應該就是台灣的核電利益團體，

最想隱瞞，

最不想讓大家知道的祕密惹～


因為核電廠的規模都很大，

只能靠同樣規模的燃煤電廠備援，

特別是台灣每次一有地震或大風大雨，

核電廠就要一國家規定大幅降載，

所以最後就是只能每蓋一座核電廠，

就必須搭配一座同規模的大型燃煤廠。


所以什麼以核養綠根本是唬爛，

真正的情形是，

所謂的，

就是這樣來的。


我猜大家長期在核電利益集團的隱瞞下，

知道這件事的人其實不多，

幸好最近ＨＢＯ的核爆家園影集，

又喚醒了大家對了解核電黑幕的興趣。


不知道有多少鄉民是在我發這篇之前，

就知道每增加一座核電廠，

就需要附帶增加一座同級大型燃煤電廠備援的真相？


小弟很想看看核電利益集團，

收買媒體來隱藏事實真相的能力。


也懇請已經知道這個真相的鄉民朋友，

多多向不知實情的朋友宣傳，

以免台灣遭受核電利益集團誤導所害，

一邊要承擔核災風險與核廢料天價處理費，

一邊還要承受核電廠附帶的大型燃煤電廠的空氣汙染。



--
：　
台灣就真的變畸形兒鬼島了： 

福島核能爆炸全錄像：
更多車諾比核災的畸形兒：


--

問題就在不可能備而不用，

因為不用的話會浪費電廠的投資，

所以電力公司一定必須開來用，

也導致為什麼核電方案的燃煤比例高過非核方案。

 ","Sat Jun 22 00:16:21 2019 ","Jun","00:16:21"
"[問卦] 公投正名館長要大家投反對 又要推廣623 ","
公投正名的時候，館長要大家仔細思考去投正名台灣的票，

因為怕影響到運動員的參賽權，

館長開的健身房是屬於運動相關的體系，這樣替運動員著想可以理解，

現在623，館長要號召大家上街去挺他反中媒，

基本肯定在中媒上班的人是絕對不可能去的，跟中國有生意往來的人也不可能去的，

為什麼牽扯到運動員自身相關的利益，就要大家反對呢?

然後623就要一堆人犧牲自己的利益去挺他?

這種想法，也算是一種自助餐了吧。

我只能說，為了正名台灣本來就有所犧牲，而不是當犧牲自己的時候，你不要，

犧牲別人的時候，你說好好好，

這就是我瞧不起運動員623出現的原因。

光憑運動員的自助餐行為，我就不可能去支持623遊行。

--

你可以去政黑看我早期罵韓國瑜的文章 再來下定論

別一不如意就扣人風向的帽子 這是非常惡劣的

你在胡扯 你說我嚐試讓別人放棄自己的理念

可是我的文章從頭到尾都在說自己的看法而己 我覺得你開始在亂講了



你應該多去政黑看我的文章 你就是沒看過我的文章 不明事理

才會把我的苦勸當成是在反對



我不會去 去了等於幫館長抬轎 我還蠻討厭那種動不動要罵別人媽媽的人

去了等於我就是那種格調 我不會去

不過我倒是蠻想看會去現場的人 長什麼樣子 所以還是希望能去的踴躍參加


 ","Sat Jun 22 00:16:38 2019 ","Jun","00:16:38"
"[問卦] 上班不要看的蔡哥這麼糙老不會很突兀嗎 ","
如提
我知道蔡哥今年才30
比團隊裡很多人都還要年輕
但為什麼他整個人散發出來的氣質
直接就是一個糙老的感覺
不只是外表外觀
蔡哥的笑話 接話 應對進退之類的
完全是上個世紀的風格
怎麼這樣
我知道蔡哥主要是想企劃跟剪片
但也不能就這麼突兀吧

--
存好心 說好話 做好事 發u文

--
 ","Sat Jun 22 00:17:02 2019 ","Jun","00:17:02"
