"titles","texts","time.stamp","month","date"
"[問卦] 父母的資產等於自己的資產嗎？ ","

你好我好大家好，

本肥宅認識一個長輩，大約60歲上下吧，

那個長輩前陣子不幸發現自己癌末，好不容易調適終於調適好心情，打算揮霍一下自己的資產，

結果卻被子女阻止，

聽長輩的弦外之音大概是子女覺得長輩的財產之後也是他們的，

所以不希望那個長輩亂揮霍「他們」的錢，

本肥宅聞言表示非常吃驚，

會理所當然的認為父母的積蓄等於自己的積蓄正常嗎？

卦兒？


--
 ","Tue Jul  9 00:04:42 2019 ","Jul","9"
"[問卦] 在台灣要做什麼才會發大財 ","

安安肥宅

我是微，U文

專發微，優文

—————————

如題啦

在台灣要做什麼事情

才會發大財呢

醫生 ? 工程師 ?

好像還賺不夠多

到底該怎麼做

有卦嗎？

--
 ","Tue Jul  9 00:05:06 2019 ","Jul","9"
"[問卦] 金美齡算正妹嗎 ","
綠營台獨教母美齡姐
長年居住於日本
幾年前由於台灣人不挺民進黨
她說她不再當台灣人了

But 我朋友說她很正 會inin
所以 金姐姐算是正妹嗎？

--
 ","Tue Jul  9 00:05:27 2019 ","Jul","9"
"Re: [新聞] 柯幕僚疑帶風向　柯文哲：誰寫誰負責啊 ","
這幾年本人透過當過柯糞又脫糞的經歷，發現柯糞其實就只會閃躲飄轉移焦點那一套！在他
們腦袋裡面，同樣的事情柯文哲去做，就是理性有遠見、為臺灣設想；換成別人去做就是居
心不良、賣芒果乾騙票。

最近的例子就韓國瑜三個月前去見劉結一，講了一大堆聽起來就是沒營養幹話的幹話，這群
柯糞自然也是各種酸沒停過。

短短三個月後，換柯文哲去見劉結一，就不說斷直播這件事，整個會談過程就莫名其妙、兩
個人各自說各自的幹話，好像也沒什麼成果或共識。柯粉不僅沒對自家柯屁指責個幾句，反
而先去指責藍綠的誰誰誰也去過中國大陸。

而柯糞進行類似操作的例子實在太多不勝枚舉，基本上每次柯文哲失言犯錯，柯糞就會用這
招搭配沒意義的逐智稿洗風向。

個人猜測就是因為可悲柯糞知道自己偶像所作所為，其實和藍綠政客半斤八兩，才會可悲地
四處抓別的政治人物當擋箭牌，企圖掩蓋柯文哲根本沒有柯糞吹噓地那麼好的事實。

反正我是不能理解自稱理性愛臺的柯糞怎麼會做出如此匪夷所思、自欺欺人的行為，大概是
因為柯糞們的智商已經到達普通人類所不能及的境界了，哈哈！

--



屎侮辱屎算哪門子價值？別說笑惹


我就不懂為什麼要這麼維護一個政治人物，用追星心態看政治真的是很可悲的一件事
 ","Tue Jul  9 00:05:36 2019 ","Jul","9"
"[問卦] 社子島福安國中如何 ","
是這樣的
社子島要開發了
不知道島內唯一的國中
福安國中如何
因為數十年前
本肥的學區在那
聽說.....
所以跨區了
現在呢
風評如何

--
 ","Tue Jul  9 00:06:08 2019 ","Jul","9"
"Re: [新聞] 何韻詩聯合國發言批一國兩制 中國代表兩度打斷 ","
影片在此，句句鏗鏘有力，最後直接嗆聯合國要不要把中國踢出人權理事會

(中文字幕，但是不完整)


(完整版但沒中文字幕，所以留言區都沒見到五毛，反而都表示
XD，中共真是
用心良苦啊)

雖然，大家都知道聯合國人權理事會早已變質，但能夠多一個發聲的機會，就應該多把握
，重點是她直接當面洗中國臉，也算是洗那些姑息中國的其他國家的臉，真的超屌

附上她當時參加雨傘運動後受訪的圖，在面對強大的極權政府打壓下，還是吃公眾飯的職
業，能夠一路走來始終如一，真的不簡單


--
恩她之前有受CNN訪問，還有China uncensored也有訪問她

不管有沒有用，能多發聲就是該把握機會，影片一出來，更多人都見到中共的蠻橫打壓了
，不也是很好的宣傳嗎？
前幾天有看到他看到想自殺的年輕人，很緊張的跑出去找人
對，中文字幕是給不懂英文的人看的，我自己是看沒中文字幕那個
中文版是切掉中共打斷的部分，那個副(?)主席還不錯，有讓她說完
 ","Tue Jul  9 00:06:15 2019 ","Jul","9"
"[問卦] 樓上半夜一直在唱歌怎麼辦？ ","


大家安安，我伯斯啦！

伯斯今天有點睡不著覺，不是因為失眠，

是因為伯斯家樓上的鄰居一直在唱歌。

跟大家分享一下歌單：

掉了

聽海

失落沙洲

現在他正在跟音響裡面的ＪＪ合唱手心的薔薇

請問伯斯該怎麼辦呢？

--
 ","Tue Jul  9 00:07:40 2019 ","Jul","9"
"[問卦] 有人在宿舍寢室烤香腸怎麼辦 ","
外面走廊有濃濃的香腸味

感覺好像有人在寢室用烤箱烤香腸

怎麼辦

我該上bbs發文抗議一下嗎？

如果有人在宿舍烤香腸怎麼辦

--
 ","Tue Jul  9 00:07:49 2019 ","Jul","9"
"[問卦] 澎湖科大vs台東大學 哪間是國立最爛 ","
澎湖科大 四技二專統測最低分的國立科大

台東大學 學測指考最低分的國立大學

澎湖科大vs台東大學

哪一間才是國立最爛

有沒有八卦


--
其實在四技二專統測的聯合分數還贏過好幾間國立科大 像是勤益高海科
金門有變普大嗎? 我那時候(2002年)還是金門技術學院欸
 ","Tue Jul  9 00:07:53 2019 ","Jul","9"
"[問卦] 台灣電影院不放國歌是私校學生的功勞 ","
台灣電影院以前都要放國歌
後來聽說台北延平中學的學生沒有起立
讓反汙名要尊嚴的老杯杯檢舉
學校要記小過
當時台北市長便取消看電影放國歌的要求
有沒有卦阿？

--
→ chobit199685: 要去賣屁股囉 五樓得知後超興奮                     08/03 10:44
→ chobit199685: 蓋                                                08/03 10:45
→ chobit199685: 蓋                                                08/03 10:45
→ chobit199685: 蓋                                                08/03 10:45
→ chobit199685: 算了...好空虛                                     08/03 10:46

--
 ","Tue Jul  9 00:08:18 2019 ","Jul","9"
"[問卦] 除了老爸外，半年手機沒用跟人通話正常嗎 ","
稍早發現六月的電話費還沒繳
就突然想到

<U+8BF6>，我多久沒用電話來通話，跟老爸以外的人聯絡了啊？



雖然，其他通訊軟體是還會多少跟肥宅朋友們連絡


但是說道「通電話」
除了跟我爸的話大概兩三天講一次之外

好像就完全沒有了耶？


其他接電話的時機，的不是業務保險，就是來催繳電話費
不過這也不是我主動打出去的


仔細想一想，要不是我家老爸沒有在用LINE或FB等通訊軟體
我手機的通話功能基本上就是廢掉了嘛！

對於一位肥宅來說
現在的手機主要功能是不是只剩下手遊（雖然我沒玩QQ）、批踢踢跟看H漫尻尻啊？


這樣正常嗎？
有掛否？



--
關東軍反董聯盟
十八路諸侯聯軍營帳下第一大將－－上將潘鳳
俗諺有云：「西呂布，東潘鳳」；
更謂「潘鳳、俞涉、武安國、顏白虎，得一可平天下」



--



也是啦，要不是我老爸沒有在用手機上網的，我也不會用電話跟他聯絡吧

 ","Tue Jul  9 00:09:17 2019 ","Jul","9"
"Re: [新聞] 蔡英文「外交讓專業的來」　郭台銘酸：三 ","

這人的確是外交專業啊

又沒有行政經驗

所以內政像太上皇一樣搞得亂七八糟天怒人怨

遂用外交專長

利用中國 利用香港 利用美國

狂賣芒果乾給台灣猴子吃

剛好猴子整個對味 其實他也是很了解猴子胃口

所以現在人猴對立的情況

就逐漸加劇如今天網路所見


至於才五個米蟲尼哥斷交

對於外交專長的他應該是還有努力的空間啦

畢竟根據他們說法 不只年金 勞保健保也快倒了

應該發揮外交專長

再多砍一些米蟲尼哥國振奮台灣猴啦




--
 ","Tue Jul  9 00:09:45 2019 ","Jul","9"
"[新聞] 台塑德州廠遭控汙染恐罰50億!美法官斥慣犯 ","
台塑集團位於美國德州的塑膠工廠，遭當地民眾與環團指控排放塑膠顆粒，對當地水資源
與漁業造成損害。美國聯邦法院認定台塑的行為違反聯邦《淨水法》（Clean Water Act）
，法官更批評台塑是汙染慣犯，最終處分將在9月開庭判定，台塑恐面臨最高達1.62億
美元（約新台幣50億元）的罰鍰。

綜合外媒報導，美國德州拉瓦卡港區（Port Lavaca-area）居民與環團近10年來，多次以
台塑在當地的工廠非法排放塑膠顆粒與其他汙染物為由，要求政府嚴懲。美國聯邦地方法
院法官Kenneth M. Hoyt日前認定，台塑在德州的塑膠工廠從2016年1月31日起排放
漂浮塑膠顆粒物，此行為已違反聯邦《淨水法》（Clean Water Act），未來可能面臨
最高達1.62億美元的罰款，最終判決將在今年9月出爐。

法官還強調，台塑嚴重違反州政府頒發的經營許可與《淨水法》，並抨擊台塑是當地水資
源的污染慣犯；對此，台塑內部還在了解中。台塑美國曾於2017年4、5月因6項污染事項，
兩度遭德州環境品質委員會開罰，罰款金額約12萬美元（約新台幣374萬元）。

台塑美國公司總部設在新澤西州的利文斯頓（Livingston），旗下有三個生產廠區，分別
是位在德州的康福角（Point Comfort）廠，路易斯安那州的巴頓魯治廠（Baton Rouge）
及德拉瓦州的拉瓦城（Delaware City）。




--
                                   07/09 01:11
 ","Tue Jul  9 00:10:47 2019 ","Jul","9"
"[問卦] 南花高速公路2.0 ","

汝提
南投花蓮高速公路

我改進了我以前的方法

創造一個新的

且可行

我們把台14甲 （埔里到武嶺）
和台8（武嶺道到花蓮段）

拓寬成六線道

路基不夠的直接蓋高架輔助拓寬

在每個山路彎道 改成 傾斜彎道

這樣子過彎不需減速

然後限速改成120 最低60

把原有的道路直接改成高速公路

經費直接剩下

建造時間也省了

這麼簡單的方法都想不到是白痴嗎
-----
Sent from JPTT on my iPhone

--
                           
服務項目：

  總召：總召秘書：高級幹員：專業掃地工：
  專業廢文教練：廢文行政主任： 專業廢文業務：　
  妹妹廢文科長：廢文人資主任：專業茶水小妹：

--
 ","Tue Jul  9 00:10:44 2019 ","Jul","9"
"[問卦] 急！頭髮要怎麼梳成大人模樣？ ","

大家好

明天要參加一個很重要的會議
主辦單位說
除了要穿上帥氣西裝以外
還特別要求頭髮要梳成大人模樣

怎樣的頭髮 才是大人模樣阿

有人知道嗎

急問

--
 ","Tue Jul  9 00:11:10 2019 ","Jul","9"
"[問卦] 大家看鍾明軒影片會有點勃起嗎？ ","


鍾明軒這部影片穿的超騷的

低胸襯衫、纖細手臂、白嫩皮膚

看起來有點嫵媚，讓我有點心動

大家會不會也有點勃起？

--
 ","Tue Jul  9 00:12:24 2019 ","Jul","9"
"Re: [新聞] 柯幕僚疑帶風向　柯文哲：誰寫誰負責啊 ","
廢話，一直用不同的邏輯(標準)和抽換概念

當然只會一直得到錯誤的結論

罵柯文哲的時候



但是只憑這點論述有點薄弱，畢竟嘴長在別人身上

所以要加上



總和邏輯A和邏輯B以上兩點

原文指稱
1. 他是柯幕僚 2. 他為了柯選情說話 3. 柯文哲事前知情
4. 他為了柯選情還花錢做民調（自費還是公費就不好說了）

所以推論 柯文哲不用負責嗎?

柯文哲是否得到好處這點(邏輯B)先延後一下再說



先跳到評論民進黨的部分

其中，特別挑了兩個非民進黨(團隊)成員的人，然後只敢使用邏輯A來論述

指稱他們倆人非民進黨成員，所以如果只根據邏輯A來推斷，柯文哲的說法薄弱而且有誤





在回到罵柯文哲的部分，柯文哲是否得到好處?

李縉穎發問內容說 1.柯P的民調最低 2.希望讓郭出線

所以要說他發了一篇文說柯P民調最低對柯P的選情有幫助(?)

還是要說韓不出來，他的票會流向柯P?

這些全都充滿武斷的假設

假設柯會出來選，假設韓的票會流向柯，假設PO一篇文說民調最低可以拉抬選情

更何況根據民調





而且針對不同人身上，抽換不同概念



柯P團隊的約束力
道德勸說?

民進黨的約束力
黨紀，黨職，開除黨籍，選舉提名



人格毀滅戰就不多說了

什麼時候發表政治評論這麼罪大惡極，需要到團隊負責人出來負責...

那那些整天在政論節目的各政黨黨公職，各政黨都負責不完了





最後

民進黨有沒有人跳下去打器捐案?

民進黨有沒有得利?

民進黨對成員有沒有有力的約束能力?

那不怪你怪誰?

雙標?蛤?


:

--

壓不住?蔡那時候還是黨主席

現在不是黨主席就可以讓新潮流挺她大選，讓獨派大老幫她整合

反過來說，身為黨主席有一堆手段可以用，柯有什麼手段可以管下面的人?


民進黨有沒有人跳下去打?民進黨有沒有得利?


看內文啦!

自己去翻原本的李縉穎發文裡面的民調，郭出來柯民調最低，利益在哪?

所以做民調的問題是什麼? 不能做民調?


誰出的跟系列文噴的內容有什麼關係?

你這麼在意，先拿出證據證明是不當的錢再來說


柯哪裡捧國民黨?又捧又要拉下，你到底在說什麼?


提告不提告跟你的質疑有直接關係?蔡英文有告吳祥輝?那你會質疑蔡英文?


他只是說有言論自由，自己說的話自己負責就叫切割?

那姚文智 簡余晏算什麼? 喔，因為不用負責，所以沒有切割的問題是吧?

 ","Tue Jul  9 00:14:22 2019 ","Jul","9"
"[問卦] 怎麼用一句話證明自己是年輕人 ","
欸不要理那些LKK跟SPP啦
晚點用MSN約放假大家一起去壓馬路
這是一定要的啦

這樣是不是證明我很年輕？

怎麼用一句話證明自己是年輕人

--
 ","Tue Jul  9 00:14:34 2019 ","Jul","9"
"[問卦] 有親中的youtuber嗎？ ","

大給後

這幾年來Youtuber逐漸成為一個被認可的職業

有人氣的Youtuber屌打通告C咖藝人不說

還有追上一線主流藝人的趨勢

或至少能跟所謂的巨星feat拍個片


不過就我觀察幾個youtuber的拍片傾向

似乎都比較站在親中國的對立面


不知道有沒有親中的youtuber可以推薦？

只是中國禁youtube，要是親過頭以後會不會失業呢？


--


美國礦產管理局科學家日前發現九隻在阿拉斯加開闊海域游泳求生的北極熊
，最遠的一隻離海岸達六十英哩。這加深了人們對全球氣候暖化的憂慮。



--
 ","Tue Jul  9 00:14:39 2019 ","Jul","9"
"Re: [新聞] 柯幕僚疑帶風向　柯文哲：誰寫誰負責啊 ","

柯粉甲賽啦！

李縉穎那篇文章叫做分享自己的觀察？

那篇赤裸裸地在文章底下叫挺綠的通通把票灌給郭台銘

還在文章一開始就表明自己是柯文哲的幕僚暗示柯粉這麼做

這麼明顯指揮群眾干預大家正常選擇的行為叫做""只是自己的觀察""？

這種話只有你們柯粉吞得下去啦！


你以為檯面上說要把票投給韓的綠營通通都是反串、策略膩？

只看國民黨最可能出現的郭韓兩人

一個是無腦小混混，可能還無法整合國民黨

一個是身家全部壓在中共，還天天跟中共官員你儂我儂的大老闆。

如果不希望台灣被跟中共高層關係密切的人來當總統

兩個人支持相對來講能量比較低下的韓國瑜不是很正常？


結果你柯文哲的幕僚跑來用戰術叫大家要說支持郭

你以為你這樣只有干預到國民黨初選？

洨爛

你干預的結果是害台灣人在檯面上多一個更親中的候選人

你李縉穎憑什麼拿什麼話術出來騙群眾？

如果你真的爆料出什麼韓國瑜很母湯的東西呼籲大家投郭就算了

李縉穎那篇廢文全部都是大家早就看過的民調，還對綠營中間選民下指導棋

如果不是因為你是柯文哲的幕僚

誰他媽要看你的垃圾分析？


至於柯文哲想撇乾淨自己責任就更好笑啦

你的細漢拿你的名字出來當政治蟑螂招搖撞騙、干預選舉

還引起很大的軒然大波，你竟然撇得一乾二淨而不是譴責這種行為

現在老闆是都這麼爽就對了？

美國日本公司爆出員工做了什麼被譴責的事，可能主管甚至老闆都要出來鞠躬道歉

今天李縉穎就你柯文哲底下的員工 還說文章給你看了

那你也知道這文章會因為你的影響力而造成風波 你竟然他媽的說這個不關你的事

那說你默許根本不為過！


柯文哲默許幕僚呼籲民眾用策略影響國民黨初選這種行為

柯粉還被說只是政治觀察

柯粉護航的邏輯真的破爛到令人作嘔

幹就乾脆說自己是鋼鐵柯粉就好了

就只是廢文發特別長的韓粉而已啦！本質上根本沒差別



--

綠黨有指揮大家要怎麼投？
 ","Tue Jul  9 00:15:11 2019 ","Jul","9"
"[新聞] 【歐日顧問支援】進度超前9個月　IDS建造 ","
上報
朱明
【歐日顧問支援】進度超前9個月　IDS建造施工藍圖料年底完成

IDS原型艦的戰鬥系統隨著劍龍級潛艦戰鬥系統性能提升案，在海軍聘請的歐洲與日方資
深顧問的協助下，IDS建造施工藍圖可望提前到年底完成，比原訂在2020年9月完成期程提
早至少9個月。（海軍提供）

IDS原型艦的戰鬥系統隨著劍龍級潛艦戰鬥系統性能提升案，在6月簽約交由美商洛克希德
馬丁公司（Lockheed Martin）進行整合，據指出，IDS原型艦目前進行細部設計階段，要
將建造、施工藍圖完成，在海軍聘請的
。

據了解，因IDS原型艦的戰鬥系統採用劍龍級潛艦戰鬥系統性能提升後的系統，目前升級
後的戰鬥系統設計圖己完成，並經美商洛馬公司認證後，目前已著手就新系統內新裝備之
間整合進行計算與各項系統相容性的電腦測試；若經電腦就系統計算無誤後，年底也將進
入下一階段的實體系統間的各項單一測試。

獲歐日協助　IDS建造施工藍圖提前加速完成

知情人士指出， 雖然IDS原型艦為2500到3000噸的排水量，採用X型尾舵、七葉螺槳、舷
側聲納，艦體上方的「帆罩」前緣，呈現梯形有滑順的線條，以及艦首加大等構型，外型
與劍龍級潛艦大有不同，但是因採用了劍龍級潛艦戰鬥系統的升級版本，潛艦的設計一般
都是由內而外來思考，因IDS的大部分的架構還參考了劍龍級潛艦，這樣才能將劍龍級潛
艦戰鬥系統升級版本放入並相容。

IDS原型艦為2500到3000噸的排水量，採用X型尾舵，圖為X型尾舵翼潛艦原型。（國防部
提供）

也就因為內部架構參考了劍龍級潛艦，而海軍海發中心擁有劍龍級潛艦的維修細部分解圖
，雖不是完整的潛艦設計圖，但經過海軍聘請的歐洲與日方的資深顧問的指點，以及歐洲
具有參與超過三型柴電潛艦設計工程師們的協助下；無論是X型尾舵所需的電腦輔助操作
系統，與主機動力等設計與建造施工藍圖，都是在這些資深有經驗的工程師逐一檢視修改
，才能加速提前9個月來完成。

美提供IDS新式裝備　雷神「球形」被動聲納聽得更精準

據指出，這次

，與劍龍級潛艦使用的環形中頻被動聲納就完全不同，
此種聲納的功能，無論是目標的方位或深度，都將「聽得更遠、聽得更精準」。

知情人士指出，由L3公司提供的水中極低頻電磁波的通信系統，潛艦在水中潛航中一定的
深度時，將其電纜由艦體內延伸出，就可以進行發送簡短的報文指令信訊裝備，也都是各
國現役柴電潛艦所使用的裝備，因此劍龍級潛艦戰鬥系統升級後，其性能與各國現役柴電
潛艦戰力一致，讓我方的水下戰力躍進。

6.備註:

--
 ","Tue Jul  9 00:15:09 2019 ","Jul","9"
"Re: [問卦] 有人在宿舍寢室烤香腸怎麼辦 ","
尼這個還好

哥

之前半夜接到學妹的訊息

說要吃炸蝦飯

哥

慌的很

半夜這個時間點根本沒開

只好出去海釣蝦子

晚點還要去起鍋下油自己炸

哥

心累QQ

--
 ","Tue Jul  9 00:15:10 2019 ","Jul","9"
"[問卦] 肥宅一個人去夜店有搞頭嗎 ","
活了幾十年沒去過夜店

不過本肥沒朋友要去也會是一個人去

但是這樣會不會很遜阿

一個人去夜店玩有沒有搞頭

--
但是女生都是幾個朋友一起去吧，沒有那個恥力一個搭訕一群欸
 ","Tue Jul  9 00:15:28 2019 ","Jul","9"
"[問卦] 看過阿里山神木的都幾歲了？ ","
我記得小時後，聽說阿里山有一根神木。

我每年都叫我爸一定要帶我去，他說：「好啦，明年一定去。」

結果還沒去，神木就倒掉了。

看過阿里山神木的人都幾歲了？

--
 ","Tue Jul  9 00:15:54 2019 ","Jul","9"
"[問卦] 韓總怎麼那麼強？ ","
看廣告才知道

韓國人均3萬2千鎂 是富國俱樂部

反觀台灣的桃總

帶領空服員罷工 結果實際被撿薪

韓國總工會是怎麼做到的

可以爭取到這麼高的薪資

進入富國俱樂部

有沒有八卦


--
 ","Tue Jul  9 00:16:03 2019 ","Jul","9"
"Re: [問卦] 急！頭髮要怎麼梳成大人模樣？ ","
阿肥有個朋友啦

平時戴眼鏡 乖乖的

可是突然有一天

他把眼鏡捏碎

然後默默的把頭髮往後梳

變成一個潮男

我想這就是大人的模樣吧
-----
Sent from JPTT on my iPhone

--
老婆一號

老婆二號

老婆三號


--
 ","Tue Jul  9 00:16:06 2019 ","Jul","9"
"Re: [新聞] 何韻詩聯合國發言批一國兩制 中國代表兩度打斷 ","
何韻詩，
妳是我心中真女神，
面對黑暗勢力的威脅，
妳不畏懼風向，
勇敢發聲。

妳比成龍、梁家輝、吳宗憲、黃安、白冰冰…等，
好太多、太多，
感謝妳為民主、自由、人權發聲，
我們愛妳。

反
護
權
請
」
拆
詩
今
記
權
所
無
講
港
秒
過
然
是
兩
行

--
 ","Tue Jul  9 00:16:46 2019 ","Jul","9"
"Re: [新聞] 韓國瑜倡徵募兵並行 ","
韓國瑜 : 發大財

問: 怎麼發大財 ?

韓國瑜 : 發大財

我當場巴下去 , 只會喊口號


韓國瑜 : 徵募兵並行

問 : 怎麼並行 ? 要如何徵 ? 如何募 ? 具體方案 ?

     那些要徵 ? 那些要募 ? 如何執行 ?

     徵兵要當多久 ? ............

韓國瑜 : 就 徵募兵並行 , 問那麼多


這個草包又在亂丟議題 , 他只會隨便製造一個議題 , 沒有真的想解決問題




--
 ","Tue Jul  9 00:17:05 2019 ","Jul","9"
"Re: [問卦] 覺得很受挫無力...？(性教育不能等 ","

看了真的無言

覺得老師很沒救

難怪女學生會被狼師吃

男學生會被怪叔叔雞姦

少女會懷孕

在一起是三小

晚上是流三小

氣氣氣氣氣氣氣氣


--
 ","Tue Jul  9 00:17:51 2019 ","Jul","9"
"[問卦] 踢館長雞雞可以把他擊倒嗎 ","
欸欸

館長這麼大隻，而且全身都是肌肉，一般人想把館長擊倒可以說是天方夜譚

不過阿肥我想起以前小時候打架的大絕招，踢雞雞

如果一開始就朝著館長的雞雞踢下去，有機會戰勝館長嗎？

--
 ","Tue Jul  9 00:18:31 2019 ","Jul","9"
