"titles","texts","time.stamp","month","date"
"Re: 香港人看不起台灣人的說法到底是從哪裡來？ ","

其實97回歸前的香港人都很唱邱

還有那香港人特有臭嘴臉……

因為給英國人統治 就是尊貴不凡

臺灣在那?是Thailand嗎？?


不喜歡香港人

因為搭火車 搭捷運 賣場 講話又吵又大聲

只有中國蝗蟲能治香港

香港人你們能去那都可以

拜託別移民臺灣 討厭你們來台灣炒房

台灣是塊淨土 不要來亂




--
 ","Mon Jun 10 00:03:39 2019 ","Jun","00:03:39"
"[問卦] 香港為什麼不順便獨立 ","
heyheyhey

看到阿嬤在那邊揮旗子

難過

想哭

是說

都聚集那麼多人了

順便獨立不是挺好的

我就不信警察敢開槍動人民

有卦嗎

--
 ","Mon Jun 10 00:03:47 2019 ","Jun","00:03:47"
"[新聞] 高市鳳松路2周前才鋪路 今晚出現道路凹陷 ","
高市鳳松路2周前才鋪路 今晚出現道路凹陷


自由時報〔記者陳文嬋／高雄報導〕

高市鳳山區鳳松路2周前才剛鋪路，不料今晚突然出現道路凹陷，由於該路是交通要道，
養工處先以三角錐圍起，經查初步研判是雨水孔蓋破損，已請水利局處理，預計明天修
復完成。

高市鳳山區鳳松路108號統一超商前，今晚突然出現道路凹陷，市府養工處據報到場處理
，先以三角錐包圍，現場進行交通管制，提醒路過民眾小心。

由於鳳松路2周前，市府養工處才剛鋪路，不料今晚竟然出現道路凹陷，養工處表示，經
通報管線群組了解，研判應是雨水孔蓋破損，已請水利局處理，預計明天修復完成。


--
鋪路專家  李四川

--

1124前   韓粉表示:民進洞
1124後   韓粉表示:這是天災

 ","Mon Jun 10 00:03:54 2019 ","Jun","00:03:54"
"[新聞] 百年古厝樑爛牆倒 妻想搬家夫竟訴離 ","


自由

百年古厝樑爛牆倒 妻想搬家夫竟訴離

〔記者吳政峰／台北報導〕樑爛牆倒瓦破還能住人？黃姓男子不滿妻子未同居，向法院訴
請離婚，惟黃妻喊冤，稱同居的祖厝屋齡逾百年，早已破爛不堪，下雨還會漏水，她受不
了才在外另購新房，是老公自己不願意來同住，高等法院審閱相關照片後認定環境惡劣，
黃妻說法有理，駁回休妻之訴。

兩夫妻婚後原同住在黃男的古厝中，該屋為1897年所建，堪稱地方歷史文物，但也因年久
未整修，土造牆面遇水軟化傾倒，雨水濺入屋內，毀損客廳裝潢；瓦片則因風吹日曬雨淋
而破裂，甚至連木頭的橫樑都已腐爛斷裂，屋頂只用3根短木頭撐住，形同廢墟。

黃男表示，婚後5年被診斷出罹患鼻咽癌，妻子竟然分房而眠，到了2014年間，妻子還在
外另購新屋獨自搬出，實質分居，且還不給他新屋的鑰匙，也不關心他的生活起居，擺明
就是惡意遺棄，既然這段婚姻已經無法維持，希望法官判離。

黃妻駁斥，是老公以睡眠品質為由，自行跑到其他房間睡覺，且老公罹癌後就不工作，也
未負擔家計，家中所有的支出全部是她一人獨撐；老公與手足為了爭祖產，常在家大打出
手，還斷水電、破壞門窗家具，生活不得安寧；加上百年古厝殘破不堪居住，她在徵得老
公同意之後，才在外買房子居住。

黃妻指出，她搬出去後經常煮飯送回古厝給老公吃，期間也多次請老公搬到新家，而新家
是密碼鎖，哪來的鑰匙？為了避免老公記不住密碼，她還特地把門鎖密碼設為家裡的電話
號碼，未料老公不領情，還在外徵婚徵友，這段婚姻出現裂痕絕非她的錯。

兒子證實母親的話，稱父親罹癌後與母親分房睡，母親負責照料家中三餐、經濟、小孩，
是因為父親數年前與叔伯爭家產，破壞家中設備，老厝又破敗難以居住，母親才帶小孩到
外面住，但逢過節，母親還是會回去拜拜祭祖，偶而也會煮東西給父親吃。

高院調閱老厝照片，確認客觀上已達不堪住人地步，雖然黃男自稱已用輪胎、鐵皮、水泥
、木頭修補，仍無法確定沒有安全疑慮，黃妻攜子搬家有理；高院又調閱房仲筆錄，發現
黃妻買房時，黃男還曾陪她一起去，並未拒買，足認已同意購屋。

高院認為，黃妻遷居有道理，且兒子也搬到新家，只剩黃男堅持留在古厝，可見婚姻破綻
非黃妻造成，駁回休妻之訴；可上訴。






1897年的房子還蠻狂的



--
 ","Mon Jun 10 00:03:57 2019 ","Jun","00:03:57"
"[問卦] 大家有這10多年移民到台灣的香港朋友嗎? ","


剛好有姻親是香港人

不過暫時沒有空問他對於這次香港暴動的看法

大家生活中有這十多年來趁機移民到台灣的香港朋友嗎??

讀書的時候很多僑生 但其實僑生都會和僑生一起混

說真的也很難跟他們聊真實內心想法

他們也怕被搞個思想審查 真的沒那麼熟不會講真心話

畢竟都還沒移民過來誰知道會不會被捅刀QQ


--
 ","Mon Jun 10 00:04:16 2019 ","Jun","00:04:16"
"[問卦] 香港故意把小事放大嗎？ ","
一個去年發生在台灣的箱屍命案
因發生地在台灣，嫌犯陳同佳跑回香港，
而香港只能用洗錢案法辦而已
返中條例就是趁這案子想修改條例

以後香港人海外犯案就移送到中國審
包括台灣人犯案逃去香港被抓
也是移送到中國審

問題來了
陳同佳自己也在香港有認罪殺人
但是香港司法卻不敢審判陳同佳殺人罪
人抓到了，嫌犯自己也認罪卻不敢定罪？
只判洗錢是怎樣

嫌犯要不要移送台灣審很重要嗎？
重要的是犯人有沒有繩之於法才重要吧


--
是啊，人不給台灣判，
香港又不自己審判，怪誰
 ","Mon Jun 10 00:04:27 2019 ","Jun","00:04:27"
"[問卦] 為什麼中國一直想要吃下台灣? ","
中國
地大物博 幅員遼闊 天然資源豐富 人口眾多
反觀台灣只是個鼻屎國
資源不豐 人民不富
人稱鬼島
不過鬼島也自行運作好多年
二變其實壁壘分明
中間又有太平洋阻隔

為什麼中國一直想要吃下台灣?
一個貧瘠的小島 ?
不能正視現況呢？


--
 

--
 ","Mon Jun 10 00:04:39 2019 ","Jun","00:04:39"
"Re: [問卦] 香港一百萬人上街擋得住送中法案嗎? ","





     不好意思 小弟有一點疑問

     如果香港通過逃犯條例 也就是送中條例

     在香港轉機或入境香港有可能會被移送中國審判

     那中國跟很多國家都簽有引渡條約

     如果你去這些國家轉機或入境這些國家

     難道中國就沒辦法將你引渡到中國審判嗎？





--
    taiwan009就五毛啊 我都不想理他了 你認真了
 ","Mon Jun 10 00:05:09 2019 ","Jun","00:05:09"
"[問卦] 貓貓在看什麼？ ","

昨天啊
小女子陪把拔馬麻去理髮廳
看到可愛的貓貓><
啊嘶 濕惹
但把拔在旁邊
流到地上就不好了
於是嚕嚕貓貓轉移注意
貓貓很可愛呼嚕嚕





有沒有貓貓在看什麼的卦><

--
:(
 ","Mon Jun 10 00:05:07 2019 ","Jun","00:05:07"
"Re: [問卦] 美國是不是關鍵時刻會再出賣台灣? ","
可以賣啦

短期內對米國應該是不會有影響啦

但長期來看

美國任由共產黨長大

之後大概就要準備被中國綁架了

還好美國人不像台灣人短視近利沒膝蓋

不然台灣差不多要回歸祖國了

--
有利的話，我猜就是美國軍力輸中國一大截
然後中國恐嚇美國你不放掉我就把你怎樣怎樣的
但是現在就不可能嘛～
 ","Mon Jun 10 00:05:12 2019 ","Jun","00:05:12"
"[問卦] 量子糾纏的小問題 ","
量子糾纏後會做出反應

但是我們去看他 是用光子去撞他

是看到電子原本的型態 還是光子撞擊後的型態

例如兩個電子糾纏在一起

我們用光子去看A電子

A電子做出右旋  那麼B電子是左旋

那麼在我們沒去看A電子之前呢




--
eachen=易陳

--
所以也就是說 B的狀態也會因 光子撞擊A前和後 會不一樣?
 ","Mon Jun 10 00:06:29 2019 ","Jun","00:06:29"
"[問卦] 行動升級是什麼意思 ","
剛剛看HK直播 聽到行動升級

行動升級是什麼意思

是哪邊升級呢 鎮暴車要開出來還是民眾要拿冷兵器開幹

--
 ","Mon Jun 10 00:07:09 2019 ","Jun","00:07:09"
"[問卦] 港式料理哪道最好吃？ ","
台灣人好像還蠻喜歡吃港式料理的，
每次去茶餐廳都一堆人在排隊，
路上也一堆港式燒鴨便當店，
菠蘿油也很多人喜歡，
大家覺得最有特色的港式料理是什麼呢？

--
 ","Mon Jun 10 00:07:11 2019 ","Jun","00:07:11"
"[問卦] 一個月給你10萬 嬌妻 車房 去美國你要不 ","

是這樣子的啦

很多人最近不是亡國感很重嗎

那我就這樣問問各位好了

如果一個月給你10萬 穩定的工作(你有能力可以去找更好的)

嬌妻 車 房 去美國(不會去那種治安超濫的怪地方)

如果你想要 給你綠卡也沒問題

這樣的假設下

你要不要逃離鬼島?


--
你今天怎麼這麼兇啊 ;;

美國大學生畢業也有房子車子嗎 而且你有能力自己去找更好的啊 又沒綁約

那你現在收入是多高

你們兩位的推文為什麼我完全看不懂

沒關係 我明天出一題更好的 出到你乖乖說要為止

不行啦 今天我這樣就已經用掉一篇額度了 在文章裡面改條件沒意思 這樣沒誠意

你不覺得我是同類型廢文裡面比較有特色的嗎


結果我開這樣條件還有人在嫌 你能勸勸他們嗎

嘴巴說說誰都會啦 你有本事自己去開一篇啊 只會嘴 我看你等等就說要去爬玉山了

你要我把大餅串成一串放在你嘴巴前面讓你躺著一直吃就對了???

10萬不夠 就想辦法提昇自己啊

??? 看不懂 是不是斷句的問題

你要不要乾脆讓把拔馬麻養

 ","Mon Jun 10 00:07:21 2019 ","Jun","00:07:21"
"[問卦] 香港人回家睡覺了沒? ","

 扮家家酒的遊行

 半夜了 香港人回家了嗎?

 簡直鬧劇一場

 不要挑釁很難嗎?

 學學歐美好嗎

 真的上街頭是要硬幹的

 學台灣智障的和平街頭遊行那招 只是搞死自己

 知道街頭運動理論的人都馬知道

 你沒有讓鏡頭流血 待在家裡的人只會笑你智障

 整個鏡頭都是鮮血時 待在家裡的人才會反思考 靠杯 下一個會不會是我?

 大腸花會成功 就是有智障跑去打學生 不打也只是鬧劇一場

--
 ","Mon Jun 10 00:07:40 2019 ","Jun","00:07:40"
"[新聞] 港民齊上街頭反送中　韓國瑜：不知道、 ","
蘋果

港民齊上街頭反送中　韓國瑜：不知道、不曉得

（更新：新增韓國瑜表示不知道香港人遊行反送中、過音影片）

香港政府強推《逃犯條例》修訂，被外界視為「引渡中國惡法」。香港「民間人權陣線」
今日發起反「送中」大遊行；高雄市長韓國瑜今天被《蘋果新聞網》問到對此事件的看法
時，他回應：「我不知道欸，我不曉得！」隨即就接受其他媒體提問，未再做任何回應。

韓國瑜今晚率領市府首長龍舟隊與國高中校長等隊伍進行表演賽，賽後受訪時對昨造勢時
提到要將國道6號延伸到花蓮，建立花蓮台中一日生活圈主張挨批不可行，他強調這是當
地政治菁英與意見領袖心聲，工程與預算問題可探討慢慢研究，他講出來希望中央重視。

韓國瑜今回到高雄出席龍舟賽，但外界仍關心他昨造勢活動後續效應，對昨幫花東提交通
建設改善，其中國道6號延伸提議，連總統蔡英文都說馬政府時代已評估不可行，直接打
臉韓國瑜。但韓國瑜回應，是當地代表請他反映提出來，強調花蓮人迫切需要跟台中變共
同生活圈，工程與預算可再探討。

至於未來還有多場造勢，經費已有著落？韓國瑜未直接回應，再次強調是被邀請，是很多
民眾與團體邀請，「時間只要允許我都會過去，不會影響上班時間，人在高雄一定打拼市
政，這一點絕對不會忘懷。」

此外對昨造勢宣稱15萬人太膨風？韓國瑜說，「人真的是蠻多的！」原要強調花蓮人口不
過32萬8千人，超過10萬人非常壯觀，卻一度口誤說成高雄。韓說，昨人多對花蓮民眾來
說也是開心的事，很多觀光客來，大家採購也很多。

至於賴清德喊話要韓國瑜放心，自己不會被做掉且會打敗他，韓則大方回應，表示祝福賴
清德，祝他心想事成。

對於不分區立委陳宜民日前公開稱，韓國瑜選後連聲感謝都不曾說過，甚至還指，就他的
觀察，王金平「有點心寒」，韓國瑜說，「其實王金平院長在去年1124選完之後，很快就
辦了一個茶會兼簽書」，他受邀參加「上去之後就跟王院長致上最高的謝意，還有現場將
近一千位佳賓，我都跟他們謝謝，後來我又到王金平院長家跟他謝謝，但這種感謝是很主
觀的」，「王院長覺得，或陳宜民委員覺得，我謝的不夠，那這個我就要檢討了」。（周
昭平／高雄報導）

出版時間：20:07
更新時間：22:26



--


--
 ","Mon Jun 10 00:08:00 2019 ","Jun","00:08:00"
"[問卦] 館長的運動神經協調性是不是低落? ","

館長昨天去棒球場開球



連本壘都丟不到 還虧他肌肉這麼大塊 也不過是這樣

感覺挺弱的 而且協調性也不好

自由格鬥很強照理說協調性要好啊

有卦嗎

--
 ","Mon Jun 10 00:08:18 2019 ","Jun","00:08:18"
"[問卦] 有沒有台灣藍調第一人的八卦? ","
有沒有台灣藍調第一人的八卦?

小魯最近在聽台語老歌R
聽到李茂山這首只有孤單陪伴我，
結果聽到這段驚為天人，

挖靠 這段吉他根本就是BB王下來彈的，
只差沒有BB王邊彈邊該而已，
怎麼30、40年前台灣藍調這麼厲害R?
結果怎麼現在台灣都沒藍調樂團rrrr?

而且更前衛的是這個騷包的節奏配上那卡西，
在這一段Bass line又跳成Jazz風格，

挖靠 這根本fussion大作豪嗎?
jazz+blues+那卡西，簡直太神拉，這是屬於台灣的風格R。

有沒有台灣藍調第一人根本不是五百，
而是在30、40年前這首的吉他手的八卦?

--
 ","Mon Jun 10 00:08:22 2019 ","Jun","00:08:22"
"[問卦] 香港回歸中國時在想什麼 ","
如題 那時候還小

有沒有八卦老人知道當時的情況是怎麼樣啊？

而且香港回歸是中國施壓英國嗎？


--

那英國怎麼沒捍衛自己的殖民地？就這樣放任@@？
英國有讓香港人移民到自己那邊嗎？
 ","Mon Jun 10 00:08:28 2019 ","Jun","00:08:28"
"Re: [臉書] 柯文哲 ","
我還以為快12點

柯師傅要好好打臉習包子 貼個支持占中反送中

沒想到 居然寫個去日本玩的心得

人家韓導還會假裝不知道 裝傻

妳這樣太LOW

擺明了說  我有在喔 但是香港干我屁事

太失望了


--







--
 ","Mon Jun 10 00:08:42 2019 ","Jun","00:08:42"
"[臉書] 陳為廷 ","
臉書卦點說明：（）
陳為廷生氣了
覺得中共太可惡了

欺負香港人 想修惡法
臉書連結：

3


突發。

今天數十萬香港人上街反「送中惡法」，香港眾志剛剛發起行動升級，呼籲市民留守包圍
立法會，阻擋6/12法案闖關。

--
香港眾志 Demosist<U+014D>

【聲明：靜坐留守 呼籲對話 撤回惡法】

在中聯辦的幕後擺佈下，香港政府執意要在6月12日，將《逃犯條例》修訂直上大會審議
，繞過所有正常的議會程序，視議會的監督與尊嚴為無物。在中國的絕對權力之下，立法
過程己淪為索奪香港自由的遮飾。一旦大會審議順利召開，送中惡法的推動將難以停止，
勢必如同高速駛向懸崖的列車，將一國兩制航向深淵。

我們決意發起「堵截立法會」行動，呼籲遊行市民踏出抗命一步。將民意轉化成實質壓力
，以非暴力佔領讓政府別無餘地，必需煞停審議，撤回惡法。我們呼籲群眾聚集於位於添
美道的立法會行車道外，支援留守的一眾眾志成員友好，直至林鄭、李家超回應群眾要求
，與靜坐留守的年青人對辯並撤回惡法。

自雨傘運動以來，政治檢控的寒蟬效應，處處打擊市民以行動爭取改變的信心，無力感充
斥著社會各界。然而，我們仍然相信，非暴力抗爭仍然阻擋強權、撕破謊言的利刃。政府
恃暴力橫行，令人民懼於反抗，厚顏死守惡法；我們更必展現不屈的意志，共行同步，一
起扭轉待宰的命運。

2019年6月9日
香港眾志





--
 ","Mon Jun 10 00:09:01 2019 ","Jun","00:09:01"
"[問卦] 台灣現在第一名模到底是誰? ","

林志玲（Lin Chi-Ling，1974年11月29日－）是臺灣女藝人，身兼模特兒、主持人、演員

、歌手等身分。出生於臺北市，畢業於加拿大多倫多大學西方美術史、經濟學雙主修學士

學位。




隋棠（1980年10月22日－）台灣知名女演員、模特兒，2010年因演出電視劇《犀利人妻》

謝安真一角走紅，並因此入圍第46屆金鐘獎戲劇節目女主角獎。之後參與多部電影，獲得

金馬獎、台北電影節以及富川國際奇幻電影節女主角獎提名。


以前大家提到第一名模都會想到這兩位  但現在她們都已經成為人妻了

目前台灣第一名模到底是誰呢??

--

--
=====================================================
=====================================================
 ","Mon Jun 10 00:09:04 2019 ","Jun","00:09:04"
"[新聞] 韓粉造勢恐分化藍營?吳敦義:盼活動利於最 ","

1.媒體來源:

聯合

2.記者署名

謝育炘

3.完整新聞標題:

韓粉造勢恐分化藍營？ 吳敦義：盼活動利於最後整合

4.完整新聞內文:

國民黨明天(10日)將公布總統初選參選人，並要求參選人簽名承諾初選期間不惡意攻訐其
他同志，且一旦初選結果出爐，未獲得提名的人，也絕不違紀參選，將全力支持國民黨提
名人選。黨主席吳敦義9日出席「風華五耆，五人聯展開幕」活動表示，黨員要登記參加
黨的總統初選機制，這是很自然的事，「怎麼可以隨便脫黨呢」，對於韓國瑜在全台各地
參與初選造勢，會不會因此分化藍營支持者？甚至可能會不利後續黨內整合的情況，吳敦
義則說，有些造勢是支持者發起，韓國瑜應邀出席，有些可能是競選總部規畫去執行，只
要不違背黨紀，黨中央都不能干預。至於基層憂慮不利後續整合？吳敦義表示，「希望所
有的活動，都要有利於最後階段的整合，這才是正確的做法」。


5.完整新聞連結 (或短網址):



6.備註:

韓粉造勢這麼多人，還要比什麼?
到底辦啥初選?非韓不投啦!

--
 ","Mon Jun 10 00:09:07 2019 ","Jun","00:09:07"
"[問卦] 台灣人下一次一百萬人上街頭是甚麼事? ","
餓死抬頭

香港今天有一百零三萬人上街頭

感覺這個法條很可怕的說

不知道台灣是否有香港的團結

下一次台灣人一百萬人上街頭

是甚麼事情呢?

有八卦嗎?

@ : 台灣保重  自立自強

Q_Q

--

「隨心，是一種風，撫過多少失意人的痛，
文源，他不是風，卻愛賣傻裝瘋！」-2009

--
 ","Mon Jun 10 00:09:12 2019 ","Jun","00:09:12"
"[問卦] 銀河英雄傳說什麼時候成為神預言？ ","
預言民主世界沒有競爭力！

結果被獨裁國家巴假的，巴到滅光光！

最後讓個英明神武的獨裁者給世界帶來太平盛世？

有沒有鄉民有生之年，看不看得到這種預言成真的掛？

--
 ","Mon Jun 10 00:09:57 2019 ","Jun","00:09:57"
"Re: [問卦]香港人看不起台灣人的說法到底是從哪裡來 ","

這是真的，我玩暗黑破壞神3美服，

我們同盟有一個港仔，打寶箱任務都要打不打的，在那邊撿尾刀，

重點是打秘境魔王，還常常忘記升級寶石，害我們全隊都不能關門。


有一次，我中文輸入法切不過來，只好跟他講英文。

他以為我是老外，整個效率大噴發，死靈法師咻咻咻，一個人解兩人份的任務。

氣死我了辣。

--
 ","Mon Jun 10 00:10:23 2019 ","Jun","00:10:23"
"[問卦] FBI可以守住香港嗎？ ","

聯邦調查局專門的特工人員每年都在增長，現在超過11,000名成員。
大多數專門特務駐在外國，作為「大使或領事的法律隨員」在美國駐外
使館工作，FBI稱其為「LEGAT」。

        武器

手槍

格洛克系列
從學院畢業的幹員可配發格洛克22、格洛克23，當中後者較受歡迎
未能如期成功畢業的幹員將暫時使用格洛克17或格洛克19
格洛克26、格洛克23、格洛克27被採為其副武器
在自行購置及經過訓練和考核後，幹員也可使用格洛克21

春田兵工廠TRP
春田兵工廠特製1911樣式手槍，僅限特種武器和戰術部隊及人質拯救隊幹員


出動FBI可以守住香港嗎？
                                                   


----
Sent from 

--
 ","Mon Jun 10 00:11:07 2019 ","Jun","00:11:07"
"[問卦] 中天中時怎麼完全沒看到香港的新聞？ ","
如題

剛剛開電視隨便喵一下

到現在還在韓總機發大財

花蓮造勢 6號高速公路開闢中央山脈

各種洗腦造神

怎麼看板上吵這麼久了

中天中時什麼屁都還沒放

說好的媒體中立自由呢

有沒有八卦

--
 ","Mon Jun 10 00:11:17 2019 ","Jun","00:11:17"
