"titles","texts","time.stamp","month","date"
"[問卦] 日本飲料販賣機要喝什麼才對 ","
日本街道隨處可見飲料販賣機
有些飲料真的很好喝
請問到了日本投什麼飲料才是最好喝的

--
 ","Thu Jul  4 00:03:27 2019 ","Jul","4"
"[問卦] 臉書當機了 我們還有微博啊？ ","
今晚臉書卡卡的，都看不到學妹的限時動態，

我突然就想到憲哥的名言，我們還有百度和微博啊！

有道裡耶，不要把雞放在同一個籃子裡面嘛。

憲哥是不是先知？

--
 ","Thu Jul  4 00:03:30 2019 ","Jul","4"
"[問卦] 有學測慘遭不測 指考就沒指望的八卦嗎 ","
哈囉
各位鄉民好啊
最近剛考完指考
距離小妹我已經有一段距離了
最近突然想起以前上課的趣事
有個老師常常開嘲諷
上課都在說
人生大道理
所以上課大家都在睡
快要大考的時候
就脫考說出
這句名言
學測慘遭不測
指考就沒指望
後來想想也是有幾分道理
小妹學校非前幾志願
那時候指考
越來越趨向M字形
不是很強的考
不然就是很差的來考
中間的學生也容易趨向兩極
導致學測考不好
指考考更糟
有這方面的八卦嗎
謝謝
晚安:)









--
 ","Thu Jul  4 00:04:10 2019 ","Jul","4"
"[新聞] 初選沒過就脫黨參選？　韓國瑜駁：我從沒 ","
初選沒過就脫黨參選？　韓國瑜駁：我從來沒有主動過


記者李唯甄／高雄報導



國民黨總統初選民調進入最後衝刺階段，高雄市長韓國瑜在廣播節目上被問到，外界擔心
韓國瑜民調如果「被衝康」、沒出線，最後會不會考慮脫黨參選？對此，韓國瑜表示，自
己對民調保持平常心，沒過就拚好市政、過了就扛重責大任，「」。

韓國瑜3日在媒體人黃暐瀚的廣播節目上被問到，當初民進黨的民調大多是賴清德大贏，
但最後初選卻是蔡英文勝出，會不會擔心這樣的「落差」也發生在自己身上？韓國瑜表示
，自己是抱著平常心看民調，但相信中央黨部很清楚，如果民調不能公正公平公開，之後
的選舉都會受到影響，「後果會大到嚇死人」。

至於外界擔心，韓國瑜若是在民調上「被衝康」、沒出線，最後會不會考慮脫黨參選？韓
國瑜認為，這其實是假議題，自己對民調抱著平常心，「」，韓國瑜表示，但如果民眾覺得要他扛
更大的責任，他也願意出來扛，「所以這幾個月來，」。

韓國瑜也提到，


--
 ","Thu Jul  4 00:04:25 2019 ","Jul","4"
"[問卦] 華航員工為什麼可以決定長榮罷工？ ","
這次罷工有個奇怪的地方一直看不懂

為什麼華航員工可以投票決定長榮罷工？

聯電可以決定台積電要不要罷工？

肯德雞可以決定麥當勞要不要罷工？


歐美國家真的都這樣嗎？

--
 ","Thu Jul  4 00:04:53 2019 ","Jul","4"
"Re: [爆卦] 郭台銘0～6國家養他要墊資散盡家財在所不 ","

先不管郭做不做得到 , 但以投資未來的人力資源跟增加未來稅基的角度去看 .
這件事情並非不能考慮 , 即使以現在一年政府多舉債一兩千億去養 0~6 歲的小孩 .
以現在出生率這麼低落的情況下 , 也都是合理的投資 .

前提是多花這些錢 , 真的能刺激出生率的增加 .

若現在能一年多舉債一兩千億就可以把台灣出生人口不斷滑落的趨勢止住 .
這種舉債就是好的舉債 , 等於是提前預支未來的稅收到現在 , 用來刺激出生人口增加 .

更何況這些養小孩的預算 , 本來是由父母支出 , 現在改由國家支出 .
父母親的薪水會有餘裕 , 就會拿來增加其他方面的消費支出 .

純粹舉債以外 , 若有其他方式的開源節流 , 這一千多億看起來就更小了 .

--
 ","Thu Jul  4 00:05:39 2019 ","Jul","4"
"Re: [問卦] 為何台灣的薪資這麼可悲 ","

問題應該是台灣失業率太低

應該提升失業率 把錢集中在有就業的人身上

台灣就一座小島 是能多富有

先讓一部分人富有了

在抽重<U+7A0E>去養失業的人

但千萬不要給他工作

這樣有工作的人自然薪水就會比較多

才會有良性的循環



--
 ","Thu Jul  4 00:06:07 2019 ","Jul","4"
"[問卦] 相信老了國家會養你、國家幫你養小孩   ","



請問一下






是好傻好天真嗎?

會相信的人智商484很低阿??

--
 ","Thu Jul  4 00:06:39 2019 ","Jul","4"
"Re: [新聞] 台鐵爆砍人地上全血 逃票男怒砍警 ","



烙倒
線基
有保
肉
這
話的

看看TPC版你會得到很多問題的答案，我也不好說什麼，體制的問題、法官的問題、自己
的問題都有，有案例好好想想以後自己遇到的時候該怎麼反應才是最實際的，其他的只
能說行行有難處。

----
Sent from 

--
 ","Thu Jul  4 00:06:51 2019 ","Jul","4"
"[問卦] 現在誰才是最會做開放世界的公司? ","
開放世界百家爭鳴

有開放世界老牌大廠育碧

最新一款奧德賽超級好玩

還有R星的GTA 碧血狂殺都非常厲害

在來就是突然竄起的巫師3的公司

誰才是最會做開放世界的公司?

--
 ","Thu Jul  4 00:06:55 2019 ","Jul","4"
"[新聞] 台晶片人才赴陸發展 3年薪資等於在台8年 ","
1.媒體來源: 中時

2.記者署名 盧伯華

3.完整新聞標題: 台晶片人才赴陸發展 3年薪資等於在台8年

4.完整新聞內文:


灣科技人才流向大陸已持續數年，這些人才在大陸發展後返回台灣重新發展的寥寥無幾。一位曾在竹科工作的陳姓晶片工程師接受港媒訪問時指出，在大陸做3年的收入等於在台灣做8年，而且在大陸發展空間更大，這兩者是他決定長期在大陸發展的主要原因。

香港《南華早報》報導說，來自台灣的41歲陳姓工程師(James Chen)曾服務於竹科頂尖晶片製造商，與台灣數十萬科技工作者一樣，他過去也認為自己將在新竹科技園度過他整個職業生涯，這裡是全球最重要的半導體製造中心之一，駐有400多家企業。

但如今，這已經是陳先生在廣東大陸企業工作的第6個年頭。陳說，他目前負責為公司組建自己的團隊，沒有重返台灣的計畫，而做這個決定並不困難，因為在大陸發展空間更大，在台灣發展平台相對較小。

《觀察者網》報導表示，目前沒有官方資料顯示有多少台灣人在大陸科技公司工作，但一項被廣泛引用的統計資料指出，包括商人、企管人員、學生及其家人在內，約有9%的台灣人口生活在大陸，相當於200萬人。行業觀察人士指出，這一趨勢在過去幾年變得更加明顯。

報導說，為減少對外國企業的依賴，大陸方面加緊吸引台灣的技術人才，特別是在半導體領域。大陸在晶片生產方面的進步，在很大程度上是與台灣企業合作的結果。台灣著名晶片廠都在大陸設廠或開辦合資企業，並將島內有經驗的工程師與管理人員派到大陸。

大陸行業觀察人士表示，與韓國人和日本人相比，來自台灣的人是最好的選擇，因為兩岸說著同一種語言，有著相似的文化背景，並且以勤奮著稱。

報導表示，而更多的機會和更高的薪水，被認為是吸引台灣資深工程師轉戰大陸的關鍵因素。台灣的104人力銀行去年的調查顯示，台灣晶片行業中層管理人員的平均年薪約為台幣200萬元，而大陸企業的平均年薪則高達台幣450萬元（約合人民幣100萬）。

一位業內人士說，「對他們中的許多人來說，3年在大陸賺到的錢，相當於在台灣8年賺到的錢。」這樣的待遇很難讓台灣的工程師拒絕，不過相對於薪資，更多的機會、更廣的人脈與個人發展前景，恐怕才是主要的原因。

5.完整新聞連結 (或短網址):


6.備註:
這倒是不唬爛 很多登陸的都一年500萬台幣

--
 ","Thu Jul  4 00:07:00 2019 ","Jul","4"
"[問卦] 有沒有周湯豪出新歌的八卦？ ","
周湯豪出新歌囉


周湯豪 NICKTHEREAL《i GO》Official Music Video


11組頂尖嘻哈歌手 + YouTuber 盲聽神秘新歌最真實反應，揭曉歌手全嚇傻！


聽完覺得

台灣人大概還是會比較喜歡

帥到分手

那種芭樂歌

有沒有周湯豪出新歌的八卦？

--
    創意.問題解決.真偽.自發性
           自尊.自信.成就感
        
      
       空氣.水.食物.住所
   

--
 ","Thu Jul  4 00:07:25 2019 ","Jul","4"
"Re: [新聞] 台鐵爆砍人地上全血 逃票男怒砍警 ","

真的蠻慘的，先不說在近距離刀子佔有絕對優勢這種事情，

真的拔槍出來開在那環境下非常容易誤傷群眾，

只能說開槍下去打傷旁邊的人大概又是另一個故事。

警察難為啊。


--
 ","Thu Jul  4 00:08:50 2019 ","Jul","4"
"[問卦] 祝我生日快樂 ","
終於27歲了
過往的歲月
從學生時代至今..
因為生日在暑假
總是被遺忘

大家只知這天是美國國慶 >.<

希望新的一年工作一切順利、身體健康

此篇推文每十推(稅後)，發到爆

祝我生日快樂吧!

-----
目前有十一位已發放
會再陸續發放十位以上
謝謝大家的祝福
--

--
 111.83.252.100 07/04 00:10
 180.177.56.101 07/04 00:11
  1.200.202.127 07/04 00:11
  125.231.73.35 07/04 00:12
  27.52.197.202 07/04 00:13
  1.160.194.197 07/04 00:13
    101.10.12.6 07/04 00:14
 118.150.113.65 07/04 00:14
 110.50.158.152 07/04 00:15
   27.105.25.56 07/04 00:15
180.217.244.190 07/04 00:16

會在這月發給你
會在這月發給你
會在這月發給你
會在這月發給你
會在這月發給你
會在這月發給你
會在這月發給你
 ","Thu Jul  4 00:10:14 2019 ","Jul","4"
"[問卦] 家門自動上鎖還會反鎖嗎？？ ","
去朋友家發現了這個問題
從進社區大門要過一道門禁
走到朋友那棟的住家樓下又過一個門禁
進到電梯再過卡才能按自己住的樓層，其它樓不行
然後這時候剛好碰到同樓層的鄰居
難免瞎哈拉打招呼幾句
我在旁邊看的這氛圍是有點尷尬啦
偏偏在進家門的時候
兩個人開門都轉半天，是要鎖幾道鎖？
所以才會來這發廢文問問大家
平常已經關門就會上鎖(外面無法開門)
還會再反鎖嗎？？？
出門也會再上鎖嗎？？？
是有多怕被偷阿阿阿阿阿阿

--
 ","Thu Jul  4 00:11:02 2019 ","Jul","4"
"[問卦] 為何外國觀光客不會去新板特區逛街？ ","



     看很多人都說板橋的新板特區是新北市的信義計畫區

     那這樣應該很吸引人啊

     而且新板特區交通也方便

     但事實上就是 外國觀光客都只會在台北逛街 不會去板橋逛街

     外國觀光客去板橋大多是去林家花園

     新板特區這麼好 為什麼外國觀光客不喜歡去？

     就連住在台北市的人都很少會去新板特區

     這是為什麼呢？





--
 ","Thu Jul  4 00:11:20 2019 ","Jul","4"
"[問卦] 韓團Dreamcatcher的始娟cover阿拉丁的卦? ","
標題打不下

就是那首 Speechless

她是不是目前cover最好聽的押?

這是她唱的版本:



話說除了她以外還有好多韓國人cover喔

J.Fla 

我覺得她還是唱 Despacito 那種最好聽

朴智敏 

實力派的solo歌手

聲音渾厚技巧很好但感覺沒有始娟唱得那麼有味道

唱 Rollin In The Deep 之類的歌應該比較適合

BADA 

S.E.S的Sea 老派實力歌手了

我的評價跟智敏一樣

NC.A 

...昭垠妹妹英文加油呀>.<

還有一些翻唱youtuber

Somin 

Chuther 

...超多哈哈

目前最喜歡的是始娟ver

大家覺得呢?

有卦嗎?












--




--
 ","Thu Jul  4 00:12:19 2019 ","Jul","4"
"[問卦] 有五個姊姊的我註定要單身了啊 ","
內容幽默  情節爆笑

令人捧腹之餘親情和愛情的刻畫也很深刻

演員演技到位 劇情飽滿 節奏流暢

有沒有年度佳片

有五個姊姊的我註定要單身了啊

的卦？

--
 ","Thu Jul  4 00:12:22 2019 ","Jul","4"
"[問卦]庶民經濟到底是指哪群人喇淦 ","

整天在那邊庶民選總統 總統選庶民

庶庶庶庶庶庶懶叫啦淦拎蛤啊勒

服務生算不算庶民？開早午晚餐店的算不算庶民？開服飾店的算不算庶民？工地工作的算不算庶民？修冷氣修冰箱修水電修機車的算不算庶民？


淦拎蛤阿勒，庶民到底是哪群人喇糙


是不是到現在只有爽到杏仁哥那種人？

舔好舔滿一直上節目應該賺不少喔


庶民到底是哪種人！！！


-----
Sent from JPTT on my Asus ASUS_X00QD.

--
 ","Thu Jul  4 00:12:29 2019 ","Jul","4"
"[新聞] 牛仔裝成最後回憶 大谷悼隊友 ","
牛仔裝成最後回憶 大谷悼隊友

記者王怡翔／綜合報導

美國職棒洛杉磯天使投手Tyler Skaggs在2日驟逝，天使3日恢復比賽與德州遊騎兵交手，賽前天使隊召開記者會，總管Billy Eppler悲痛的表示，Skaggs對全隊來說就像是兄弟或兒子一般，天使從今天比賽起，球衣胸前將繡上45號的布章表示哀悼。

這位27歲的天使隊左投，2日被發現陳屍在德州南萊克達拉斯郊區的飯店房間裡，目前警方仍未公布死因，僅表示初步排除自殺的可能性。

總教練Brad Ausmus在記者會上代表全隊發言，提到全隊討論著過去和Tyler Skaggs一起的回憶，「他是一個帶給大家歡樂的人。」Ausmus說：「這次我們到達拉斯客場比賽，他在四五天前和我說『嘿！我們要去德州的系列賽，如果我們都穿牛仔裝你覺得怎麼樣？』」

那是Tyler Skaggs在社群網站的最後一張照片，全隊穿著牛仔裝在飛機前拍照，也成了隊友對他最後的回憶。

而日籍球星大谷翔平和Tyler Skaggs也有著好交情，Skaggs社群網站也曾分享和大谷翔平共同為明星賽宣傳的合照，大谷對隊友表達思念，他說：「他是我從去年加入天使以來，相處相當不錯的隊友，現在文字無法形容我的哀痛，我想對他的家人致上最深的哀悼。」



--
 ","Thu Jul  4 00:12:34 2019 ","Jul","4"
"[問卦] 為何619也拿過重量級冠軍 ","
wwe有很多量級比賽
619就是歸類在輕量級
但以前看過
他拿過重量級腰帶
為何他是輕量級選手
可以把重量級選手打的不要不要的
那這樣講
阿館也不是100%勝利啊
有沒有卦

--

寫真之子大勝利

--
 ","Thu Jul  4 00:12:37 2019 ","Jul","4"
"Re: [新聞] 中火減煤會缺電？他怒嗆小英：盧秀燕是 ","
魯魯我覺得拉 要這樣玩 乾脆每個縣市都獨立好了 不然台北市靠北稅收我繳最多

卻拿的沒相對多 桃園市靠北說工業區都集中在我這 我繳的稅也很多 還要承受污染

嘉義 花蓮 宜蘭靠北說 你們要吃的米自己種

我們現在要種工廠 不種米了 農地工廠種起來

全台灣每個縣市 靠北一句就不用玩了拉

建議台中市獨立 盧秀燕 帶領台中市獨立拉 台中市民就不用為了全國的電去吸污染了

支持台中獨立

-----
Sent from JPTT on my Xiaomi Redmi 6.

--
你是看標題在發炎的嗎 發炎要看醫生阿
 ","Thu Jul  4 00:12:47 2019 ","Jul","4"
"Re: [新聞] 台鐵爆砍人地上全血 逃票男怒砍警 ","









警察自己講的

員警私下表示，從警校開始永遠是打「定型靶」，過去訓練中，也沒有將員警遇到刀、棍、
槍要怎麼應對做一套課程，警方用槍的時機、應對的方法，也沒有完整設計一套課程，剛出
校的菜鳥警察，沒有經驗，如果歹毒兇一點、狠一點，菜鳥就慌了。



還在殺豬公嗎？

--
 ","Thu Jul  4 00:13:40 2019 ","Jul","4"
"[問卦] 為什麼男人女人都會想依靠在對方的胸膛? ","
男人想依靠在女人的胸膛可以理解

畢竟那是小時候哺乳吸奶的地方 可以在女生胸膛找到幼時的安全感

因此男人迷戀胸部只是反應幼時的迷戀、戀母情節的延續



那女人依靠在男人胸膛呢?

男人的胸膛什麼都沒有 無法和生物的本能有任何聯想

卻因為女人也喜歡依靠在男人的胸膛

導致男人還得特別去健身練胸肌



有沒有為什麼男人女人都愛依靠在對方胸膛的八卦?

--
 ","Thu Jul  4 00:14:00 2019 ","Jul","4"
"[問卦] 有沒有孫延在的八卦？ ","
孫延在


（英語：Son Yeon-Jae，

  1994年5月28日－），

韓國已退役藝術體操運動員，

畢業於首爾世宗高等學校，

2013年入學就讀延世大學體育休閒學系。

孫延在是韓國國家體操隊成員。

通曉俄語的孫延在在2010年廣州亞運會中榮獲藝術體操個人全能銅牌後，

長期在俄羅斯受訓，

其總教練為Elena Nefedova。

2017年2月18日，孫延在宣布退出運動員生涯。

有沒有孫延在的八卦？

--
    創意.問題解決.真偽.自發性
           自尊.自信.成就感
        
      
       空氣.水.食物.住所
   

--
 ","Thu Jul  4 00:14:08 2019 ","Jul","4"
"[新聞] 「你兒子在我這裡」？ 父母理智斷線急領 ","
1.媒體來源:


2.記者署名


3.完整新聞標題:


4.完整新聞內文:

台中市于姓婦人接到一通電話，對方兇惡說，其子當朋友的保人，借款90萬元，借款人失
蹤，「你兒子在我這裡」，必須匯款90萬元贖人，婦人打電話給唸大學的兒子，電話無人
接聽，婦人理智瞬間斷線，趕緊叫宋姓丈夫去匯款，宋男的理智也跟著斷線，警方獲報派
遣員警攔截宋男，他已提領8萬元準備匯款，員警當場打電話聯繫其子，兒子正好端端在
學校內，這種老掉牙的詐騙招數，用在理智斷線的父母身上，成功率卻頗高。

中市警局第四分局黎明派出所副所長蔡明松、巡佐蕭名佑、黃承滄，上月底接獲49歲于姓
婦人報案，她焦急說，接到一通不明來電，對方說她的兒子幫友人擔保借款90萬元，友人
卻落跑，必須匯款90萬元贖人，她打電話給兒子，電話無人接聽，宋姓丈夫憂心如焚，立
即奔赴銀行匯款。

就在宋男趕去匯款的同時，于婦擔心兒子不測，向警方報案，員警卻研判是詐欺，警方先
請婦人透過學校聯繫兒子，並趕緊聯繫宋男不要匯款，不料，宋男的電話卻無人接聽，警
方只好動員警力去找人，在一間超商旁找到宋男，他已從超商提款機領出8萬元現金，準
備要到銀行匯款。

員警先請宋男不要匯款，同時打電話給兒子，其子很快接聽電話，他好端端在學校內，沒
有替人作保，也沒有被黑道抓走，這對夫妻才驚覺受騙，感謝員警熱心攔阻詐欺。警方則
說，這種詐騙手法已有20多年歷史，雖是老套詐術，但在父母愛子心切下，詐騙成功率頗
高，民眾遇到類似電話，應提高警覺，撥打165詐欺專線或110尋求警方協助。

5.完整新聞連結 (或短網址):



6.備註:

--
 ","Thu Jul  4 00:15:15 2019 ","Jul","4"
"Re: [問卦] 為何台灣的薪資這麼可悲 ","
？？

台灣會賺錢的公司
應該是沒上市櫃的公司
畢竟不用跟股東分紅

至於薪資嘛

看老闆良心

至於電子業會賺錢
現在大多都是衝量

大量低毛利  也是很可觀的
其實這不能怪台灣老闆

代工就是這樣

至於研發？

台灣大多都停留在製程研發

反而不是最源頭的有創意而去研發

其實有分

轉型很難

成本很貴....

轉型失敗機率大概是87%

至於一堆人都說做品牌....

只是

第一：代工廠跟一般市場有段距離

其實品牌沒這麼重要

第二：代工廠直接生產產品進入市場

但行銷真正做起來燒錢啊

例如：韓國根本是動員國家力量在搞品牌的

結果國家根本被財團綁架

另外一個例子  蘋果當初在推ipod

那種廣告成本真的嚇死人

代工廠老闆會嚇到吃手手




在台灣想高薪？

請先上八卦版自稱工程師吧

--
我只能講在台灣
你是老闆的話
你也會只想吃老本  不想轉型

現實就是這樣

除非本真的很粗到靠背想搞品牌
算吧
但是GG也是停留在製程研發啊...
2000年時聽說辦公室人員年薪有80萬
（但忘了是哪個職位）
到了2010年好像降到60萬了吧

一樣很操就是了
 ","Thu Jul  4 00:15:40 2019 ","Jul","4"
"[問卦] 蜘蛛人用過的絲都去哪了？ ","
是這樣啦
小弟剛剛轉到電影台
不小心看到蜘蛛人在重播
阿那個蜘蛛人齁
最廣為人知的技能
就是一直射 一直射 一直射
那個蜘蛛絲
阿他射完的蜘蛛絲之後都去哪了啊
總不能就這樣一直掛在紐約的建築物上吧
有沒有那些絲之後怎麼處理的卦？


--
 ","Thu Jul  4 00:16:21 2019 ","Jul","4"
"[問卦] 有沒有自己拍下自己犯罪過程的八卦?? ","


這位經常在中永和嚴重擾亂交通的問題分子

今天又再度自己拍下自己闖紅燈的影片

之前我報警過 警察說沒車牌不能辦它

到底有沒有人有辦法處理這位不定時炸彈阿

能否幫幫雙和人?

--
 ","Thu Jul  4 00:16:54 2019 ","Jul","4"
"[問卦] 嘴砲基因 ","

諸君 晚安

阿肥認識一個人，很愛嘴砲

上次他嘴一個甲甲

說對方不敢公然肛他

結果那個甲甲在他面前一口氣尻了三次

邊尻還邊笑著看他

他整個嚇到開始講公然肛他是違法的


他是不是怕了？

我很好奇

--
卡早睏卡有眠啦嘔嘔嘔嘔嘔嘔嘔嘔嘔
 ","Thu Jul  4 00:17:26 2019 ","Jul","4"
"[問卦] PTT是不是多重宇宙連結器阿 ","

大家好，如題，PTT真的一個很偉大的發明，能夠串連不同宇宙的人類，像本人我現在就
和子瑜還有娜娜在床上啦，嘻嘻，宇宙另一端的你各位在幹嘛，有沒有八卦

--
 ","Thu Jul  4 00:17:36 2019 ","Jul","4"
"[問卦] 小強要如何預防有推薦的藥嗎？== ","
剛在房間看到超大隻的小強

廢了九牛二虎把它趕出門外

明明我房間都很乾淨


所以到底有沒有什麼東西，可以“““預防”””小強進入房間？

小強有什麼討厭的東西？？

--


小強是不能拿來開玩笑，真的太可怕了


神人快出現，救救怕小強的鄉民們

剛真的嚇死我了，差點發瘋
之前有把ㄧ隻喇牙從四樓丟到１樓

 ","Thu Jul  4 00:18:01 2019 ","Jul","4"
"[問卦] 如果你在砍人現場，你會幹嘛? ","



如影片

警察奮力奪刀但跟歹徒堅持不下

如果你在車上你會做什麼?

1.難得看到警匪肉搏，看戲

2.烙跑

3.嘗試幫忙


有沒有八卦?

PS.車長還蠻勇敢的，從後面偷尻他，可惜沒拿破窗鐵鎚幾乎沒傷害==

--
這個情形應該早就有人報警了，你叫救護車已備不時之需還比較實在
他穿那個背心，所以是台鐵員工嗎@@? 還是只是義工阿?
是說我覺得其他人也太欠缺危機意識了吧，那個垃圾拿刀欸
後面那個列車長應該要檢討
這種情況疏散乘客應該是第一要務
他幾乎沒起到什麼作用==
如果這個案件大家都跑
那個警察就掛了
好險有兩個路人+一個背心站務(?)有幫忙壓制
這年頭還有人拿3310? 失敬失敬
本來就該檢討阿
所有的檢討都馬是事後才來看的
現在很多SOP都是馬後炮才建立的
 ","Thu Jul  4 00:18:18 2019 ","Jul","4"
