"titles","texts","time.stamp","month","date"
"Re: [新聞] 柯文哲再怒嗆蘇貞昌：有夠不要臉 ","
我看到柯文哲最近的回應

我覺得柯文哲終於在政治舞台上有所成長了 就像我說的 只要能達到目的 他什麼都會說

來解析一下他說這些話的目的

第一 ""在2018年台北市長選舉，尤其又發生葛特曼事件...""

這是為自己跟小英對抗找正當性

如果理性的分析就會覺得這不合理 操縱葛特曼事件的人是支持賴 而且還罵蔡政治淫婦

你要求蔡能讓黨內每個人都聽她的指揮 這是明顯不合理的要求 黨只是最大公約數的集合

黨內個人意志是不可能硬性操控 柯文哲都管不好自己那少少的柯家軍

他當然知道這是不合理的要求 甚至他自己都說過要小英交戰犯 明顯知道這不是小英的錯


第二 ""好好幹今天會有…，韓流會出現是有那個環境，為什麼人民會有這麼深的怨恨感""

這是為自己出來選找正當性

仔細想想就知道這根本莫名其妙 怨恨柯文哲的人不多嗎?

丁丁差三千票就幹掉他 是代表柯文哲沒有好好幹嗎?

陳水扁台北市長幹得比馬英九差嗎?

這句話根本不合理 政治鐘擺效應是基本常識 加上執政若要改革

一定會犧牲既得利益者 那既得利益者會不會恨你?

再加上大環境 台灣選舉還有第三方中共在操盤

這根本不能證明是小英做得不好

柯文哲自己會不知道? 他當然知道 因為他認為他自己做的好 但是卻險勝而已


這兩點就是代表他在為自己投入大選的準備

今天他說這些話 就如同他所說 禮尚往來

既是民進黨可以搞他 他也要用政治手段搞民進黨來達成他自己的目的

我不會說他的目的是要謀取個人利益 但是他會為了這個目的不擇手段

有些人為了錢 有些人為了權 有些人是為了證明自己 文人相輕嘛


面對往後柯文哲可能的政治手段攻擊 坦白講 我覺得不擔心

柯文哲可能用更高明的話術去攻擊 而不會拿出像急獨那些白癡那種程度的抹黑

但仔細想想 宇昌案 論文造假等抹黑 黨內背刺 數不清的政治口水

綜觀台灣史 有哪一個政治人物面對這些政治手段攻擊

沒有耍嘴皮式的回應 或是拉低自己身段下去打泥巴戰

永遠站在一個高度 展現一個政治家的器量和風度 ?

有智慧 有眼光的人都會看的出來


不管如何 恭喜柯文哲 這是他的成長和稅變

他已經變成一個政治人物 因為他已經用了政治手段

我不會說他是政客 因為我覺得他還是有自己的理想

但是我也不會說他是政治家 因為他沒有自己的原則







--

其實這點真的要強調 柯文哲要的戰犯 姚文智的確也退出政壇了

姚會那時候賭這句話 就很明顯了 黨內有人不滿意他出來

而姚文智肯定開大決嘴回去 所以另外一派就只能放任姚出來 選輸也確保他不能回去


總而言之 戰犯就在那 柯文哲其實沒有什麼理由不爽




PTT上造謠的真的很多 隨便有人說700網軍都是英粉 就都是英粉?

然後沒抓到的都不算? 再者網軍到底犯什麼法? 這跟中時 聯合有什麼不一樣?

不就是媒體粉刷法 PTT明顯便宜點?

搞清楚 這是最基本 最和平的政治手段 宣傳理念 講的好像很嚴重



不矛盾. 這個世界並非二元 大多數人都是在光譜兩端中遊走 少部分人在極端

柯文哲現在就只是個政治人物 不好也不壞



一開始還要蔡不選 後來喜樂島都決定自立門戶了 你在還黨主席約束黨員?




你沒辦法證明那些事小英的網軍 現在抹黑小英都很隨便


跟來就不能全部算在小英頭上 那些人還想換掉小英 為什麼可以算在小英頭上?

講的好像韓國瑜在北農做很好一樣 不就大撒幣嘛 有把錢分給農民嗎? 沒有

有關係的多勒 有中共金援 有既得利益者不爽改革 當然跟小英有關係

我說的是不能證明小英做得不好 閱讀能力請加強

當然他沒犧牲台灣主權阿 現在他還是個市長 他也不是草包去作出越矩的事

但是他說的話沒有傷害嗎? 反正你覺得不會 不代表所有人都這樣認為


你講一句小英真正罵他 損他的事就好 或是任何對他有情緒性的發言

柯文哲就是想用偏激言論來激起對立 然後鞏固自己支持群眾

川普在美國大選就用過了 贏了大選 然後無法凝聚力量往前進 因為群眾已經兩極化

這手段有沒有很聰明? 有 有沒有以國家福祉為前提? 沒有



我覺得你的閱讀能力真的要加強 我說激化群眾的手段 不是為全民著想

用偏激情緒化的言論都是這種手段 然後你看成罵藍綠?
 ","Fri Jul 19 00:03:40 2019 ","Jul","00:03:40"
"[新聞] 女喊分手聲請保護才1天 他埋伏拿魚刀猛刺 ","
記者戴若涵／雲林報導

雲林縣一名女子與楊姓男友同居多年，近日2人頻頻發生爭吵，，沒
想到才事隔一日，楊男竟趁她上班時在農會停車場堵人，2人再度發生爭吵，楊男一怒之
下竟持刀猛刺陳女，導致對方送醫後仍傷重不治。楊男到案後坦承犯行，18日被依殺人罪
收押。

據了解，女死者任職雲林縣一間農會，和交往一段時間，2人更在虎尾鎮同居
。死者近日向楊男提出分手，孰料對方不願放手，還曾出手傷人，16日陳女聲請報護令獲
准。

不死心的楊男17日上午赴農會停車場守候，一見到死者出現便上前理論，2人爆發言語衝
突，此時，他，死者在猝不及防的情況
下受了傷，隨即血流如注、倒地不起。

楊男見狀趕緊逃離現場。農會員工發現倒地地上奄奄一息的死者，隨即報警處理，並將她
緊急送醫搶救。但死者到院時已休克，胸部一刀更深及肺部，導致她出現氣胸症狀，生命
垂危，雖經轉院處理，17日晚間仍因傷勢過重被宣告不治。

楊男到案後坦承，因為不滿女友執意分手，才會一時氣憤出手殺人，作案用的魚刀則是他
多年前跑船留下的，訊後被依殺人罪收押。





--
 ","Fri Jul 19 00:04:08 2019 ","Jul","00:04:08"
"[問卦] 有沒有元彪的八卦? ","
跟洪金寶、成龍、林正英、元華、元秋、元奎....同為于占元的徒弟，

號稱七小福，

長得還算不錯，跟成龍、洪金寶比，身材比較瘦長，比較好看些，

但卻沒有成龍、洪金寶紅，

當武術指導，也沒有元奎、袁和平等人紅，

為什麼相比其他人，元彪感覺現在有點落魄咧?

有八卦嗎?

--
 ","Fri Jul 19 00:04:31 2019 ","Jul","00:04:31"
"[問卦] 驚！慟！恐！粉毛是叛徒！ ","
嗨多摩

沒有啦開開玩笑的

我根本沒看最近那個外太空新番的漫畫

是說粉切黑應該是亙古以來的道理吧

那麼切斷通訊器的犯人肯定是粉毛囉？

話說為什麼粉毛對沒看過的飛行船這麼了解呢？

有卦嗎嘻嘻


--
 ","Fri Jul 19 00:05:08 2019 ","Jul","00:05:08"
"[問卦] 小時候玩的解謎脫逃小遊戲 ","

有人玩過嗎

記得有很多個關卡

控制人去收集繩子 鑰匙等等道具 來脫逃

記得有一關是木屋樓梯底下都是原住民 太靠近會被弓箭射

有人還記得遊戲名字嗎



-----
Sent from JPTT on my Sony G8232.

--
 ","Fri Jul 19 00:06:15 2019 ","Jul","00:06:15"
"[問卦] 兄弟 ","

我是沒什麼89朋友啦

不過有句俗話是這麼唸的：
「說都說兄弟，做都做自己」

這我就不懂了，這句話到底是什麼樣的情境

1.那些人沒得到好處而在靠腰
2.想佔人家便宜，對方不給佔時
3.對方真的很靠北，只想到自己
4.補充

有89觀察員可以出來說明一下嗎？




--
用台語唸這句時，自己不管怎樣聽，都覺得挺靠北的
 ","Fri Jul 19 00:06:18 2019 ","Jul","00:06:18"
"[問卦] 95%藥用酒精是不是低調神物 ","

安安啦

肥宅手邊有一瓶殺蟑螂用剩的藥用酒精

一瓶好像80塊還多少記得不貴

剛剛靈機一動拿威士忌杯加滿冰角

倒大概半杯下去

再套等份蘋果西打，滴幾滴檸檬汁...

哇靠

Tight! tight! tight! 正點!

有夠純

有沒有藥用酒精是低調神物的八卦

--
我看網路也有人說可以喝啊
大概套一半，加冰塊應該2~30%
 ","Fri Jul 19 00:06:53 2019 ","Jul","00:06:53"
"Re: [新聞] 幕後／先打賴、再打柯？這張圖點燃柯文 ","
不知道是帶風向還是搞不清狀況

被莫名打了很久 反擊剛好而已

下面回覆你之前 先幫柯吐幾口怨氣

最近的民進黨很爛  只能靠網軍和離散支持者打泥巴戰
光牽涉市政的部分 民進黨純粹就想阻礙柯P施政
弄一個無所適從的勞基法 讓賴香伶白忙一場後 政院拍板放棄 一切重來
雙子星案只敢喊國安疑慮 不敢說中資  因為一旦是中資 陽信也違法
西區門戶 台北市規畫幾年了 今年因為文化部一個古蹟保護重新圈地  一切重來
南港生技園區道路的8億原本說好由中研院出錢 院也編預算  國發會突然說要北市負擔

工輔法出包就想抹北大彎護航  殊不知一個是政府以前也有錯 一個是可以制裁 歷史不同
柯文哲參加兩岸雙城論壇不行  陳菊、鄭文燦、賴清德訪中可以 (申請台胞證很酷喔)
沒跟中國做生意的柯文哲是紅的  護航蝦皮、淘寶的民進黨最愛台灣
最愛攻擊柯公宅跳票的英粉  卻不看小英的公宅快40%都是北市貢獻 還有擋公宅綠議員

韓國瑜在柯上任之前就在北農 拉他下來被王世堅捧高高 選上高市長不怪菊施政差怪柯?
拉下韓後吳音寧上  除了報告水準低到不行還要別人幫擦屁股  後來還簡舒培亂打出醜

世大運國安局主導禁旗  八卦板怎麼跟彭文正一鼻子氣群起砲柯的  沒操作?
同婚案柯市府最先申請釋憲  北市戶政單位也最友善  但八卦板都是噓柯的  沒操作?
蔡撿到槍嗆中  柯只要妳準備該準備的 逞口舌沒意義  但八卦板都是噓柯的 沒操作?

器捐案民進黨沒落井下石?  攻擊這個建立起台灣器捐制度的良醫?
簡舒培 王世堅 梁文傑 許淑華 趙天麟 何志偉 林俊憲 王定宇 李建興 洪建益 余莓莓
這些都不是民進黨員?
還有提供他們發揮的平台、並且不斷發假新聞的三立 民視 自由
這些都不用算在民進黨身上 不用算在曾經的黨主席、現任總統小英身上?

你說話前先摸摸自己良心
        ^^^^^^^
          ^^^^^^^^^^^^^^
那時噓文就一堆了
先從彭文正夫婦抹紅開始
到狂打器捐
ptt踹柯的文章可沒有少
蘇光頭真噁心
說甚麼 柯當初也支持蔡
柯說那句話時 在姚文智出來以前、在炒作器捐案以前
你只看句子不看因果
民進黨誰出來幫他?
不要說黨來幫他  個人也找不到幾個(熟人)幫他
這哪門子問題?
民進黨當初要禮讓民調第一名的柯
沒柯出來選  民進黨必輸
不是新潮流
被攻擊久了不能有脾氣?
尤其現在民進黨很明顯在擋柯的市政
自己做不好 容不下批評?
看我的置頂問題就知道現在的民進黨有多爛 快跟國民黨差不多了

--
顛倒是非  英粉噁心多了
標題陳述事實而已
初選時賴可是被打成紅色的
我旁觀者看了都笑了   一個前不久還是台南的賴神  淪落如此
沒柯去郊遊  韓國瑜的能力頂多管北農
拉票都你在說   柯沒選  現在最大
蔡桶在北市選舉搞柯   現在被搞剛好而已  我呵呵笑
5毛支持蔡英文吧
畢竟蔡護航蝦皮有功   PCHOME哭哭
北市府也有聲請釋憲喔   法通過後 祈家威還感謝北市府
純比蠢好多了  只看藍綠不看是非的蠢
何來這種判斷?
柯出來之前  我以為自己是吱吱
柯出來後  民進黨的作法令人失望
這個民進黨已經不是早期有抱負的民進黨了
陳菊也是補件見國台辦  就只准你有台灣(ㄉㄤˇ)價值
恃吾有以待之
蔡嗆誰?  嗆國台辦、嗆老共將軍
你看過習近平嗆陸委會嗎?
失了總統格了  丟臉
DPP誰幫忙?  一堆人在看笑話   民調一波低潮
你發一篇看誰比較廢
你說反了  世大運前藍綠都在打世大運辦不好
但柯對中的協調 讓蔡可以上台 柯也稱呼""總統""
你說反了  是劉結一大老遠從天津趕去見柯
從你上面的顛倒是非  談邏輯你還不夠格
呵呵...藍綠繼續打  我也只笑你們被藍綠拖垮社會而不自知
 ","Fri Jul 19 00:07:11 2019 ","Jul","00:07:11"
"[問卦] 白人平均顏值屌打亞洲人？ ","
我感覺白人長得比較好看

鼻子挺、眼睛大、嘴巴平、臉型長

反觀亞洲人長得一副萎靡模樣

鼻子塌、眼睛小、嘴巴凸、大餅臉

亞洲人長得醜是公認的，只是政治正確才沒說出來

大家是不是也覺得白人顏值屌打亞洲人？

--
 ","Fri Jul 19 00:09:12 2019 ","Jul","00:09:12"
"Re: [問卦] 有沒有柯粉變柯黑的八卦 ? ","
各位學店仔 A.k.a.柯糞你們好

台灣有這麼一個政黨喔

他們的主要人物堅持台灣意識台灣價值

他們要求一律底下的成員支持同權

他們在八卦板大家都不分顏色都嘲諷長榮空姐時

由黨主席下達挺空姐勞權

你猜這政黨叫啥

這麼綠共原則的政黨

居然是學店仔 A.k.a.柯糞嘴巴最愛裝也支持的時代力量

怕了吧?

如果你這種統派獨派支持柯居然能當成高潮原則

那麼請不要說你們反紅媒

也請不要說自己支持時力跟黃國昌

謝謝

因為你們這群學店仔 A.k.a.柯糞真的不配

--
"" Der Horizont vieler Menschen ist ein Kreis mit dem Radius Null
  - und das nennen sie ihren Standpunkt. ""



                                                          ~愛因斯坦

--
 ","Fri Jul 19 00:10:15 2019 ","Jul","00:10:15"
"[問卦] Martin Garrix歌曲品質是不是下降了？ ","

22歲 百大DJ三連霸 荷蘭電音神童 Martin Garrix

今晚丟出新歌



沒有以前EDM那種感覺啊

他上一首也是



以前In The Name Of Love多棒



還有經典的animal



我還期待他能跟他師父Tiesto一樣站上奧運舞台的

有沒有Martin不行了的八卦？

--
 ","Fri Jul 19 00:10:19 2019 ","Jul","00:10:19"
"[問卦] 有沒有王希銘的版規？ ","
王希銘
前陣子常在FB看到這人
好像還養了隻狗 很常上健身房

有沒有他的八卦？

--
 ","Fri Jul 19 00:10:24 2019 ","Jul","00:10:24"
"[問卦] 為什麼日本女生很爽的時候要叫<U+3084><U+3070><U+3044>？ ","



     <U+3084><U+3070><U+3044>在日文是糟糕的意思

     但是我和我的日本女友在嘿咻的時候

     她很爽快高潮了卻會說<U+3084><U+3070><U+3044>

     為什麼日本女生很爽的時候要說<U+3084><U+3070><U+3044>呢？

     這代表什麼意思呢？





--
 ","Fri Jul 19 00:10:31 2019 ","Jul","00:10:31"
"[問卦] 朋友被困在紐約機場怎辦？ ","
如題

我朋友啦

英文不太會講，人也笨笨的

不過還算老實


也很孝順，去美國要他爸喜歡的藍調樂手簽名


結果因為一堆護照 簽證 證件的問題


不能入境美國啦


機場的人一直想把他弄走，可是他就太笨不知道機場的人要放他走




就這樣在紐約機場困好久


請問該怎麼辦呀？有卦嗎？

--
 ","Fri Jul 19 00:10:54 2019 ","Jul","00:10:54"
"Re: [問卦] 台大怎麼沒有餐飲科系？ ","
台大真的有餐飲科系啊，

只不過不是叫做餐飲科系而已，

而是叫做，






































化學系，系主任是自稱小當家的劉昂星。


-----
Sent from JPTT on my iPhone

--
 ＠FTP5566
 
 
    
  
                 

--
 ","Fri Jul 19 00:11:00 2019 ","Jul","00:11:00"
"Re: [新聞] 死亡人數增至33人！　京都動畫惡意縱火 ","
看樣子
這間民房改建的工作室
有很大的消防缺失
因為前幾年我家附近鄰居
發生大火，全家都死亡
就是因為把兩層樓打通
裡面設有樓梯
樓下著火馬上竄燒到樓上
煙囪效應
很快的
五分鐘內人嗆暈，然後被燒死
有疑問是這家有70員工
怎沒在辦公大樓呢
就算台灣，70人規模小公司
也都在商業大樓吧
就算是工作室
台灣也不會設在公寓
日本公司這種設在民居
很大比率嗎


--
 ","Fri Jul 19 00:11:34 2019 ","Jul","00:11:34"
"[問卦] 你 484 不敢酸我? ","
餓死抬頭

你一定是有陰謀  不想讓我變成有錢人

才不敢酸我  我說對了吧!!

各位觀眾  看看八卦板

只敢酸漂亮女生

不敢酸我這種

超級胖死肥宅

有沒有八卦?

酸我R

哼

笨盪  Q_Q

--

「隨心，是一種風，撫過多少失意人的痛，
文源，他不是風，卻愛賣傻裝瘋！」-2009

--
 ","Fri Jul 19 00:11:37 2019 ","Jul","00:11:37"
"[問卦] 京阿尼縱火 是不是暴露了台灣人對火災現場的無知? ","


  我想 為了不要說被鍵盤xx
  我在此先聲明 小魯我遇過火災 而且是燒掉半棟透天的那種規模
  雖然不算大 但也不小了
  我發這篇文不是要給鍵盤酸民酸的 但既然躲不了 要酸就隨便吧
  我認真的希望 大家能多一點火場的認知

  小魯我告訴大家 親身在火災現場 看到了些甚麼

  如果你不是消防員 一輩子可能不會經歷過火災現場
  雖然根據統計 一個人平均一輩子會遇到一次火災 但畢竟是平均
  難得小魯我有這個一般人不想碰到的經驗
  加上還好小魯以前看逃生宣導都很認真
  在這邊跟大家提醒幾個重點 也許是常識
  但真的很難過 很多人連這點該具備的常識都沒有
  看看相關文章下面一堆推文就知道了...

  1.火災現場是黑暗的 絕對不是電視劇裡面那種看的到樑柱倒下來
    看的到人在慘叫的表情那種場面

    小魯我當初被濃煙嗆醒 一開房門外面是黑暗一片 看的到火光
    但除了火光跟濃煙之外 牆壁 地板 家具 什麼都看不到

  2.被濃煙嗆死的 被濃煙嗆昏才被燒死的 遠遠大於醒著活活被燒死的人數
    火災現場 濃煙才是大敵

  3.火是往上燒的 濃煙也是向上跑的

    小魯事後在做現場打掃的時候 整個起火樓層的牆壁都很明顯變成黑白兩層
    請記得要保持低姿勢你才不會吸入濃煙

  4.火災現場不會有電影裡面的那些轟隆轟隆鬼音效 除了一些家用化學品如沐浴乳之類
    受熱反應會有一些爆裂聲 但基本上是無聲的 煙霧的大量粉塵會阻擋聲音傳導

    小魯我從二樓被煙嗆醒 一直到逃生到一樓安全為止
    都聽不到樓下有聲音 我以為樓下的人都不知道樓上火燒了
    幹那時候超絕望 超希望樓下衝上來一個消防員把我帶出去
    逃到一樓他們都說他們一直在樓下大喊輝修楚輝修楚 但我在二樓完全沒聽到
    我在二樓也不斷的大喊 一樓的朋友說他們也完全沒聽到我聲音
    消防隊還沒來的時候我們自己排除一二樓樓梯口的火勢 對著三樓的住戶大喊
    他們也完全聽不到
    最後他們也是自己發現濃煙 才知道火警
    幸好他們都有做好濃煙的保護措施沒被嗆死嗆昏 加上我們已經確保了逃生通道

  5.厚棉被 床墊 會有餘燼
    這個我是看過消防漫畫ㄇㄟ組大吾知道的 沒想到自己印證了
    消防隊來撲滅火勢之後就走了 我們收拾現場到晚上
    終於一路清到起火點的房間 燒焦的棉被跟床墊還在那裏
    我們想拿去丟掉 我突然想起漫畫裡面那個橋段
    叫旁邊夥伴準備水管 他們本來不信
    我把棉被一掀起來 下面都是火

  以上一點親身火場經驗 希望給大家一點警惕

--
正解 但很多人不知道
那個叫防火門
你去百貨 或是商場 看到地上有黃線或紅線的 你往上看一定會看到鐵捲門
這是為了限制火勢發展 依照消防法規 防火門下方不得放置任何物品
若是你看到這些線上面有桌椅或是專櫃 一定要檢舉
這是攸關人命的
當時我們自行滅火的時候我心裡也有點反對
那火勢很明顯已經不是我們能控制的了
但是因為三樓有屋主的兒子 媳婦 還有3歲的金孫
左鄰右舍也紛紛過來幫忙 大家合力也才勉強把樓梯口打開
我才剛幸運逃出來 又叫我進去幫忙滅火 我超怕的啊
都多久了 不要再挖苦我了啦
ㄇㄟ組大吾 香港翻譯叫烈焰赤子心
是講一個叫大吾的高三生 畢業之後考上消防隊
被派到人稱最閒的ㄇㄟ組的故事 是社會寫實類的漫畫
裡面有很多消防常識可以獲得
電線 網路線 也可以燒喔...火也是很會鑽的
在清理現場的時候我才看到從起火房間拉過來的網路線已經燒到我的門縫前了...
說真的我也這樣覺得 當時的我慌張也犯了很多錯誤
我被煙嗆醒時就有想到是不是火災 但我還是直接開門查看...
如果火已經很大的話那瞬間我就掰了
再來我很幸運是跟起火樓層同層 所以還有往下的逃生機會
以前看過宣導影片 好像窗簾著火到整個客廳起火只要30秒
不是欸 我北部人 這場火災是在台中太平光興路遇到的
 ","Fri Jul 19 00:11:47 2019 ","Jul","00:11:47"
