"titles","texts","time.stamp","month","date"
"[問卦] 各位打""芷嫣""兩個字的時候 會出什麼字? ","
今天南部似乎雨很大 害我只能躲在天龍國 不敢跨過淡水河到南部

各位打""紙菸""兩個的注音時 會出現哪兩個字呢?

這是不是反映了主人的癖好呢?

有沒有這方面的八卦?


--




--
 ","Sat Jul 20 00:05:04 2019 ","Jul","00:05:04"
"Re: [問卦] 買豪宅給孩子住孩子真的會努力用功讀書嗎 ","
不會

這種被安排好的道路 反而令人沒興趣讀書

要這樣

從小讀住在北縣中和鄉貧民窟鐵皮屋的房子

讀的是漳和國小 漳和國中 20年考不出5個建中 一年頂多0.3%的人考上第一志願

這種環境下成長的 才會有得來不易珍惜讀書的每分每秒的動力


--
 ","Sat Jul 20 00:05:23 2019 ","Jul","00:05:23"
"Re: [問卦] 竹籤一起拿去炸 真的可以嗎？ ","

是說你各位平常不是都在吃更毒的嗎？

1.免洗筷，其他不敢說至少漂白藥劑吃飽吃滿

2.外帶麵食裝湯的塑膠袋，市面一堆都是用不耐熱的，一遇熱釋放出滿滿塑化劑，雞雞-1
cm

3.夜市各種三桶水洗碗，各種洗不乾淨吃完肝都硬硬的

4.很喜歡用塑膠容器裝食物，或是醃漬，用看的都覺得肝很硬

5.大型活動或是一次處理大量食物時，直接用大塑膠盆裝麵或湯，效用同2

6.台灣人喜歡說味精不好，但是湯都喜歡中藥口味或是什麼二仙膠或是各種奇奇怪怪的湯
，洗腎元兇

7.農地工廠就地合法，以後沒錢買進口米進口水果蔬菜的低端人口會開始得怪病

其它歡迎補充辣


--
 ","Sat Jul 20 00:05:37 2019 ","Jul","00:05:37"
"[新聞] 京都動畫社長證實「一切全沒了」 ","
京都動畫社長證實「一切全沒了」
捐款衝破 全球動漫迷捐款衝破4000萬


〔駐日特派員林翠儀／東京19日報導〕日本警方19日以「事涉重大」為由，破例在未正式逮捕前，公布京都動畫公司縱火殺人案41歲涉案男性的姓名「青葉真司」，日本「週刊文春」引述相關搜查人員的說法指出，青葉曾在2012年持菜刀搶劫茨城縣的一家超商被判刑，出獄後移居埼玉市，曾因製造噪音與鄰居發生糾紛。青葉被警方制伏時曾怒嗆「不滿盜用小說」，詳細的犯案動機仍待調查。

這起縱火殺人案共造成33人死亡、35人輕重傷，傷者中至少有4人情況危篤。青葉則在縱火時疑因引火上身全身嚴重燒傷，由於意識尚未恢復，警方無法立即逮捕偵訊案情，但因事涉重大警方今天決定提早公布他的姓名。京都府警也宣布成立百名警力的縱火殺人案搜查本部全力偵辦。日本首相安倍晉三在昨天案發後，也緊急指示國家公安委員長山本順三進行調查。

綜合日媒報導，警方在現場附近發現1台推車和2個汽油桶，其中有1個汽油桶剩下半桶，另一個還裝滿，另外發現1只背包，裡面裝了榔頭和數把菜刀，懷疑是青葉用來犯案的工具，早有預謀。目擊者提供的情報顯示，青葉可能在犯案前一天就在附近公園徘徊。

這起縱火案為何在短時間內造成重大傷亡，日媒分析主要數項因素同時存在，包括當時1樓大門開啟，還有內部貫通1到3樓的螺旋狀樓梯，汽油的高度揮發性引發的「爆燃現象」，螺旋梯則提供煙囪效果才讓火勢一發不可收拾，警方公布在3樓到頂樓樓梯間發現的十多名罹難者都是一氧化碳中毒。

京都動畫社長八田英明在今天記者會中表示，縱火點的1樓大門，平常時鐵捲門深鎖，昨天剛好有訪客預定中午來訪所以才開啟。他非常懊惱與悲傷，第一工作室於2007年落成，他也參與設計，當初設計螺旋梯時依消防單位要求加設了防煙壁，記者會中他很懊悔為何沒在逃生梯加設防煙設施。

令全球動漫迷最傷心的，大火除了奪走了33名優秀動畫工作者的性命之外，也毀掉了第一工作室大量存放的京都動畫作品和資料，八田英明也證實，過去所有的畫作和資料「所有一切全沒了」，包括存放資料的電腦也全部燒毀。

京都動畫大火後，包括台灣在內的全球的動漫迷同表哀悼，有動漫迷形容京都動畫是「2D世界的聖母院大教堂」，社群網路上出現了「#Pray For Kyoani」的題標，光是昨天大火發生後到深夜就有28萬筆留言，包括英文、中文、韓文和西班文等各種語言。

包括台灣總統蔡英文、加拿大總理杜魯道及蘋果執行長庫克等人均在推特貼文表示哀悼之意，美國動畫發片商Sentai Filmworks在群募網站發起「Help KyoAni Heal」募款活動，目標為75萬美元（約合台幣2348萬元），結果1天內就募到了接近140萬美元。日本全國的動漫周邊商品店也從今天起於店頭發動募款活動。

---
ㄈㄓ的金援

--
Sent from my Windows

--
                                       07/20 01:52
 ","Sat Jul 20 00:05:39 2019 ","Jul","00:05:39"
"[問卦] 紅色光頭到底有多強啊 ","
大家好，強者我朋友，綽號紅色光頭，女兒還是正妹，最近終於打進總冠軍賽了，對手是
上一屆的衛冕冠軍綠衫軍，總冠軍賽明年三月正式開打，很期待我朋友到底能不能開啟王
朝，大家覺得紅色光頭能贏嗎，有沒有八卦

--
 ","Sat Jul 20 00:05:42 2019 ","Jul","00:05:42"
"[問卦] 台灣為什麼不能去大陸取經教育方式？ ","
常常看到法官認為一些犯人，有所謂的「可教化」空間

結果好像成效不彰，教都教不好

還有一些吸毒的啊，也是一樣；勒戒一點成效也沒有

精神病的更誇張，台灣真的是醫療落後國家，精神病患都治不好

回歸一切原因，這些有問題需要「再教育」的人

為什麼沒辦法感化他們呢？

原因就是師資太差，台灣人不懂的如何教育

而我們的對岸同胞很懂這塊，各個充滿狼性


台灣人不喜歡家裡附近有監獄，沒問題！

我們就蓋一個學校，台灣人可愛學校了，學區對吧

然後我們請台灣的流浪教師遠赴對岸的新疆跟公安取經

學習如何教育人民，我想這些無惡不作的人，未來肯定能步出人生低潮，邁向良好的未來

而我們有了這個「教育」制度後，那些廢死團體的一定很開心

台灣又朝進步國家邁出一步

--
 ","Sat Jul 20 00:05:56 2019 ","Jul","00:05:56"
"[問卦] <U+5909>身 -emergence 結局一問 ","
最後三頁
是結局
前兩頁是順利生下小孩
媽媽也活下來了
但最後一頁是女毒蟲的眼鏡在地上
還濺血了
所以真結局是那兩頁還是最後一頁

有沒有卦

--

陽光大姐 喵喵醬

--
 ","Sat Jul 20 00:06:02 2019 ","Jul","00:06:02"
"Re: [新聞] 核四重啟與否 韓國瑜：由全民決定 ","

核四是不可能重<U+5553>的,

我是大棟營造股份有限公司的 cio,也就是資訊長,

我們大棟公司在核四有核四重件碼頭,和核四廢水循環反應機房的二個工程,

我們大棟公司的痛苦,外人永遠不會懂的,

我們大棟營造公司在核四的官司堆積如山,每個官司都上訴到最高法院了,

核四讓我們大棟營造公司賠了幾千億新台幣,

其中有無數的承辦人員,包括我在內,都已經蓋章,鬧上法院了,

而且我們都有法院給我們的判決書,

核四給我們大棟營造公司的判決書,我們到今天都還留者,

判決書有一大堆人的背書和蓋章,

所以核四根本不可能重<U+5553>,

重<U+5553>的話,你叫法院的法官...等人,情何以堪.

--

我的經歷:台灣企銀台北分行兼營證券商營業員
         亞洲證券北投分公司營業員
         康和證券社子分公司營業員

--
 ","Sat Jul 20 00:06:51 2019 ","Jul","00:06:51"
"Re: [問卦] 為什麼陶比版蜘蛛人那麼多人愛? ","
借標題問

如果今天超級英雄都是廢柴

美國隊長又肥又醜還是個邊緣人被軍隊丟下

鋼鐵人破產流落街頭只能撿垃圾當材料做鋼鐵裝

黑寡婦從八大畢業沒辦法只能找禿頭老人勾搭

這樣復仇者聯盟會更紅嗎？
讓觀眾更有代入感？

--
 ","Sat Jul 20 00:07:04 2019 ","Jul","00:07:04"
"[問卦] 醫院便利商店比較傲嬌 ","
醫院大廳有一間嗨賴

整間醫院就只有這裡有
不然就要穿過到另一棟樓後門出去
才有街道上的商店

之前每天沒得選只能去裡面買東西吃
結果他們茶葉蛋
都跟水煮蛋一樣白
還好意思叫茶葉蛋

關東煮
看起來都已經煮超久
有一次拿了一個起司雞肉丸
黑黑的不說
裡面起司根本乳水分離

拿鐵也是
超難喝
應該是我喝過最難喝的超商拿鐵
跟我自己泡黑咖啡加無糖豆漿有得比
但這個要花五十五元 心痛

因為每天去都這樣
有試著給總公司建議
結果今天打來電話
也只是不太客氣的跟我說
依法行政謝謝指教

蛋是因為我們來不及煮喔
以後煮不夠會直接不賣

關東煮我們有調監視器
我們都沒有隔夜喔

就跟醫院裡的正妹
跟路邊的正妹比 比較難接近一樣
醫院的便利商店是不是比較傲嬌

--
 ","Sat Jul 20 00:07:31 2019 ","Jul","00:07:31"
"[新聞] 柯P稱中研院聯外道路「要卡就卡」 藍營 ","
1.媒體來源:
自由時報

2.記者署名
楊心慧


3.完整新聞標題:
柯P稱中研院聯外道路「要卡就卡」 藍營議員也看不下


4.完整新聞內文:

〔記者楊心慧／台北報導〕台北市長柯文哲連日來砲打藍綠，昨天有媒體報導，柯P近來不
滿民進黨「爆走」，其中一大原因是國發會強迫北市府買單8億元的中研院聯外道路案，國
發會都表示無此事，未料，柯P今早受訪竟說，反正要卡就卡，「你（指民進黨）卡我就自
己做就好」，藍綠兩黨議員都認為，柯文哲根本混淆視聽，就連國民黨議員都看不下去，直
呼中央在這件事上應不會做文章，「柯文哲出示公文就好，別製造中央故意打你的假象！」

港湖區國民黨議員吳世正說，柯文哲現在就是想找機會表現他和中央不一樣，生技園區附近
的車流量會越來越大，現在等於是市民有需要，即使中央卡，我柯文哲還是要做，柯P想藉
此對外展現比中央更體恤人民。

港湖區國民黨議員李明賢則說，所有建設、工程案都會有公文，北市府可以出示，這攸關幾
億的重大建設，雖然和執政黨不同黨，但他認為，這件事中央應不會做文章，究竟有沒有申
請只要出示公文就可以知道，這沒有模糊的空間，「不要故意製造中央故意在打你的假象，
把證據拿出來不就好了？」

港湖區國民黨議員游淑慧說，中研院開闢聯外道路，但在地方說明會時，一些細項沒共識，
拖了很長一段時間，柯文哲後來跳出來說要來做，並開始規劃，國發會昨天發新聞稿說，根
本沒有要叫台北市政府出錢，去年中研院的新聞稿也說這筆錢由中研院匡列，所以這件事並
沒有像柯文哲所說的卡來卡去。

柯文哲今天說，最近國發會好像變成市區道路，寫一個計劃去內政部營建署申請，如果過了
的話，錢就中央撥給台北市汽燃稅去扣。游淑慧打臉說，汽燃稅本來就不會配給地方，原本
就是交通單位用於修路、鋪路，如果地方提出申請、中央同意的話，也能幫忙鋪地方的道路
，柯文哲要不是沒了解狀況，不然就是故意呈現和高雄市長韓國瑜一樣被中央打壓。

民進黨議員許家蓓說，藍營總統初選民調出爐後，市長柯文哲的發言開始火力四射，明顯看
出柯的焦慮與不安，她要提醒柯文哲，市長的發言代表北市府，不要為了選舉亂了施政方針
，對外發言時應先清楚狀況，以台北市政及市民福祉為優先，才不會讓人看笑話。

民進黨議員吳沛憶認為，柯文哲公然指責民進黨刻意「卡柯」，企圖營造北市府的「被害形
象」，爭取民眾同情，事實則是國發會18日新聞稿已經說明清楚，北市府開會時自己都同意
該聯外道路屬市區道路，她批評柯文哲不該公然說謊，一心只有選舉，「勸柯文哲好好做人
，回頭是岸！」

5.完整新聞連結 (或短網址):



6.備註:

柯文哲今天說，最近國發會好像變成市區道路，寫一個計劃去內政部營建署申請，如果過了
的話，錢就中央撥給台北市汽燃稅去扣。游淑慧打臉說，汽燃稅本來就不會配給地方，原本
就是交通單位用於修路、鋪路，如果地方提出申請、中央同意的話，也能幫忙鋪地方的道路
，柯文哲要不是沒了解狀況，不然就是故意呈現和高雄市長韓國瑜一樣被中央打壓。

李明賢：出示公文就知道真相了

所以韓國瑜當初登革熱經費的公文是幾號送的？

--
 ","Sat Jul 20 00:07:34 2019 ","Jul","00:07:34"
"[問卦] 投票是不是應該加上居住證明了？ ","
如題

縣市長選舉 一堆北漂仔投完票就拍拍屁股走人

投總統立委的時候 一堆台商僑民投完票拍拍屁股走人

這樣很不合理吧

是不是應該改成在居住地投票 並且要附上居住於該地不小於半年的證明

這樣才不會讓那些雞掰人投完票就能啥事都不管就走人吧

--
 ","Sat Jul 20 00:07:36 2019 ","Jul","00:07:36"
"Re: [問卦] 中天會怎麼報導高雄淹水？？？ ","
黨內勝出，我韓神威，

立足高雄，放眼總統，

發揚中華，征服宇宙，

媽祖有感，龍王相惜，

天降甘露，祥瑞盡現，

遇水則發。


--
 ","Sat Jul 20 00:07:45 2019 ","Jul","00:07:45"
"Re: [新聞] 慘！勞保未來給付倍增到5700億 難逃破產 ","
完全不擔心勞保破產，退休金本來就要自己

存，這年頭真有人把退休規劃寄望在這如風

中殘燭的兩萬多塊錢？反正到時一定是用溫

水煮青蛙的方式處理的，誰當都一樣，少領

多繳，每年所得替代率降0.1%從現在的1.55%慢慢降，再逐年提高一點點保費，就
可以再往後撐下去，也不會引起太大的反彈
最後一定是用這招啦，共體時艱大家少領一
點，根本沒新聞寫的那麼誇張，真的不用太
擔心啦，勞工人數太多了，一定是漸進式的
改的。

-----
Sent from JPTT on my Xiaomi Mi A1.

--
 ","Sat Jul 20 00:07:52 2019 ","Jul","00:07:52"
"[新聞] 高雄淹大水！竟排定20日台中感恩之旅　「網罵翻」韓國瑜急 ","

影／高雄淹大水！竟排定20日台中感恩之旅　「網罵翻」韓國瑜急喊卡
記者鄧木卿／台中報導

丹娜絲颱風雖然遠離，但外圍環流帶進西南氣流，19日在高雄下起大雨，多處行政區時雨
量破百公釐，造成大淹水。就在此時，媒體報導高雄市長韓國瑜，為了感謝台中紅派、黑
派和台中市立委沈智慧在國民黨初選時的幫忙，預定20日到台中進行一場「感恩謝票兼固
樁」之旅，消息傳出後，網路罵翻、痛斥，不過，在19日晚間8時許，立委沈智慧發簡訊
說，「韓國瑜明天不來台中了」。

高雄前陣子爆發登革熱疫情之後，19日因為豪雨，傳出市區多處淹水，韓國瑜一方面坐鎮
市政府關心災情，一方面卻是安排明天拜訪台中紅黑派系大老，晚上還要和國民黨議員餐
敘，消息傳出後，綠營人士譏，請韓國瑜「莫忘高雄苦人多」，高雄正在淹大水。

根據藍營方面的訊息，韓國瑜20日「台中感恩謝票固樁之旅」的行程如下：

上午10點：台中清水紫雲巖
上午11點：台中大甲鎮瀾宮
中午12點：鎮瀾宮和庶民一起吃小吃
下午：太平區一貫道崇正基金會、北區元保宮
晚間：和國民黨議員餐敘

高雄市長韓國瑜在國民黨總統初選勝出後，為了感謝台中紅黑派系大老相挺，預計明天上
午將到台中展開感恩之旅，先是在紅派前議長張清堂安排下，參拜清水紫雲巖，接著再去
黑派顏清標的大甲鎮瀾宮，下午再到屬於一貫道的崇正寶宮，最後再去北區元保宮，但是
高雄目前正因豪雨釀災，韓國瑜竟然有空到台中參拜觀世音與媽祖，難道要祈求神明庇佑
高雄風調雨順嗎？不問蒼生卻問鬼神？

但韓國瑜這趟「台中感恩、謝票、固樁之旅」在19日晚間就臨時喊卡了，高雄市府方面傍
晚先放出「還不一定」的訊息；台中市立委沈智慧晚間8時許發簡訊說「因為高雄淹水，
明天韓國瑜台中行程無法前往，韓國瑜深表歉意，延後再拜訪，謝謝大家！沈智慧服務處
通告！」


原文網址: 影／高雄淹大水！竟排定20日台中感恩之旅　「網罵翻」韓國瑜急喊卡 |
ETtoday政治 | ETtoday新聞雲
 
Follow us: @ETtodaynet on Twitter | ETtoday on Facebook


--
韓不知道在搞什麼屁蛋，然後陳其邁今天晚上跑去視察高雄新港抽水站? 到底誰是市長?

--
 ","Sat Jul 20 00:08:07 2019 ","Jul","00:08:07"
"[問卦] 當年的弱智強盜變成動漫界千古罪人 ","
多年前
有位拿剪刀搶劫超商的強盜
因為太過弱智被戲稱是巴爾坦星人


多年後的前幾天
他燒了京都動畫


幹你娘雞掰

--
 ","Sat Jul 20 00:08:20 2019 ","Jul","00:08:20"
"Re: [新聞] 高雄淹水兩樣情 韓國瑜吹冷氣<U+99E1>區長、陳其邁冒雨勘災 ","
國民黨當官的典型就是
他們總認為自己是拯救者，近似皇帝的角色

所以當發生問題
身為皇帝的自己，
就負責罵下屬就好
負責說下屬都沒做好
然後對老百姓說自己一定會盯死這些死公務員

朱元璋不就是這樣
當了皇帝
施政不好
就殺大臣
皇帝不會有錯
不能有錯
有了錯
都一定是下屬不好
而自己身為一個皇帝
就要負責把這些官員整頓好
然後型塑出對百姓很好的姿態

而這些國民黨的
哪一個不是這樣

馬英九當市長
捷運淹大水
震怒
施政有問題
震怒
總之只要產生民怨
就是震怒

為何要震怒
表示：
一、責任都是這些下級的行政不好
二、我超愛百姓，我替百姓來出氣
三、我超好，超完美，我都不會犯錯


現在這隻魚
也是這德行


國民黨那些廢物
都只會當官
不會做事

所以喝國民黨奶水長大的廢物們
支持國民黨就算了

沒喝國民黨奶水還支持國民黨的
不是廢物
是腦殘

--
如果上級主管沒管事
導致出事
然後就開始盯中下級主管說為什麼不把事做好

這樣合理嗎？
即使是下級主管犯錯
身為上級主管的也是需要出來負責
為何？
因為這下級主管是上級主管挑出來的
這就是責任
現在魚罵區長了
接下來就看旺中、中天會不會把風向帶到區長太爛
區長要負責惹
 ","Sat Jul 20 00:09:00 2019 ","Jul","00:09:00"
"[問卦] ★★ 補習班的英文老師 ★★ ","
如題

那些看起來很有氣質

而且

英文等級接近 native speaker 的女老師

尤其是很喜歡用高亢的腔調講英文的人

大概有多少概率是ㄈㄈ尺 ?

每次看到那些女老師

都會讓我不由得想

雖然平常看起來很有氣質

但是下班後是不是就會去跑夜店釣白魯蛇

然後帶回家跪著幫他哈棒

有鄉民能夠解答嗎 ?

有沒有八卦 ?

嘻嘻

-----
Sent from my Android





--



 



--
今天很快喔 G軟 嘻嘻
國發所準備的如何了 ?
 ","Sat Jul 20 00:09:29 2019 ","Jul","00:09:29"
"[問卦] 任立渝和李富城氣象上誰比較專業? ","
今天看氣象看到任立渝

突然想起李富城在2015嗆任立渝的事件

想問問到底任立渝比較專業還是李富城?

有無專業八卦?

--
 ","Sat Jul 20 00:09:32 2019 ","Jul","00:09:32"
"[問卦] 欸欸，1450會打手槍嗎？ ","
眾所週知

1450每天都為了領錢在八卦版推爆主子。從早到晚都必須拼命切帳號，跟狂推爆文章洗能
見度

每天動手指頭跟手腕的次數更是不在話下

每天工作都這麼累的話

那還有體力打手槍嗎？

如果1450打手槍的話，腦海裡都會想像著誰呢？

1450會打手槍嗎？



--
呵呵，是我的粉絲嗎
找1450當樂子啊
如果以上都崩潰噓的話，表示我講到痛處了XD
 ","Sat Jul 20 00:10:21 2019 ","Jul","00:10:21"
