"titles","texts","time.stamp","month","date"
"[問卦] 去相親要打領帶 還是打啾啾？ ","
好緊張喔，明天媽媽有幫我安排相親，

已經去NET買了一身帥氣西裝了，現在呆呆地站在鏡子前，

到底是要打領帶，還是綁啾啾，可以給我一點意見嗎？

--
 ","Tue Jul  2 00:04:43 2019 ","Jul","2"
"[爆卦] 港警準備進攻 申明將驅離記者和民眾 ","


記者剛剛報導

港警要進攻了

並且申明要驅離記者和民眾

直播連結



--
                              07/02 00:10
 ","Tue Jul  2 00:05:17 2019 ","Jul","2"
"Re: [問卦] 館長的神話是不是破滅了？ ","
爬象山本肥一般是從永春高中那邊上去

坡比較平 只有後段比較陡一點

大概休息個三次可以爬到頂

至於松仁路的入口也就是館長跟郭董這次爬的

就直接一路陡到頂 本肥還沒試過

估計要休個5次外加把早餐吐出來

--
 ","Tue Jul  2 00:05:38 2019 ","Jul","2"
"[問卦] 肥宅春夢? ","
因為本潮不是肥宅所以有點好奇

是這樣子

正常人春夢的對象都是些明星或是正妹

也就是平常喜歡的投影對象

那麼肥宅平常做春夢的對象是誰呢？

有沒有你各位肥宅們平常做春夢都夢到誰的八卦？

--
居軟問你最準了
 ","Tue Jul  2 00:05:39 2019 ","Jul","2"
"[問卦] 朝風呂為啥是罵人的話？ ","
<U+3042><U+3055><U+3076><U+308D>，
台語會唸成阿薩布魯。
肥肥我小時候就聽過有人用這句話來罵人，
可是明明就只是早上洗澡的意思，
這樣也可以變成罵人的句子@@
有沒有相關的八卦？

--
七<U+702C>、卒業<U+304A><U+3081><U+3067><U+3068><U+3046>！！






--
 ","Tue Jul  2 00:05:41 2019 ","Jul","2"
"[問卦] You Give Love a Bad Name ","
An angel's smile is what you sell
(你，用天使的笑容來勾引我)

You promise me heaven, then put me through hell
(你曾說，我們是天生一對，但是我現在水深火熱)

Chains of love got a hold on me
(你用愛的鎖鍊套住我)

When passion's a prison, you can't break free
(當年的熱情，成為今天的牢籠，我想逃啊)

You're a loaded gun
(可是，你在家裡擺了一把槍，每天威脅我)

There's nowhere to run
(我成了你的禁臠)

No one can save me
(我真是痛苦到極點，無藥可救)

The damage is done
(生米已煮成熟飯)

Shot through the heart
(你打碎我的心)

And you're to blame
(都是你的錯)

You give love a bad name
(好好的一段感情，被你弄成這樣)

I play my part and you play your game
(我是新好男人，卻慘遭你玩弄)

You give love a bad name
(好好的一段感情，被你弄成這樣)

--
 ","Tue Jul  2 00:06:21 2019 ","Jul","2"
"[問卦] 有沒有國土測繪圖資服務雲的八卦 ","
欸欸
小弟我森林系肥宅啦
我知道大家都不知道森林系在幹嘛
我就來跟大家分享一個重要的課程

就是GIS 地理資訊系統

在21世紀
我們經由很多座標系統
可以把各位腳下的土地
換成數字記錄下來

當然的
你家旁邊的農地
也都有自己的座標喔

剛好我們優秀的政府
提供很多免費的平台服務
像是國土測繪服務雲
只要點進去

選圖層設定
點  套疊圖層
就可以把政府機關
辛辛苦苦搜集的資料給套疊出來了耶

選一下
農業及農地資源盤查_工廠
就可以找到 農地上的工廠喔

這麼讚的服務
真不愧是我們可以好好依賴的政府呢

更讚的是
手機也可以用呢

有人要一起加入
農地工廠檢舉聯盟嗎？

可以加我的ID


一起來玩吧






--
讚讚
玩起來
WGS84 通用一波
yes Captain!
謝
有收錢才是廣告
幫你google一波

的確是有的喔


農業及農地資源盤查

農地資源盤查_工廠
屎丸跟小白
沒有喔
您好會吹獎牌
 ","Tue Jul  2 00:06:30 2019 ","Jul","2"
"[問卦] 所以美國民眾 佔領國會山莊到底可不可以? ","


請問一下

最有人權觀的版友 1450 覺青

美國身為民主國家的老大哥


所以美國民眾 佔領國會山莊到底可不可以?
~

--
沒有暴民只有暴政阿
 ","Tue Jul  2 00:06:42 2019 ","Jul","2"
"[新聞] 長榮空服員罷工 2日晚凱道「應援之夜」作 ","
1.媒體來源:

聯合新聞網

2.記者署名

曾增勳

3.完整新聞標題:

長榮空服員罷工 2日晚凱道「應援之夜」作夥感謝

4.完整新聞內文:

2019-07-01 12:04 聯合報 記者曾增勳╱即時報導

長榮空服員罷工第十二天，桃園市空服員職業工會會員今天上午召開記者會，由工會副秘
書長周聖凱、常務理事王美心、會員代表林昱嘉代表說明空服員發起一人一信呼籲董總參
加明天二次協商，讓罷工行動順利落幕之外，林昱嘉會中宣布，為感謝許多民眾、會員親
友、各大社會團體及專家學者關注、支持罷工行動，工會預定明天（7月2日）晚間7點至9
點，在台北凱達格蘭大道舉辦應援之夜，感謝各界對空服員的支持。


5.完整新聞連結 (或短網址):



6.備註:

肥宅們會去嗎? 樓下支援層層穿越...........

--
 ","Tue Jul  2 00:07:28 2019 ","Jul","2"
"[爆卦] 港警有配槍!!!!!!!! ","




立場新聞戰地直播

現場警方先用煙霧彈和胡椒噴霧驅趕 現場警方是有配槍的!!!!


--
 ","Tue Jul  2 00:07:31 2019 ","Jul","2"
"[問卦] 一人一百請龍志強綁架維尼當人質可行嗎 ","
大家好 肥宅我看到香港現在的情況 真心為香港覺青安危憂心

就我所知有個叫龍志強的 要綁誰就綁誰 全港警察

都被他玩弄於股掌之間 如果發起一人一百募捐

請龍大哥出面綁架維尼 要求還給香港民主自由

有搞頭嗎？

--
 ","Tue Jul  2 00:07:44 2019 ","Jul","2"
"[爆卦] 蘋果最新民調出爐！ ","

蔡、韓、柯
24%、35.8%、23.1%

蔡、郭、柯
20.1%、32.5%、21.4

蔡、朱、柯
22.8%、29.5%、22.6%

蔡、韓
33.9%、42.1%

蔡、郭
25.1%、43.8%

蔡、朱
30.9%、39.3%


台灣要亡了，吃個毒米壓壓驚


--
 ","Tue Jul  2 00:08:06 2019 ","Jul","2"
"[新聞] 柯文哲：我去雙城論壇一定被批！但沒敗的 ","
柯文哲：我去雙城論壇一定被批！但沒敗的可能

台北市長柯文哲本周即將前往上海出席「台北上海雙城論壇」，柯文哲今(1)日受訪表示，他去雙城論壇一定會被政治對手痛批，不管有沒有見到大陸國台辦主任劉結一，「但基本上，也沒有什麼敗的可能」。

媒體問「雙城論壇成敗，是影響你未來參選的關鍵」？柯文哲回答，雙城論壇如果是民間交流、城市交流與經貿往來的性質，基本上它也沒有什麼敗的可能，雙城論壇就是一個面對問題、解決我們每天遇到的各項問題，「基本上，它也沒有什麼成敗的問題啊」。

媒體問「你去後，言論會被放大」，柯文哲回答「我跟你講，除非你不講話，你講話了，每個人都要解讀，但解讀是別人的事。我覺得是這樣，把握住中心思想，還是一樣，台灣的整體利益、人民的最大福祉，剩下的就照我們想的期望去做事，剩下的給各位去評斷，沒辦法」。

媒體問「要見劉結一需要補件」？柯文哲說，目前祕書處在處理，他們今天還會跟對方作業，把一切講清楚，包括時間、地點。但柯文哲強調，這不是安排 ，是大家先講清楚，市政府盡力把時間、地點、每個行程都弄清楚，目前在上海的第三天下午行程還沒出來。

媒體問「所以見劉結一是第三天下午」？柯文哲答「見不見？不是我決定的，不過我們還是把行程全部排出來再講」。媒體問「見了劉結一，外面批更多」？柯文哲回答「不見也會批，見了也是批，反正一定會被批的」。



--
 ","Tue Jul  2 00:08:22 2019 ","Jul","2"
"[問卦] 真的有月村這個地方嗎 ","
大家安安

我最近發現一齣台劇蠻好看的

叫做月村歡迎你

是在台視金曲獎播完之後接著看

偶然發現這齣戲蠻好看的

劇情人物角色有趣

風景題材也很漂亮

讓我很好奇有月村這個地方嗎

這齣戲是在哪裡拍攝的 看了想去探訪

有沒有神通廣大的版友知道劇中的地點在哪

--
 ","Tue Jul  2 00:08:35 2019 ","Jul","2"
"[問卦] 港仔終究輸給灣仔 ","
一下令說要清場
港仔馬上跑光光
想當初
灣仔有種的多了
至少被抬走
有掛嗎

--
 ","Tue Jul  2 00:08:49 2019 ","Jul","2"
"[問卦] 有人在路上遇過這種人嗎? ","
有時騎機車在路上

特別是很晚的時候

看到有人呆站在路旁面無表情不知道在幹什麼

想說那麼晚是不是需要什麼協助

停下車回頭想去關心

人卻又不知道跑哪去了?

有人也在路上碰過這種人嗎?

這些人到底想幹甚麼?

--
 ","Tue Jul  2 00:09:03 2019 ","Jul","2"
"[問卦] 財哥專業檳榔攤果然是虛擬人物嗎 ","
之前說今天要直播

我還很期待

結果財哥沒露臉就算了

連出個聲音都沒有

只有主持人從頭到尾一直講話



所以這粉專

根本年輕人捏造的虛擬人物吧

唉

虧我之前還以為是真的

--
 ","Tue Jul  2 00:10:55 2019 ","Jul","2"
"[爆卦] 發錢！最新蘋果民調 韓國瑜大勝郭台銘 ","
韓國瑜再次領先郭台銘達4個百分點

韓國瑜穩了！！！

《蘋果》委託典通公司執行
調查期間:6月29日至6月30日

韓 35.8% 蔡 24.0% 柯 23.1%
郭 32.5% 蔡 20.1% 柯 21.4%
朱 29.5% 蔡 22.8% 柯 22.6%

--
 ","Tue Jul  2 00:11:11 2019 ","Jul","2"
"[問卦] 為什麼那麼喜歡用催淚彈？ ","



大家安安 香港加油

為什麼港警那麼喜歡用催淚彈？

連現場記者都受波及

催淚彈當初馬都不敢用

香港用的那麼順手

台灣人會怕嗎？

--
 ","Tue Jul  2 00:11:24 2019 ","Jul","2"
"[爆卦] 香港 警方進攻了! ","


大規模警方部隊邊射擊邊丟催淚彈推進




YT直播



YT直播 (三立)



臉書直播




--
 ","Tue Jul  2 00:11:48 2019 ","Jul","2"
"Re: [爆卦] 蘋果最新民調出爐！ ","
我直接講結論

郭比韓還能打

郭贏的比韓還要多

草包造勢支持度一樣爬不起來 扶不起來的阿斗



--
 ","Tue Jul  2 00:12:07 2019 ","Jul","2"
"[新聞] 國中妹懷孕 孩子爸身分竟超離譜 ","
1.媒體來源:
中時電子報


2.記者署名
陳怡安

3.完整新聞標題:
國中妹懷孕 孩子爸身分竟超離譜

4.完整新聞內文:

國中妹懷孕 孩子爸身分竟超離譜(示意圖／達志影像)

作詞人李坤城戀上友人女兒林靖恩的爺孫戀震驚社會，想不到竟然還有國外版，美國一名
13歲少女近日就醫發現自己懷孕，孩子爸竟是一名70歲老阿伯。

根據外媒報導，美國有一名少女因為持續感到腹痛，便前往醫院治療，原本以為是吃壞肚
子或是便秘，想不到經過檢查之後竟發現已懷有14週的身孕，因為少女還未成年，醫院便
報警請求協助，少女向警方透露，孩子的父親是和曾和她同居的70歲男子Renaud Jerome
，因為他經常撫摸她，兩人也發生過性關係。

事後Renaud向警方供稱，確實有和少女發生過三次性關係，但都是對方主動靠近他才會凍
未條，但他也直言他很喜歡該名少女，一切都是在雙方情投意合之下才發生，絕對沒有任
何強迫的行為。但由於當地法律規定，和16歲以下未成年發生性關係是違法的，因此Rena
ud遭控3項與未成年少女性交罪，以及1項侵犯兒童罪，法官也判定他不能再和該名少女有
任何接觸。。

文章來源：Twitter/DailyMail
文章來源：Daily Mail

5.完整新聞連結 (或短網址):



6.備註:


--
 ","Tue Jul  2 00:12:38 2019 ","Jul","2"
"[新聞] 正妹空姐比基尼深溝照曝光 網驚：太有誠 ","
1.媒體來源: 自由時報

2.記者署名〔記者陽昕翰／台北報導〕

3.完整新聞標題: 正妹空姐比基尼深溝照曝光 網驚：太有誠意

4.完整新聞內文: 2019/07/01 07:18

 林佩瑤曾參加選秀節目。（翻攝自臉書）


〔記者陽昕翰／台北報導〕

「星光空姐」林佩瑤昨天曬出比基尼泳裝辣照，讓一票網友嗨翻，不少粉絲看了直呼：

「很有誠意。」

甚至敲碗希望她曬出全身泳裝照。

她對此親自回應：

「沒比基尼照時敲比基尼照，有比基尼照時敲全身照，大家逼死我算了！

  沒魚蝦也好，大家蒙跨啦。」

林佩瑤當年參加《超級星光大道2》走紅，回歸航空業擔任空服員多年的她，
近來多靠社群軟體與粉絲互動。

林佩瑤曬出比基尼泳裝照。（翻攝自臉書）


近來林佩瑤到峇里島參加同事的浪漫婚禮，她先上傳白色洋裝美照，
緊接著更公開泳裝照片，以桃紅色的性感泳衣亮相，她發文稱：

「不要再敲碗了，我來交功課了！」

辣照引起網友狂讚，直呼太有誠意。

5.完整新聞連結 (或短網址):


6.備註: 鄉民請給分

--
    創意.問題解決.真偽.自發性
           自尊.自信.成就感
        
      
       空氣.水.食物.住所
   

--
 ","Tue Jul  2 00:12:53 2019 ","Jul","2"
"[問卦] 催淚彈就不能丟回去嗎 ","



看直播看得超緊張

目前港警已丟六發催淚彈

有人有拿過催淚彈嗎

為啥就不能帶個防毒面具之類的

然後丟回去

有掛嗎

--
 ","Tue Jul  2 00:14:00 2019 ","Jul","2"
"Re: 長榮空空姐到底要鬧到何時啊啊啊…… ","
這場罷工註定失敗啦
臉書上的覺青朋友根本沒人在關切這件事
都在熱衷非韓不投 你黑韓 我更挺韓
建議這群空姐該設停損點了 不要再耗下去了
本以為選在6月底罷工 覺青放暑假閒閒沒事做會去力挺你們
誰知道韓導週週給你們開粉絲見面會
你們根本就被忽略掉了



--
 ","Tue Jul  2 00:14:09 2019 ","Jul","2"
"[爆卦] CNN 香港live中 ","
關心香港的各位

台灣新聞台沒救了

歡迎大家轉到CNN

一起為香港的民主鬥士們加油!

--
 ","Tue Jul  2 00:14:51 2019 ","Jul","2"
"[問卦] 東森、TVBS 紅媒怎麼現在都在直播香港？ ","
哇~被認定為中國媒體 TVBS 、 東森

怎麼現在都在直播香港立法院的狀況

不是紅色媒體嗎？ 這樣習包子不會生氣嗎？









這TVBS記者還挺盡責的，在現場跑來跑去，邊報邊喘


--
 ","Tue Jul  2 00:14:56 2019 ","Jul","2"
