"titles","texts","time.stamp","month","date"
"Re: [問卦] 如何快速移民澳洲？ ","
有啊有啊，明年把票投給
會把台灣拱手讓給支那的
人讓他當選，再趕快飛回
澳洲避難，然後在各大平台
臉書水管微博宣揚台灣獨立
，只要支那接管台灣就能以
會受到支那迫害為由申請
難民簽，雖然取決於支那拿
走台灣的速度但好像很有
機會不曉得這樣ok嗎？





幹這招有夠垃圾的當我沒說…




-----
Sent from JPTT on my LGE LG-H870DS.

--
 ","Tue Jul 16 00:03:45 2019 ","Jul","00:03:45"
"Re: [新聞] 又批蔡英文 韓國瑜：能力實在太差 ","

    奇文共賞...

    當初他北農年領400萬...

    我想那時一定另外有一堆自肥的花用被傳出來...

    所以拔掉他哪裡不對?

    怎麼不問問在那眼紅年領250萬的吳音寧...

    韓粉精生不就是這樣...

    月領3萬塊網上隨便不屑年領兩三百萬...

    又成天哭DPP勞基法修爛掉...

    承認自己懶又眼紅很難?

    非韓不投?

    你又知道是蔡英文去指示的操作...

    就跟你一樣好事的成天在那玩這種小手段造成的還不懂嗎?

    什麼人什麼支持者...





--
 ","Tue Jul 16 00:04:07 2019 ","Jul","00:04:07"
"[新聞] 撲倒OL企圖性侵遭一腳踹飛  惡狼反嗆：我 ","
三立新聞網
2019/07/14 07:57:00
撲倒OL企圖性侵遭一腳踹飛　惡狼反嗆：我本來想給妳的

記者陳怡靜／台北報導

台北市一名陳姓男子酒後，凌晨在路上發現一名身材姣好剛下班的OL小琳（化名），陳男
見她獨自一人騎乘腳踏車竟獸性大發，強行從後方摟腰將小琳扯下車，並跨坐在她身上壓
制狂吻，甚至企圖脫衣性侵，小琳奮力抵抗，用腳猛踢將陳男踹飛，使陳男未能得逞，陳
男臨走前卻還嗆聲「不要就算了，我本來想給妳的」，全身受到多處擦傷的小琳則趕緊向
同事求救報警；高等法院維持原審判決，將陳男依妨害性自主罪判1年2月徒刑，全案仍可
上訴。


▲男子企圖性侵OL遭對方極力反抗踹飛。（示意圖，非當事人／翻攝自Pixabay）

判決書指出，陳男於前年8月某日凌晨3時許，發現小琳獨自一人騎乘腳踏車，竟心懷不軌
，趁隙從後方將小琳摟腰扯下，小琳嚇到驚叫，直問陳男「你是誰」，但陳男卻不予理會
，並直接跨坐在小琳身上，對其強吻、襲胸，陳男還試圖將小琳的牛仔褲脫掉，小琳則極
力反抗，並用腳猛踢陳男胸部，陳男因此遭踹飛倒地，陳男爬起身後見無從下手，還對小
琳撂話「不要就算了，我本來想給妳的」，陳男這才罷手離開。

全身受到多處擦傷的小琳驚惶失措的打電話通知同事報警，小琳供稱「發生這件事後，我
晚上會很怕一個人回家」，對其心理受到極大創傷；陳男到案後辯稱，當天他是飲酒後把
小琳誤認為是友人，才會「輕微碰觸」對方，但對於為何造成小琳倒地受傷又未給予幫助
就逃離，陳男卻無法解釋清楚。

台北地院判一審將陳男依妨害性自主罪判處1年2月徒刑，但檢察官認為陳男犯行屬強制性
交罪，量刑太輕提起上訴，不過，高院合議庭認為，檢方無法舉證陳男的犯意是強制性交
或是強制猥褻，認定原審判決未逾越法律賦予的範圍，因此駁回上訴，維持一審判決，全
案仍可上訴。

完整新聞連結 (或短網址):





--

       
            蒙上你的眼–兔兔挑戰

--
 ","Tue Jul 16 00:05:28 2019 ","Jul","00:05:28"
"[問卦] 這什麼到底什麼劇情 ","
大家安安

乳題

身為一個新JOJO粉

看到JOJO終於打贏迪歐

又娶了正妹

結果馬上就死掉了

幹主角出來10集就死掉了？！

這什麼到底什麼劇情

歐齁齁齁齁

--
 ","Tue Jul 16 00:06:24 2019 ","Jul","00:06:24"
"Re: [新聞] 第一份工作9萬元 林飛帆:若要賺錢不需做 ","
:

蛤?

你不覺得你的問題很可笑嗎

誰不是專才專用?

你叫一個醫生去律師事務所做法律工作

或叫一個律師去醫院做醫療工作

你說要給他多少錢?

今天非凡公子的特別能力是發動大型社會運動

去的公司叫做民進黨

他X的民進黨給20萬都嫌少好嘛

這種特殊技能百年難得一見

才給九萬真夠可笑的

這就好像醫龍或是大門未知子去一間醫院工作

結果醫院只開一般主治醫師的薪水一樣可笑(是比基層高,但絕對不夠!)

用點腦子想想好嘛

一個年輕人發動了全台大規模遊行

而且還擋下重要法案

而且還上了好幾天的頭版頭

這種社運人才去哪找?

還要人家去當一般的公司給一般人資面試咧

你以為是那種低端人口去一般公司當免洗職員喔

真是笑死~



--

反你個大頭啦

就問你

他這個特殊能力哪裡找啦


對阿!

少一個敵人~多一個可用之才

多棒!

非凡公子在年輕人界這麼有名望

不高薪延攬來才是智障


爽嗎?


阿~你爽嗎?
 ","Tue Jul 16 00:08:42 2019 ","Jul","00:08:42"
"Re: [問卦] 這什麼到底什麼劇情 ","
還好
我從來不浪費時間看卡通
正經的年輕人就應該看一些正經的東西
例如政論節目
立會直播
或是股市新聞

--
 ","Tue Jul 16 00:09:18 2019 ","Jul","00:09:18"
"[問卦] 手機無時無刻都開濾藍光的人是有毛病嗎？ ","
今天在麥當勞吃晚餐，我隔壁有個小胖弟在看劇。

偷喵到他的手機畫面整隻黃澄澄，像是得黃疸一樣。

夜間濾藍光模式是不會關掉喔，到底有什麼有毛病啊？

--
 ","Tue Jul 16 00:10:38 2019 ","Jul","00:10:38"
"[問卦] 柯南現在都不可怕了嗎 ","


記得小時候看柯南都被嚇到晚上驚驚
圖書館館長 假面微笑 繃帶怪人
藍色古堡 之類的案件都他媽超可怕

幾時開始柯南變溫馨事件了
像變形金剛一樣搞爆炸大畫面
推理也是草草了事

還是早期的案件推理好看又驚悚
現在都在爆炸爆炸然後就莫名破案欸

--
 ","Tue Jul 16 00:11:35 2019 ","Jul","00:11:35"
"Re: [問卦] 如何快速移民澳洲？ ","
也不用多快速啦

給你個五年還綽綽有餘

我對台灣明年是沒抱什麼期望

更長遠的未來更不抱有什麼想法

就想說健保用到不能用為止

另一方面兩年多前就開始計劃移民亞洲國家了

因為沒有什麼錢

所以以到國外工作然後取得居留證為目標

再後面的事情就再說了

各位就儘早準備吧～


--
 ","Tue Jul 16 00:12:09 2019 ","Jul","00:12:09"
"[問卦] 每天喝紅牛會死掉嗎？ ","

我現在每天起床上班都超睏

路上就一瓶紅牛 而且是大瓶的 有鎖蓋子那種

每天喝會怎樣嗎？！

我看歐美人當水在喝

中年後血管會不會硬化早死之類的

有沒有八卦？


--
我喝咖啡很容易心悸 沒在喝的
 ","Tue Jul 16 00:12:24 2019 ","Jul","00:12:24"
"[問卦] 唉唉唉…談政治傷感情啦！ ","
別談政治了啦！

好奇怪喔！

為什麼國外的女裸模都是俄羅斯居多？

俄國女孩都這麼缺錢喔？

還是只想為了藝術脫光光？

感覺看起來俄國正妹超多的，

光滑的皮膚、性感火辣的身材…

。。。

。。

。

啊啊啊啊啊…不行了啦！

（啪啪啪啪啪啪啪啪啪）

--



貼無碼圖怕被桶


喔～射惹ㄦ ^_^

 ","Tue Jul 16 00:12:54 2019 ","Jul","00:12:54"
"[問卦] 領高薪和摸多奶你選哪個 ","

鄉民的薪水都不錯這就不用說了

但每次看到有人發文說有老婆小孩女朋友的

就難免會看到一些人難過或者悲憤的覺得自己被屌打

是不是不管賺多少錢  心裡都還是有一個空缺呢？


我想問問

如果你出社會  馬上就能領高薪  譬如月薪九萬之類的

或者沒辦法領高薪  但可以摸很多很多的奶子(不用坐牢)

你會希望自己走在哪條路上？


--
用錢買到的總會少了一點醍醐味

那難道是台女標準太高的問題?


 ","Tue Jul 16 00:13:00 2019 ","Jul","00:13:00"
"[問卦] 肥宅都怎麼健身的 ","
台灣有7成男性都過肥

八卦大都男性

巴掛宅眾很常發健身問卦                         (跟風管長黑吹眾除外)

所以八卦男=肥宅


所以肥宅都怎麼健身的   第一個都練什麼




U沒U八卦肥宅健身都練什麼的八卦







而且握覺得你們吃高蛋白會太過惹   平常就吃那麼多還怕蛋白質不購?

人家是練肌肉的  你們是減肥  怎麼感覺一堆人取向都不會分 人家賣啥就全買單

--

不要虎我  一堆人都po去gym啥小啥小的   如果不練

難道是花錢去玩球的嗎





阿版上一堆去gym文阿   所以以比例  八卦版男性都過重  不就都是肥宅

所以問那些健身肥宅都去gym練啥

沒有問不健身肥宅的事啊

不可能剛開始一次就全練完  那身體會廢

不然就是變禿頭怪人


 ","Tue Jul 16 00:13:23 2019 ","Jul","00:13:23"
"[問卦] 日本韓國鄉民是不是互看不爽但又愛？ ","
我肥宅啦

日本鄉民只要看到有負面新聞

不管怎樣一定會想辦法扯到韓國人身上

韓國鄉民也是 會瘋狂作亂接著假冒成日本人來脫罪

但兩國又是緊密的貿易夥伴 交流頻繁

雖然現在在打貿易戰<U+263A><U+263A><U+263A>

有這兩國互恨互愛的八卦嗎？

--

--
 ","Tue Jul 16 00:14:34 2019 ","Jul","00:14:34"
"Re: [問卦] 一萬塊吃餐廳or吃魚，哪個叫懂得生活？ ","


1萬元直接吃魚太空虛了 雖然一萬元的外表等級可以像A片依樣

但常常是 1.洗殘廢澡 2.吸奶 咬咬 3.插入 4.結束

5.女人反應表情帶應付感

約30分鐘 得到一個冷漠只想拚翻桌率的肉體 然後1萬就沒了


先找個換妻俱樂部群組加入

帶著你的1萬元 便宜租個鐘點醜老妹 租個5小時 假裝你的老婆 帶去換妻

幹別人的老婆 而別人的老婆也是來享受的 自然會跟你玩的水乳交融HAPPY

通常換妻是3~4對一起玩 5小時狂幹其他3人的騷或貨老婆

比你1萬元30分鐘(你的話可能15分鐘)就丟去水中

花15分鐘買應付感 你絕得值得嗎

--
換妻不要想會換到多正的 但多數是騷貨沒問題

我有看過夫妻一起去參加群交(不是換妻 是群交趴)

女的像鄰家女孩 但床上騷的跟發浪母狗一樣

 ","Tue Jul 16 00:15:06 2019 ","Jul","00:15:06"
"[問卦] 這些年來有沒有人讓妳不寂寞？ ","

妳都如何回憶我？

帶著笑或是很沉默？

這些年來，有沒有人能讓妳不寂寞？

有嗎？

我很想知道

可以回答我嗎？

甘五八卦？

-----
Sent from JPTT on my HTC_2Q4D100.

--
 ","Tue Jul 16 00:15:45 2019 ","Jul","00:15:45"
"Re: [新聞] 又批蔡英文 韓國瑜：能力實在太差 ","

空心菜的能力比馬英九還爛不用講 我看有可能比韓國瑜還差

完全沒有做過行政首長 直接跳級總統 然後念的是法律系 思想僵化

只要DPP的魯蛇全部都升官 第一個就是陳菊 高雄做超爛 讓他的團隊跳到中央

蘇真慘 林佳龍 陳其邁全部升官 其它的像吳宏謀 高雄氣爆的原凶

當交通部長又發生普悠瑪出軌 也沒事 換位子到其它國營事業

未來四年人民要繼續看這些魯蛇大風吹 繼續吃香喝辣??


柯不出來 為了把空心菜幹下台 忍痛投韓的人我看所在多有..

--
 ","Tue Jul 16 00:15:49 2019 ","Jul","00:15:49"
"Re: [問卦] 楊秋興現在在想什麼？ ","

不知道欸

不過從他離開縣長的職位後

政治生命就結束了吧

想說抱到韓國瑜這大腿

結果選完也沒位子坐

不知道是哪方的問題

--
 ","Tue Jul 16 00:15:58 2019 ","Jul","00:15:58"
"[問卦] 東榮牌減肥刀哪裡買 ","
大家都叫我去買
說很好用

但我搜尋了
Yahoo拍賣
Pchome商城
蝦皮
淘寶
亞馬遜
樂天
露天拍賣
生活市集
都沒有賣

請問有沒有哪位高能可以告訴我
要去哪裡買
是外國貨
台灣沒有經銷嗎

如果是外國的商品
我可以請朋友幫我帶
請問有分型號尺寸嗎
哪種比較推薦
保養會不會很麻煩
還是用菜刀石磨一磨就好？

拜託了
下個月要上台
很需要 謝謝><


--
 ","Tue Jul 16 00:17:10 2019 ","Jul","00:17:10"
"[問卦] 如何改善駝背阿？ ","

不知道從什麼時候開始

注意到自己的後頸上有俗稱的富貴包

起先我非常的緊張
開始強迫自己每天貼牆壁，大概一個月多了

肚子是消了很多

駝背的狀況也是有改善
只是覺得好像沒有正常的回歸正軌

駝背要怎麼改善比較有效率？

--
趁早改善，together
去了，他是說我情況有明顯變好，只是老樣子，繼續開物理治療，沒了
買了，感覺沒什麼用
感謝，我來試試，不過她為啥要一直拋媚眼，小鹿亂撞的說
硬派
 ","Tue Jul 16 00:18:11 2019 ","Jul","00:18:11"
"Re: [問卦] 老師看到學生成就很高 會悲憤嗎? ","

可是很奇怪阿
如果老師看到學生很有成就會很快樂
從心底覺得感動
那麼要是教出個8+9或是拉基廢物
應該會很難過吧？
可是大多數老師不都是覺得學生畢業了關我屁事？
應該只有爸媽(大部分)是真心希望小孩成材的吧？

--
 ","Tue Jul 16 00:18:47 2019 ","Jul","00:18:47"
"[問卦] 有沒有鍾潔希的八卦？ ","
鍾潔希


（1976年6月16日－）

英文名  Jessie Chung

2016年，鍾潔希與澳洲飛掘唱片公司(Future Entertainment & Music Group)簽約，

成為旗下藝人，

進軍英文市場，

並開始製作英語專輯《你還在There You Are》。

2016年12月30日，鍾潔希英語專輯《你還在 There You Are》獲頒白金唱片。

2017年5月19日，鍾潔希英語專輯《堅強 Be Strong》銷售量突破15000，獲頒白金唱片。

有沒有鍾潔希的八卦？

--
    創意.問題解決.真偽.自發性
           自尊.自信.成就感
        
      
       空氣.水.食物.住所
   

--
 ","Tue Jul 16 00:18:51 2019 ","Jul","00:18:51"
"[新聞] 不後悔參政　郭台銘深夜發文：明天一起 ","
1.媒體來源:
TVBS

2.記者署名
編輯 隋昊志

3.完整新聞標題:
不後悔參政　郭台銘深夜發文：明天一起迎接陽光

4.完整新聞內文:
前鴻海董事長郭台銘參與國民黨總統初選失利，原定召開的記者會也因郭母住院，將所有
行程取消。郭台銘深夜在臉書發表感言，強調自己並不後悔參與政治，這段經歷對他而言
是彌足珍貴的一堂課，「就算全天下的人會笑你傻，揶揄你，也不要放棄對理想的追求」
，也希望支持他的朋友們不要傷心難過，「讓我們明天一起迎接陽光」。

郭台銘臉書全文： 很多人問，是否輸了初選會對參與政治後悔？人生沒有後悔藥，我一
生在逆境中求生，在我人生的最後階段，跳出舒適圈不是為了名利，更不是什麼為了鴻海
等奇怪的傳言，而是為了民族與國家奮鬥，為了我熱愛的中華民國，我為了實現理想並不
猶豫，也勇敢去做。   這一段不算長的經歷對我是彌足珍貴的一堂課，希望這堂課也能
給大家一些<U+5553>發，那就是「無論任何時刻，人生不該氣餒，要對自己選擇負責，就算全天
下的人會笑你傻，揶揄你，也不要放棄對理想的追求，一個勇者無懼的人生，不容易做，
但可以努力做」。   在這九十天中，我有許多可以改進的地方，我學會的是，參與公共
事務，需要更加的謙虛，需要更多的學習，需要更大量的傾聽，我努力不夠，讓很多支持
果凍的朋友們失望，也希望大家不要傷心難過，讓我們明天一起迎接陽光。 我以身為中
華民國國民為榮，也以身為台灣人為榮，我一生努力讓中華民國以我為榮，讓台灣以我為
榮。



5.完整新聞連結 (或短網址):


6.備註:
初選不公

--
 ","Tue Jul 16 00:18:54 2019 ","Jul","00:18:54"
"Re: [問卦] 唉唉唉…談政治傷感情啦！ ","
說真的
有人談自己的政治理念
我都想直接叫他閉嘴
幹你娘
誰在乎你的政治看法
當別人都沒讀過書是不是
那些開口閉口就是政治的人
不是自以為是
就是腦袋裝大便

--
 ","Tue Jul 16 00:19:16 2019 ","Jul","00:19:16"
"[問卦] IU是不是勤儉少女 ","
天啊剛剛看她ig的貼文
竟然手機是幾年前的舊機欸
實在是太讓人驚訝了

是不是從這種小地方就能知道IU就是個完美的老婆呢
懂理財不盲從


有卦嗎？
還是這舊照片啊><
IU可愛

--
 ","Tue Jul 16 00:19:40 2019 ","Jul","00:19:40"
"[問卦] 丹丹漢堡報報APP有沒有搞頭? ","
如果丹丹漢堡學某知名速食店 也推出個丹丹漢堡報報APP

每天早上可以當鬧鐘 告訴你今天天氣 還有優惠券

這樣對南部朋友是不是很有搞頭?

有沒有八卦?


--
 ","Tue Jul 16 00:19:43 2019 ","Jul","00:19:43"
"Re: [新聞] 又批蔡英文 韓國瑜：能力實在太差 ","

能力差，本來就是台女日常，
爭不過，就說：輪家是女生，你再不讓，
台女就用心機把你做掉，如賴清德下場。
八卦版一向反台女 反母豬 這是基本原則。

--
 ","Tue Jul 16 00:20:12 2019 ","Jul","00:20:12"
"[問卦] 可不可的妹子都會跟我說掰晡的八卦 ","
大家好，我阿肥啦

阿肥家巷口最近開了一間可不可紅茶

店員還蠻可愛的，所以阿肥我下班固定會買一杯

只為了看妹子一面。



但是 阿肥我發現

妹子只會跟我說掰晡

阿肥我是不是有機會脫魯了：)

有沒有八卦


--
 ","Tue Jul 16 00:20:15 2019 ","Jul","00:20:15"
