"titles","texts","time.stamp","month","date"
"[問卦] 台灣大客車(巴士)醜又不安全,沒人管? ","
台灣的巴士不單單只是外表醜而已
來源混雜+拼裝車(底盤是中國製,引擎用Cummins等)
安全性也備受質疑,因為沒有完整的撞測影片
很多巴士甚至只有ABS,或者是明明是公車的底盤,卻硬要打造成遊覽車或國道客運車

為何沒人願意管?

--
四角四面<U+306F>豆腐屋<U+306E>娘。色<U+306F>白<U+3044><U+304C>水臭<U+3044>。四谷赤<U+5742><U+9EB9>町、<U+30C1><U+30E3><U+30E9><U+30C1><U+30E3><U+30E9>流<U+308C><U+308B><U+304A>茶<U+306E>
水- 。 <U+7C8B><U+306A>姐(<U+306D><U+3048>)<U+3061><U+3083><U+3093>立<U+3061><U+3057><U+3087><U+3093><U+3079><U+3093>、<U+3063><U+3066><U+306A><U+3069><U+3046><U+3060>。
大<U+3057><U+305F><U+3082><U+3093><U+3060><U+3088><U+30AB><U+30A8><U+30EB><U+306E><U+3057><U+3087><U+3093><U+3079><U+3093>、見上<U+3052><U+305F><U+3082><U+3093><U+3060><U+3088>屋根屋<U+306E><U+3075><U+3093><U+3069><U+3057>。 結構毛<U+3060>
<U+3089><U+3051><U+732B>灰<U+3060><U+3089><U+3051>、<U+304A>前<U+306E>尻(<U+30B1><U+30C4>)<U+306F><U+30AF><U+30BD><U+3060><U+3089><U+3051>。
                                                    男<U+306F><U+3064><U+3089><U+3044><U+3088>,寅<U+3055><U+3093>啖呵<U+58F2>

--
 ","Sun Jun 16 00:05:51 2019 ","Jun","00:05:51"
"[問卦] 男女好機車是不是抄低能卡的== ","
日本節目男女好機車
有一個part是會把網友投稿的事拍出來
劇情通常都是主角被其他人弄或刁難
然後就會有正義人士出來幫她說話
讓機掰人知難而退

這劇情架構不就低能卡嗎==
是不是抄低卡阿 有卦嗎

--
 ","Sun Jun 16 00:06:52 2019 ","Jun","00:06:52"
"Re: [新聞] 傳媒陣地全丟！人渣文本：柯該剎車了 ","
挑撥喔你
誰說我不挺  我只是開始沒那麼粉而已

柯文哲好的我推  柯文哲讓我不開心的我質疑  就這樣而已
柯粉批我也沒意見  柯黑也不用在那邊拿我當風向洗

雖然說實在的我也搞不懂柯文哲在那邊酸皇上的用意是什麼
大概就是一個恨跟一個爽而已

要問陳阿觀是用什麼態度來批評柯文哲這件事情
1. 視蔡英文為國家元首  認為柯文哲用皇上來稱呼蔡英文是在污辱國家元首
2. 純粹就是覺得柯文哲罵蔡英文  讓他覺得不爽

要說第一點  陳自己也莫名其妙  人家就是問初選  問的是民進黨候選人
關總統這個身分屁事  還扯到習進平勒  所以民進黨候選人不能批
只是因為他的身分剛好是中華民國總統？  黨綁國家？

要說第二點就更莫名其妙了

給大家參考

--

我最近的新角色就是1450綠粉英粉吉娃娃
給您參考
 ","Sun Jun 16 00:06:52 2019 ","Jun","00:06:52"
"[問卦] 唱歌要怎麼樣才會有胖曲賴？ ","
今天看嘻哈節目，發現評審都很強調胖曲賴。

有的話才給過，沒有就淘汰。

那麼要怎麼樣才有胖曲賴，可以教一下嗎？

--
 ","Sun Jun 16 00:06:52 2019 ","Jun","00:06:52"
"Re: [新聞] 不忍了！林鄭政府再度栽贓台灣 我法務部 ","


今天林鄭記者會用「因為逃犯條例，台灣拒絕引渡陳同佳，所以暫緩」

阿不就不打自招自己包藏禍心了嗎?

不就表示原本可以談得好好的，沒有這次的條例台灣一直都是接受引渡的。

結果妳林鄭政府打死不回應不打緊，修法還拿我們當擋箭牌

說陳沒辦法引渡，如果這條通過香港才能引渡到台灣?

引你媽個大頭鬼，你是以為香港的自己的立法管的到台灣要不要引喔，你以為你港府誰啊

現在好啦，大概沒料到我們會直接表態說你要通過我們就不引了，，搞到大家都知道你在搞項莊舞劍了。

蠢成這樣統黴黃智障還在幫腔香港怪自己政府，有夠好笑。

--
 ","Sun Jun 16 00:07:37 2019 ","Jun","00:07:37"
"Re: [問卦] 484該禁止換日前廢文大發生 ","

我覺得不只換日前有大量廢文發生

換日後也會有大量廢文發生

因為有不少人想先把扣打用完才去睡覺

--
我老婆1:  
我老婆2:  
我老婆3:  
我老婆4:  

--
 ","Sun Jun 16 00:07:42 2019 ","Jun","00:07:42"
"[問卦] 有沒有藤田麻衣子的八卦？ ","
藤田麻衣子


（1984年1月16日－）

為日本愛知縣名古屋市綠區出身的創作歌手。

經紀公司為 GOOD-DAY。

於2014年1月16日發表了移籍到Victor Entertainment的消息，並決定商業出道。

在3月26日發行了商業出道單曲「<U+6D99><U+304C>止<U+307E><U+3089><U+306A><U+3044><U+306E><U+306F>」。

有很多女性歌迷，演唱會有七成觀眾是女性。

擁有潔牙師執照。

因為主唱遊戲『緋色的碎片』系列的主題曲而獲得遊戲玩家支持。

有沒有藤田麻衣子的八卦？

--
      安全、無毒的食物
          有錢結婚生養小孩
買得起的房子
被老闆當人看
下班還來得及和親友吃晚餐
租得起房子找得到工作

--
 ","Sun Jun 16 00:08:23 2019 ","Jun","00:08:23"
"Re: [問卦] 女生是如何定義「乾淨整齊」的？ ","
主要是臉的問題

影片中的男生絕對符合女生乾淨整齊的要求

其實他的穿著：T恤+短褲+涼鞋
跟大學理工宅沒兩樣

但他膚白->這就有優勢了
臉不黑，看起來就乾淨了

然後頭髮整齊，不油
不會像有的人喜歡留一頭又長又亂的頭髮
或滿臉鬍渣
越留越髒

簡單講
打扮越複雜
看起來越髒
再帥都扣分

差別在於帥哥扣完分還是帥
我等宅宅就盡量簡單化就好

--


其實留鬍留髮很吃長相
而且好看的不多
絕大部分看起來都髒髒的
不如簡單化反而輕爽
 ","Sun Jun 16 00:08:28 2019 ","Jun","00:08:28"
"[新聞] 韓市府拿1523萬防疫補助還不夠 送公文再 ","

韓市府拿1523萬防疫補助還不夠 送公文再要5300萬


高雄市登革熱疫情陸續爆發，市長韓國瑜稱行政院卡關登革熱防治經費，被行政院打臉「
從沒正式以公文提出補助款申請」；疾病管制署今晚發布新聞稿指出，昨天收到高雄市公
文，預計下週一會開始審視申請經費的項目。

因應國內高風險縣市的疫情防治需要，衛福部每年都會核定補助縣市政府辦理登革熱等病
媒傳染病防治計畫，今年度高雄市獲補助款共1523萬9000元，當中包括登革熱補助款861
萬元，是各縣市最多。

疾管署副署長莊人祥說，昨天（14日）傍晚才收到高雄市來的公文，要再申請5300多萬元
補助款，疾管署預計下週一審核高雄市申請的項目經費預算，會根據疫情和項目來補助。

疾管署說，會依行政院指示儘速審核，經報行政院同意後，動用中央第二預備金全力支援
高雄市防疫，新聞稿文末還補充「盼請高雄市政府妥為運用相關經費」。

國內今年截至目前累計20例本土登革熱病例，全都居住高雄市，其中19例是入夏後發生的
群聚感染者。

--
　 / ╲╴╴<U+30CE>\
 ∕ <U+30CE>        ﹨　
 /    ●     ● <U+FF90>
 <U+5F61>    （_人_)  <U+30DF>
　╲__　     _<U+30CE>
　  ∕    """"\

--
 ","Sun Jun 16 00:08:34 2019 ","Jun","00:08:34"
"[新聞] 發4聲明嗆林鄭 香港民陣:16日上街追究政 ","
1.媒體來源:
自由時報

2.記者署名
即時新聞／綜合報導

3.完整新聞標題:


4.完整新聞內文:


↑香港特首林鄭月娥今天（15日）下午3時許召開記者會，宣布暫緩修訂《逃犯條例》。（
歐新社）

香港特首林鄭月娥今天（15日）下午召開記者會，宣布暫緩修訂被外界視為送中惡法的《
逃犯條例》，但她不願對抗爭時發生的流血衝突事件道歉，
。對此，香港民陣晚間發出4點聲明，呼籲市民616上街追究政權暴行，更要求林鄭月娥問
責下台！

林鄭月娥今天下午3時許於香港政府總部召開記者會，宣布暫緩修訂《逃犯條例》。被記
者問及她是否針對流血衝突事件道歉？林鄭則表示，抗爭期間不僅有警方攻擊市民或記者
，亦有市民持「具殺傷力的武器」攻擊員警，，因此警
方的執法是「天經地義」。

對此，民陣15日晚間9點在臉書粉專「民間人權陣線 Civil Human Rights Front」發出4
點聲明：「警方死不道歉 林鄭死不下台，民陣呼籲市民616上街 追究政權暴行」。


↑香港民陣晚間發出4點聲明，呼籲香港市民616上街追究政權暴行，更要求林鄭月娥問責下
台！（圖擷取自「民間人權陣線 Civil Human Rights Front」臉書粉專）

--

民陣4點聲明為：

一、林鄭月娥在整個記招，對送中修例和警察鎮壓市民死不認錯﹑毫無悔意，七次被問會否
下台，皆拒絕正面回應，民陣深表憤怒！林鄭月娥僅表示暫緩修例，卻無視市民要求撤回送
中惡法。事實上，林鄭過去擔任問責官員，往往以暫緩為名，作為緩兵之計，例如2007年政
府暫緩囍帖街工程，林鄭假扮與居民商討，及後推土機繼續開工。而且，特區政府只需要十
二日時間，就可以重啟二讀，既然林鄭在記者會指修例是由今屆政府主動提出，反惡法的重
點，不是暫緩修例，而是要完全撤回惡法、林鄭問責下台！

二、林鄭月娥在記者會，堅持定性6月12日的集會為暴動，又讚揚警方鎮壓示威者是理所當
然、天經地義，迴避警方以暴力和能殺人的武器傷害集會平民的事實，實在令人齒冷！民陣
嚴正譴責林鄭月娥包庇警察，並且重申民陣對特區政府的五大要求：







三、民陣三罷集會，原意是包圍立法會，阻止二讀。由於立法會星期一沒有會議，民陣亦不
會有行動。但民陣警告政府：你敢二讀，我敢三罷！

民陣亦留意到，當民間宣佈發起三罷，教育局﹑醫管局等意圖對有意參與的職員秋後算帳。
民陣重申，激發市民三罷的始作俑者，正是強推惡法的林鄭月娥！政府當局必須停止製造白
色恐怖，不追究曾參與罷課和將來參與三罷的市民！

四、民陣最後呼籲：全港市民，穿上，繼續上街，譴責警察鎮壓，追究
政府，要求林鄭問責下台！


5.完整新聞連結 (或短網址):



6.備註:

明天下午要在香港遊行的板友，

別忘了穿上黑衣，帶一支白花，悼念廣場墜樓不治的抗議人士。


--

不好意思，已修正

 ","Sun Jun 16 00:09:04 2019 ","Jun","00:09:04"
"[問卦] 為什麼YT一堆中國youtuber? ","
肥宅覺得很奇怪耶，中國人不是都覺得自己什麼百度啊.土豆網啊最棒惹，但YT怎有一堆中
國youtuber頻道，中國政府不是不準翻牆嗎，這些youtuber是算帶頭違法啊？

--


  帶頭違法的頻道下面一堆中國人留言，超奇怪..，習大大應該不給看吧？！

  翻牆上youtube,還上傳影片，罪證確鑿，應該可以抓起來惹吧

根據中國的，中華人民共和國計算機信息網路國際聯網管理暫行規定，第六條，計算機訊息
網路直接進行國際聯網，必須使用郵電部國家公用電信網提供國際出入口信道，規定很清楚
了啊

可4要怎麼舉報啊，基本上露臉的都可以舉報了

 香港回歸當然也是用中國的法條啊，不然？
 ","Sun Jun 16 00:09:08 2019 ","Jun","00:09:08"
"[問卦] 挺暫你老母的同時勿忘台灣公投要修法的卦 ","
挺暫你老母的同時勿忘台灣公投要修法的卦

台灣公投要修法跟香港最大的相同點就是限縮人民的權利

要注意台灣人不要被台灣人出賣了

挺香港的同時是不是也應該要顧好自己的權利呢?!

有沒有台灣人不關心自己權利將被限制的卦?!

--
 ","Sun Jun 16 00:09:50 2019 ","Jun","00:09:50"
"Re: [問卦] 郭董在Joeman秀上的表現484圈了很多粉? ","



認真回一篇，從郭董說要角逐總統大選後，

畢竟他在中國經營那麼久，抹紅的勢力一定有

大家質疑的是""你的工廠在中國，會不會被牽制""?

首先我們要釐清幾個點:

1.鴻海(或富士康集團)在中國以外，全球還有15個國家都有產能

2.當然不可否認中國產能最大，但其實中國以外地區的產能是足以填補移轉APPLE訂單

3.中國提供富士康土地、富士康提供中國工作機會，基本上是沒有誰牽制誰的問題


許多人提出問題，郭董愛台灣為什麼鴻海不把產能移來台灣?


首先，要知道產品在哪裡生產一直都不是組裝廠決定的，而是客戶(如apple)決定的，

你要移轉產地必須要客戶同意，並且新廠地必須經過長時間的客戶認證。而像是EMS這種

毛利率低到靠杯的生意，貿易戰關稅25%當然是由蘋果吸收，蘋果何嘗不想要鴻海趕快把

工廠搬一搬?蘋果怕的是，全世界很難有一個國家可以在短期、提供大量且有基本素質的

勞工，若貿易戰只是短期議題，抑或是中國最後也架起關稅壁壘，那蘋果豈不是哭哭?

所以把不遷廠回台灣歸咎於郭董不愛台灣，某種層面來講對郭董是不客觀的


再來，鴻海在中國除了iPhone還有網通設備，主要是由FII工業富聯生產，而網通設備主
要

就是出給華為、cisco和Amazon，中國現在最需要的就是網通設備，鄉民們覺得中國有可
能

去打他這一塊嗎?


剩下的懶得打了....有空再說

想表達的只是，很多事情尤其像是政治這種過度被媒體情緒渲傘染的事

背後很多道理其實不如網路媒體講的那麼簡單

保持獨立思考和理性判斷

這樣就不會被發大財和芒果乾牽著鼻子走了

--

一個講的是產能，一個講的是人工素質……………
 ","Sun Jun 16 00:09:59 2019 ","Jun","00:09:59"
"[公告] 九櫻邪天落．水桶!! ","

暫停 發言，期限為 180 天
  理由: 政治問卦
暫停 發言，期限為 180 天
  理由: 政治問卦
暫停 發言，期限為 90 天
  理由: 字數不足
暫停 發言，期限為 180 天
  理由: 政治問卦
暫停 發言，期限為 90 天
  理由: 政治問卦(舊版規)
暫停 發言，期限為 90 天
  理由: 政治問卦(舊版規)
暫停 發言，期限為 180 天
  理由: 政治問卦
暫停 發言，期限為 180 天
  理由: 政治問卦










































--

一性圓通一切性，一法遍含一切法；

一月普現一切水，一切水月一切攝。

--
 ","Sun Jun 16 00:10:07 2019 ","Jun","00:10:07"
"Re: [問卦] 484該禁止換日前廢文大發生 ","
不要亂縮

八卦鄉民最和藹可親惹
各個金城武各個林志玲

發的文都馬是優質好文，你了解了嗎




呼~解決一個口打，還有四篇要消化


--
 ","Sun Jun 16 00:10:42 2019 ","Jun","00:10:42"
"[新聞]港府修《逃犯條例》牽扯台灣 法務部：三度 ","
1.媒體來源:蘋果日報

2.記者署名 孫友廉


3.完整新聞標題:

港府修《逃犯條例》牽扯台灣　法務部：三度提司法互助被「已讀不回」


4.完整新聞內文:

香港特首林鄭月娥今下午召開記者會宣布將暫緩推動《逃犯條例》的修訂，更稱台灣當局
多次公開、清楚地表示絕不會接受在特區政府建議安排下，要求移交（在台灣殺人的罪犯
）陳同佳，因此已無在這個立法年度通過的迫切性。法務部政務次長陳明堂對此則表示，
我國雖一直想透過司法互助、合作，與香港共同打擊犯罪，但與《逃犯條例》無任何關係
。

對此，法務部晚間再緊急發出新聞稿，表示對香港政府以回應台灣所提司法互助、遣送嫌
犯的請求做為藉口，驟然提出一個引發國際間高度質疑的《逃犯條例》，法務部絕不苟同
，更認為已逾越單純的台港間個案司法互助及逃犯移交，也絕不可能基於該《逃犯條例》
與香港進行任何逃犯移交事宜。

法務部更認為，港府今又以台灣不接受該《逃犯條例》引渡人犯做為口實暫緩修例，也意
圖模糊該條例違反人權疑慮的焦點，妄扯台灣的個案爭議，法務部是嚴正駁斥，認為港府
是在推諉、卸責。

法務部也重申只有在確保人權及堅持平等、尊嚴、互惠的基礎上，才足以推動建立雙方司
法合作機制，以落實司法正義實現，彰顯人權保障的普世價值。若捨此不為，罔顧民意，
恣意妄為，即無從進行任何司法合作。



法務部也呼籲香港政府除處理逃犯移交事宜外，更應重視與台灣簽訂司法互助協議，建立
台港兩地共同打擊犯罪機制，以免台港兩地成為在對方轄內犯罪者逃避法律制裁的避風港
。

去年2月，香港籍男子陳同佳與潘姓女友來台旅遊，陳男卻涉嫌殺害潘女並棄屍，後陳男
返回香港，台港無引渡機制，陳男無法來台接受司法調查，法務政務次長陳明堂指出，

法務部昨發出新聞稿就表示，《逃犯條例》草案恐引發任何身在香港的各國人士被送往中
國接受調查、審判，以及國際對於人權保障的疑慮，此疑慮未消除前，台、港間將難以推
動任何移交逃犯的司法合作，希望港府能重新思考修訂該條例的方向。（孫友廉／台北報
導）


5.完整新聞連結 (或短網址):



6.備註:

林鄭這栽贓的嘴臉實在有夠無恥

港府真不愧是中共的形狀


--
 ","Sun Jun 16 00:11:04 2019 ","Jun","00:11:04"
"[問卦] 摩斯拉為什麼會願意和拉頓演對手戲？ ","
蠻好奇的是說

摩斯拉同意接演哥吉拉這部片的時候

為什麼會願意跟拉頓演這種類似強暴戲的劇碼？


看摩斯拉那種厭惡的表情

根本就不是演的吧

搞不好已經NG十幾次了

懷疑她到底是不是自願的


後來聽說導演是拉頓的粉斯

我就整個恍然大悟了


哥吉拉的導演是不是美國豆導啊？

摩斯拉她會同意這個劇本嗎？

--
 ","Sun Jun 16 00:11:16 2019 ","Jun","00:11:16"
"Re: [問卦] 大家會真心祝福前女友嗎？ ","

我魯肥宅啦馬的

如果我有前女友的話

一定會祝福前女友遇到像阿翔一樣的男人:)




--
一些深夜梗圖的部分
靠北你才是梗圖王 我先哭了嗚嗚
靠北哈哈哈哈 你是特地去找圖喔
 ","Sun Jun 16 00:11:53 2019 ","Jun","00:11:53"
"[問卦] 為什麼電影院前三排不撤掉 ","
嗨，大家呷飽沒？


看電影時前三排幾乎都沒人想去做

其中原因是大靠近螢幕

觀看體驗不佳

且脖子會很不舒服

請問為什麼離螢幕很近的座位不撤除

或者降低價位呢

可不可以打去消保會投訴？

--
 ","Sun Jun 16 00:13:28 2019 ","Jun","00:13:28"
"Re: [爆卦] 陳佩琪臉書被出征中 ","
靠北

阿不就這陣子貿易戰跟反送中

大大拉抬了小英的聲望

英粉都出來透氣了

之前還不是跟龜兒子一樣只能在PTT八卦版操作人氣

現在只是可以更大聲更直白的操作而已

馬的當網軍被戳破還可以大聲講話的

不就是典型的惱羞成怒嗎?

經過這波小英的勝利

網軍的價碼不曉得有沒有往上加薪呢

改叫1500?



--
這麼多40擺在眼前還要嘴硬比較高尚吧
 ","Sun Jun 16 00:13:30 2019 ","Jun","00:13:30"
"Re: [爆卦] 「反送中」黃衣哥樓頂站5小時墜地亡 ","
革命必有傷亡

這句話真的驗證了

我他媽就是瞧不起你中共

把人的命看的這麼賤

想處理掉就處理

別說是他自己想跳下樓的啦

沒人會傻到這樣

不去動他會掉下來？

真的要統一我也要死在台灣

因為在對岸根本生不如死！

--
 ","Sun Jun 16 00:13:52 2019 ","Jun","00:13:52"
"Re: [爆卦] 解放軍開進香港啦 ","

有人說是假新聞不可信，

但事實上香港就是有解放軍駐軍阿，哪裡是假新聞??


到時候你想哭都哭不出來了。

--
智障罵誰呀??要不要講清楚一點??
 ","Sun Jun 16 00:14:28 2019 ","Jun","00:14:28"
"[問卦] 手機掉進馬桶裡面還有賽 ","
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊

啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊

手機掉進馬桶裡面還有賽

但是馬桶沒接著 怎麼辦啦

有沒有手機掉進馬桶裡面還有賽但是馬桶沒接著怎麼辦的八卦

--
5樓超飢渴的
馬桶沒接著啊哈哈哈哈哈哈哈哈哈哈哈哈哈
 ","Sun Jun 16 00:16:01 2019 ","Jun","00:16:01"
"Re: [新聞] 郭文貴爆料：解放軍已與港警串連要重演六四 ","
我越來越相信這個人是
中共內應
他根本是幫忙中共出來恐嚇的
大家都知道香港人功利主義至上，有解放軍進來
香港人明天願意上街明顯變少
聽郭在那邊喇叭
中共根本不會笨到要去鎮壓香港人，又不是頭殼壞去
郭也是知道不可能
那他怎麼還這樣講
原因只有一個
幫中共放假消息

--
 ","Sun Jun 16 00:16:04 2019 ","Jun","00:16:04"
